protection,region,reef,year,nrsi,nrsi_01,latitude,longitude
Lightly Protected,Loreto,MONSERRAT_REINITA,2018,0.04041210851219553,0.5202060542560978,25.747822,-111.060217
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2019,0.055251522214040207,0.5276257611070201,23.457861,-109.405463
Fully Protected,Cabo Pulmo,BARRA_PRIMERA,2019,0.12481986942285946,0.5624099347114297,23.434781,-109.424377
Not Protected,Cabo Pulmo,BLEDITO,2019,-0.8890018034986875,0.05549909825065624,23.361148,-109.421591
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,2019,0.3774240277535017,0.6887120138767509,23.438823,-109.410821
Fully Protected,Cabo Pulmo,CANTIL_MEDIO,2019,0.24017617280056913,0.6200880864002846,23.434309,-109.414791
Fully Protected,Cabo Pulmo,CASITAS,2019,0.48975782127188966,0.7448789106359448,23.403539,-109.414811
Fully Protected,Cabo Pulmo,ESPERANZA,2019,-0.004461070971124244,0.4977694645144379,23.424715,-109.408303
Fully Protected,Cabo Pulmo,GAVILANES_CABO_PULMO,2019,0.660908984873594,0.8304544924367969,23.452161,-109.424501
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2019,0.5217933184871356,0.7608966592435678,23.407996156161044,-109.41333698739325
Not Protected,Cabo Pulmo,LINEA,2019,0.13761447235524585,0.568807236177623,23.319897,-109.417391
Fully Protected,Cabo Pulmo,LISAS,2019,0.007930041806615634,0.5039650209033079,23.458291,-109.428915
Fully Protected,Cabo Pulmo,LOBERA_CABO_PULMO,2019,0.21865550332096295,0.6093277516604815,23.384551,-109.412618
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2019,0.6512911171363064,0.8256455585681532,23.461938,-109.407203
Fully Protected,Cabo Pulmo,NAVAJAS,2019,0.029416202228234704,0.5147081011141174,23.446164,-109.416728
Not Protected,Cabo Pulmo,PIEDRAS_BOLAS,2019,-0.22923956218962616,0.3853802189051869,23.355254,-109.422322
Fully Protected,Cabo Pulmo,POTANCO,2019,0.184787960310421,0.5923939801552105,23.381516,-109.420505
Fully Protected,Cabo Pulmo,TACHUELAS,2019,-0.42221903872545197,0.288890480637274,23.492131,-109.457481
Not Protected,Los Cabos,ANEGADA,2019,-0.10837507600721835,0.4458124619963908,22.878554055555554,-109.89883605555556
Not Protected,Los Cabos,ARCO_SAN_LUCAS,2019,-0.23795366999315526,0.38102316500342237,22.876139,-109.892835
Not Protected,Los Cabos,CABEZA_BALLENA_CSL,2019,-0.526584605487527,0.23670769725623653,22.902206,-109.842622
Not Protected,Los Cabos,CHILENO,2019,0.22279254830142725,0.6113962741507136,22.946031,-109.803661
Not Protected,Los Cabos,DEDO_NEPTUNO,2019,-0.800316341399392,0.099841829300304,22.877203,-109.895233
Not Protected,Los Cabos,GIORGIO,2019,0.043072586817791185,0.5215362934088956,22.896039,-109.866002
Not Protected,Los Cabos,SANTA_MARIA,2019,-0.04811397024099719,0.4759430148795014,22.927461,-109.815316
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2019,-0.6607249602873801,0.16963751985630993,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_BONANZA,2019,-0.5140550239316862,0.24297248803415689,24.455518,-110.29038
Lightly Protected,La Paz,ESPIRITU_SANTO_C59,2019,0.1211556571160787,0.5605778285580394,24.43973,-110.37683
Not Protected,La Paz,ESPIRITU_SANTO_CATEDRAL,2019,-0.0494967243011186,0.4752516378494407,24.441111,-110.37475
Lightly Protected,La Paz,ESPIRITU_SANTO_DISPENSA,2019,-0.6637103933989517,0.16814480330052417,24.400494,-110.348259
Lightly Protected,La Paz,ESPIRITU_SANTO_EMPACHADO,2019,-0.502440086912403,0.24877995654379848,24.447221,-110.378331
Lightly Protected,La Paz,ESPIRITU_SANTO_FANG_MING,2019,-0.1400826626534596,0.4299586686732702,24.4447,-110.38135
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_GALLO,2019,-0.6170796681026017,0.19146016594869913,24.466166,-110.374666
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2019,0.019842398710650855,0.5099211993553254,24.475421,-110.289305
Lightly Protected,La Paz,ESPIRITU_SANTO_SAN_GABRIEL,2019,-0.7041571727031695,0.14792141364841527,24.413891,-110.354441
Not Protected,La Paz,ESPIRITU_SANTO_SOANY,2019,-0.2360084578061346,0.3819957710969327,24.391116,-110.304853
Not Protected,Corredor,BURROS,2019,-0.3198582984206853,0.3400708507896574,25.032361,-110.803731
Fishing Refuge,Corredor,HABANA,2019,-0.06933542650337784,0.46533228674831106,25.129618886529528,-110.86164967816855
Not Protected,Corredor,PARDITO_FARO_LOBERA,2019,-0.5135231544999329,0.24323842275003354,24.842937,-110.605687
Fishing Refuge,Corredor,PARDITO_REFUGIO,2019,0.12245103394256111,0.5612255169712805,24.853533,-110.579633
Not Protected,Corredor,PORTUGUES,2019,-0.3004770256593048,0.3497614871703476,24.747083,-110.677231
Fishing Refuge,Corredor,PUNTA_BOTELLA,2019,-0.04870019988702197,0.475649900056489,25.292517,-110.93405
Fishing Refuge,Corredor,PUNTA_COYOTE,2019,-0.5635857210758545,0.21820713946207276,24.706066,-110.688271
Fishing Refuge,Corredor,REFUGIO_MORENA,2019,-0.13956759542192118,0.4302162022890394,25.245621,-110.922071
Fishing Refuge,Corredor,SAN_DIEGO_ABNEGADO,2019,-0.42861958341104556,0.2856902082944772,25.182633,-110.710011
Not Protected,Corredor,SAN_EVARISTO_PUNTA_NORTE,2019,-0.47026250554283366,0.26486874722858317,24.919291,-110.702781
Fishing Refuge,Corredor,SAN_FRANCISCO_PUNTA_NORTE_FARO,2019,-0.27332140555780493,0.36333929722109753,24.842971,-110.566011
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2019,-0.420931270716706,0.289534364641647,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2019,-0.17116529252193116,0.41441735373903443,25.089468,-110.566743
Fishing Refuge,Corredor,SAN_MATEO_NORTE,2019,-0.2924024400750125,0.35379877996249376,25.365767,-110.984417
Lightly Protected,La Paz,ESPIRITU_SANTO_BAJITO,2019,0.1430809997976908,0.5715404998988454,24.596666,-110.40808
Lightly Protected,La Paz,ESPIRITU_SANTO_CARDONAL,2019,-0.5692284331819627,0.21538578340901865,24.53703,-110.39948
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2019,0.8152455242149532,0.9076227621074766,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2019,0.44904633192979587,0.724523165964898,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_SOMERO,2019,0.3513709461023842,0.6756854730511921,24.5983,-110.40081
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2019,-0.2117882131813424,0.3941058934093288,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2019,-0.1589577359831288,0.4205211320084356,24.562008,-110.366446
Lightly Protected,La Paz,ESPIRITU_SANTO_TIJERETAS,2019,0.17244766143868778,0.5862238307193439,24.571596,-110.414701
Fishing Refuge,Corredor,ISLOTE_AGUA_VERDE,2019,-0.3527991588064607,0.32360042059676963,25.532506509775526,-111.06383274004344
Fishing Refuge,Corredor,REFUGIO_SAN_MARCIAL,2019,-0.2262690354028068,0.38686548229859663,25.530862,-111.004843
Lightly Protected,Loreto,CARMEN_ABISMO,2019,-0.46800687348913905,0.2659965632554305,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2019,-0.05979226829777958,0.4701038658511102,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2019,-0.4315801891320433,0.28420990543397834,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2019,0.09913235637171962,0.5495661781858598,26.064886,-111.131847
Not Protected,Loreto,CORONADO_MONO,2019,-0.09937629454849865,0.4503118527257507,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2019,-0.4068623516434192,0.2965688241782904,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2019,-0.012395145035338829,0.4938024274823306,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2019,-0.5265550808183034,0.2367224595908483,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2019,-0.03683240520778454,0.48158379739610774,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2019,-0.4092537835003704,0.2953731082498148,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2019,-0.29575817507144647,0.3521209124642768,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2019,-0.5972560050680454,0.20137199746597728,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2019,-0.42681017769103324,0.2865949111544834,25.747822,-111.060217
Not Protected,San Basilio,SB_19,2019,-0.32876629000246965,0.33561685499876515,26.383629,-111.427208
Not Protected,San Basilio,SB_23,2019,-0.27219615278925635,0.3639019236053718,26.348617,-111.399072
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2020,0.7630019725036874,0.8815009862518437,23.457861,-109.405463
Fully Protected,Cabo Pulmo,BARRA_PRIMERA,2020,0.15998507037589452,0.5799925351879472,23.434781,-109.424377
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,2020,-0.2142108788741961,0.39289456056290195,23.438823,-109.410821
Fully Protected,Cabo Pulmo,ESPERANZA,2020,0.07913370114958773,0.5395668505747939,23.424715,-109.408303
Fully Protected,Cabo Pulmo,GAVILANES_CABO_PULMO,2020,0.10626583059971159,0.5531329152998558,23.452161,-109.424501
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2020,0.3860984974525622,0.6930492487262812,23.407996156161044,-109.41333698739325
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2020,0.25393805783494977,0.6269690289174749,23.461938,-109.407203
Fully Protected,Cabo Pulmo,NAVAJAS,2020,0.5514000058018651,0.7757000029009326,23.446164,-109.416728
Fully Protected,Cabo Pulmo,POTANCO,2020,0.3920288384316102,0.6960144192158051,23.381516,-109.420505
Fully Protected,Cabo Pulmo,TACHUELAS,2020,-0.08255972547249321,0.4587201372637534,23.492131,-109.457481
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2021,0.4853362864054469,0.7426681432027235,23.457861,-109.405463
Fully Protected,Cabo Pulmo,BARRA_PRIMERA,2021,0.5879504009814897,0.7939752004907448,23.434781,-109.424377
Not Protected,Cabo Pulmo,BLEDITO,2021,-0.041663634701390534,0.4791681826493047,23.361148,-109.421591
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,2021,-0.0879944540139877,0.4560027729930062,23.438823,-109.410821
Fully Protected,Cabo Pulmo,CANTIL_MEDIO,2021,-0.12516591430171153,0.43741704284914423,23.434309,-109.414791
Fully Protected,Cabo Pulmo,CASITAS,2021,0.3510346709474427,0.6755173354737214,23.403539,-109.414811
Fully Protected,Cabo Pulmo,ESPERANZA,2021,-0.0730409281639735,0.4634795359180133,23.424715,-109.408303
Fully Protected,Cabo Pulmo,GAVILANES_CABO_PULMO,2021,-0.2792992237672125,0.36035038811639375,23.452161,-109.424501
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2021,-0.3870147572993508,0.3064926213503246,23.407996156161044,-109.41333698739325
Not Protected,Cabo Pulmo,LINEA,2021,0.23670948936225508,0.6183547446811275,23.319897,-109.417391
Fully Protected,Cabo Pulmo,LISAS,2021,0.08989123183612474,0.5449456159180623,23.458291,-109.428915
Fully Protected,Cabo Pulmo,LOBERA_CABO_PULMO,2021,0.1713977549620862,0.5856988774810431,23.384551,-109.412618
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2021,-0.27387499125111214,0.36306250437444393,23.461938,-109.407203
Fully Protected,Cabo Pulmo,NAVAJAS,2021,-0.1078056195199155,0.44609719024004224,23.446164,-109.416728
Not Protected,Cabo Pulmo,PIEDRAS_BOLAS,2021,0.25271622543286726,0.6263581127164336,23.355254,-109.422322
Fully Protected,Cabo Pulmo,POTANCO,2021,0.2949995610406845,0.6474997805203422,23.381516,-109.420505
Fully Protected,Cabo Pulmo,TACHUELAS,2021,0.3467315327366979,0.673365766368349,23.492131,-109.457481
Not Protected,Los Cabos,ANEGADA,2021,-0.2013363177536705,0.3993318411231648,22.878554055555554,-109.89883605555556
Not Protected,Los Cabos,ARCO_SAN_LUCAS,2021,-0.27269628316860045,0.3636518584156998,22.876139,-109.892835
Not Protected,Los Cabos,CABEZA_BALLENA_CSL,2021,-0.15047612363756074,0.42476193818121966,22.902206,-109.842622
Not Protected,Los Cabos,CASA_ROJA_CSL,2021,0.020141328424864328,0.5100706642124322,22.898756,-109.856611
Not Protected,Los Cabos,CHILENO,2021,0.08785513035228332,0.5439275651761417,22.946031,-109.803661
Not Protected,Los Cabos,DEDO_NEPTUNO,2021,-0.13710456197237192,0.43144771901381407,22.877203,-109.895233
Not Protected,Los Cabos,GIORGIO,2021,-0.09992073301795976,0.4500396334910201,22.896039,-109.866002
Not Protected,Los Cabos,PALMILLA_ESCALONES,2021,-0.9996368020474133,1.81598976293329e-4,22.99705,-109.72245
Not Protected,Los Cabos,PALMILLA_REGINA,2021,-0.862560414792035,0.06871979260398248,22.98855,-109.732367
Not Protected,Los Cabos,PALMILLA_SAN_JOSE,2021,-0.3617150123222884,0.3191424938388558,23.005917,-109.711367
Not Protected,Los Cabos,PUNTA_OLMECA_CSL,2021,-0.3314950087161349,0.33425249564193255,22.897225,-109.874944
Not Protected,Los Cabos,SANTA_MARIA,2021,-0.18147679596466648,0.40926160201766676,22.927461,-109.815316
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2021,-0.6478212922343914,0.17608935388280428,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_BONANZA,2021,0.0048987713448061495,0.502449385672403,24.455518,-110.29038
Lightly Protected,La Paz,ESPIRITU_SANTO_C59,2021,-0.5670524338777174,0.2164737830611413,24.43973,-110.37683
Not Protected,La Paz,ESPIRITU_SANTO_CATEDRAL,2021,-0.4990785148812066,0.2504607425593967,24.441111,-110.37475
Lightly Protected,La Paz,ESPIRITU_SANTO_EMPACHADO,2021,-0.6764865404891265,0.16175672975543676,24.447221,-110.378331
Lightly Protected,La Paz,ESPIRITU_SANTO_FANG_MING,2021,-0.11163312131082578,0.4441834393445871,24.4447,-110.38135
Lightly Protected,La Paz,ESPIRITU_SANTO_GALLO,2021,-0.7267538782446675,0.13662306087766624,24.466619,-110.385076
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2021,-0.288702878495259,0.3556485607523705,24.475421,-110.289305
Lightly Protected,La Paz,ESPIRITU_SANTO_SAN_GABRIEL,2021,-0.2306441933481198,0.3846779033259401,24.413891,-110.354441
Not Protected,La Paz,ESPIRITU_SANTO_SOANY,2021,-0.8915117271193926,0.05424413644030368,24.391116,-110.304853
Lightly Protected,La Paz,ESPIRITU_SANTO_BAJITO,2021,-0.25173613700903796,0.374131931495481,24.596666,-110.40808
Lightly Protected,La Paz,ESPIRITU_SANTO_CARDONAL,2021,-0.6171932428842638,0.1914033785578681,24.53703,-110.39948
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2021,-0.6749217546035825,0.16253912269820875,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2021,-0.4939077443374784,0.2530461278312608,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_SOMERO,2021,-0.5741931011252671,0.21290344943736644,24.5983,-110.40081
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2021,-0.12076219563968735,0.4396189021801563,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2021,-0.2864095689436673,0.35679521552816634,24.562008,-110.366446
Lightly Protected,La Paz,ESPIRITU_SANTO_TIJERETAS,2021,-0.5515945001715233,0.22420274991423833,24.571596,-110.414701
Lightly Protected,Loreto,CARMEN_ABISMO,2021,-0.39733884397042224,0.3013305780147889,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2021,-0.7714795395635564,0.11426023021822179,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_TINTORERA,2021,-0.5190255513288475,0.24048722433557623,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2021,-0.3407624455973709,0.32961877720131455,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2021,-0.5886385144185365,0.20568074279073173,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2021,-0.28658561329409,0.356707193352955,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2021,-0.273772437122672,0.363113781438664,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2021,-0.3800723652236618,0.30996381738816914,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2021,-0.48883264553029787,0.2555836772348511,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2021,-0.03740659007275995,0.48129670496362004,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2021,-0.674097263795332,0.16295136810233402,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2021,0.14316719998917687,0.5715835999945884,25.747822,-111.060217
Not Protected,San Basilio,SB_19,2021,-0.12387378147836138,0.4380631092608193,26.383629,-111.427208
Not Protected,San Basilio,SB_23,2021,-1,0,26.348617,-111.399072
Not Protected,Santa Rosalia,PULPITO,2021,-0.7595289154023022,0.12023554229884892,26.516189,-111.442401
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2022,0.6258903751883742,0.8129451875941871,23.457861,-109.405463
Not Protected,Cabo Pulmo,BLEDITO,2022,-0.5258154912794418,0.2370922543602791,23.361148,-109.421591
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,2022,0.3431626528911837,0.6715813264455919,23.438823,-109.410821
Fully Protected,Cabo Pulmo,CANTIL_MEDIO,2022,-0.06455882285846827,0.46772058857076587,23.434309,-109.414791
Fully Protected,Cabo Pulmo,CASITAS,2022,0.02302719891251989,0.51151359945626,23.403539,-109.414811
Fully Protected,Cabo Pulmo,ESPERANZA,2022,-0.4291261924316689,0.28543690378416553,23.424715,-109.408303
Fully Protected,Cabo Pulmo,GAVILANES_CABO_PULMO,2022,0.06196583825847752,0.5309829191292388,23.452161,-109.424501
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2022,0.15840062176237615,0.5792003108811881,23.407996156161044,-109.41333698739325
Fully Protected,Cabo Pulmo,LISAS,2022,0.13071887616317618,0.5653594380815881,23.458291,-109.428915
Fully Protected,Cabo Pulmo,LOBERA_CABO_PULMO,2022,0.17249581681124337,0.5862479084056217,23.384551,-109.412618
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2022,0.15879406286825543,0.5793970314341277,23.461938,-109.407203
Fully Protected,Cabo Pulmo,NAVAJAS,2022,-0.061445139301518584,0.4692774303492407,23.446164,-109.416728
Not Protected,Los Cabos,ANEGADA,2022,0.10633219905903793,0.553166099529519,22.878554055555554,-109.89883605555556
Not Protected,Los Cabos,ARCO_SAN_LUCAS,2022,-0.04264138825659514,0.47867930587170243,22.876139,-109.892835
Not Protected,Los Cabos,CABEZA_BALLENA_CSL,2022,0.2141877894928009,0.6070938947464004,22.902206,-109.842622
Not Protected,Los Cabos,CASA_ROJA_CSL,2022,-0.05844730786232574,0.4707763460688371,22.898756,-109.856611
Not Protected,Los Cabos,CHILENO,2022,-0.2230930334321502,0.3884534832839249,22.946031,-109.803661
Not Protected,Los Cabos,GIORGIO,2022,-0.007246077289134334,0.49637696135543286,22.896039,-109.866002
Not Protected,Los Cabos,PALMILLA_ESCALONES,2022,-0.905137283459587,0.0474313582702065,22.99705,-109.72245
Not Protected,Los Cabos,PALMILLA_REGINA,2022,-1,0,22.98855,-109.732367
Not Protected,Los Cabos,PALMILLA_SAN_JOSE,2022,-0.9950359634288916,0.0024820182855542217,23.005917,-109.711367
Not Protected,Los Cabos,PUNTA_OLMECA_CSL,2022,-0.2627302075469645,0.36863489622651774,22.897225,-109.874944
Not Protected,Los Cabos,SANTA_MARIA,2022,0.10873736225884853,0.5543686811294243,22.927461,-109.815316
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2022,-0.783109486265931,0.10844525686703449,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_BONANZA,2022,-0.8638997599465651,0.06805012002671745,24.455518,-110.29038
Lightly Protected,La Paz,ESPIRITU_SANTO_C59,2022,-0.8055166540244639,0.09724167298776804,24.43973,-110.37683
Not Protected,La Paz,ESPIRITU_SANTO_CATEDRAL,2022,0.3839447532244651,0.6919723766122325,24.441111,-110.37475
Lightly Protected,La Paz,ESPIRITU_SANTO_DISPENSA,2022,-0.6077888075184279,0.19610559624078605,24.400494,-110.348259
Lightly Protected,La Paz,ESPIRITU_SANTO_EMPACHADO,2022,-0.0303161894572446,0.4848419052713777,24.447221,-110.378331
Lightly Protected,La Paz,ESPIRITU_SANTO_FANG_MING,2022,0.3774665224811245,0.6887332612405622,24.4447,-110.38135
Lightly Protected,La Paz,ESPIRITU_SANTO_GALLO,2022,-0.6178307041280555,0.19108464793597224,24.466619,-110.385076
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_GALLO,2022,-0.6307552223830399,0.18462238880848003,24.466166,-110.374666
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2022,-0.8743977242609998,0.06280113786950009,24.475421,-110.289305
Lightly Protected,La Paz,ESPIRITU_SANTO_SAN_GABRIEL,2022,-0.8715816557914954,0.06420917210425231,24.413891,-110.354441
Not Protected,La Paz,ESPIRITU_SANTO_SOANY,2022,-0.8277051030571871,0.08614744847140643,24.391116,-110.304853
Lightly Protected,La Paz,ESPIRITU_SANTO_BAJITO,2022,-0.3371515218058951,0.33142423909705243,24.596666,-110.40808
Lightly Protected,La Paz,ESPIRITU_SANTO_CARDONAL,2022,-0.4211542330181314,0.2894228834909343,24.53703,-110.39948
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2022,0.20082113500265245,0.6004105675013263,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2022,-0.3090578450568791,0.3454710774715605,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_SOMERO,2022,-0.5248205529580263,0.23758972352098684,24.5983,-110.40081
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2022,-0.6204932414788735,0.18975337926056324,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2022,-0.24434070502526262,0.3778296474873687,24.562008,-110.366446
Lightly Protected,La Paz,ESPIRITU_SANTO_TIJERETAS,2022,-0.587450778561564,0.206274610719218,24.571596,-110.414701
Lightly Protected,Loreto,CARMEN_ABISMO,2022,-0.47992952862438365,0.2600352356878082,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CORONADO_LAJAS,2022,-0.46913904036865584,0.2654304798156721,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2022,-0.31504069278321545,0.3424796536083923,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2022,-0.42716367736677,0.286418161316615,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2022,-0.3494350398454776,0.32528248007726124,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2022,-0.4833133166039471,0.2583433416980264,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2022,-0.3280762564180257,0.33596187179098713,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2022,-0.3885641687444257,0.30571791562778716,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2022,-0.23062081894945585,0.3846895905252721,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2022,-0.2830459158111398,0.3584770420944301,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2022,0.037120898138200006,0.5185604490691,25.747822,-111.060217
Not Protected,San Basilio,SB_19,2022,-0.8595309243726135,0.07023453781369327,26.383629,-111.427208
Not Protected,San Basilio,SB_23,2022,0.13103378911185168,0.5655168945559258,26.348617,-111.399072
Not Protected,Santa Rosalia,PULPITO,2022,-0.4039772040505034,0.2980113979747483,26.516189,-111.442401
Fully Protected,Revillagigedo,ROCA_PARTIDA,2023,0.9257816838374003,0.9628908419187001,19.008889,-112.082222
Fully Protected,Revillagigedo,SAN_BENEDICTO_CANION,2023,0.22430740324931212,0.6121537016246561,19.297803455652176,-110.80469214608695
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2023,0.43205224530175873,0.7160261226508794,23.457861,-109.405463
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,2023,0.04572378910141995,0.52286189455071,23.438823,-109.410821
Fully Protected,Cabo Pulmo,CANTIL_MEDIO,2023,-0.3779812333528417,0.3110093833235792,23.434309,-109.414791
Fully Protected,Cabo Pulmo,CASITAS,2023,0.34822013293888293,0.6741100664694415,23.403539,-109.414811
Fully Protected,Cabo Pulmo,ESPERANZA,2023,0.17092424129994271,0.5854621206499714,23.424715,-109.408303
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2023,-0.10198020196257061,0.4490098990187147,23.407996156161044,-109.41333698739325
Fully Protected,Cabo Pulmo,LOBERA_CABO_PULMO,2023,-0.24980261166145395,0.375098694169273,23.384551,-109.412618
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2023,0.7835296663708661,0.8917648331854331,23.461938,-109.407203
Fully Protected,Cabo Pulmo,NAVAJAS,2023,-0.2412102719370393,0.37939486403148037,23.446164,-109.416728
Fully Protected,Cabo Pulmo,TACHUELAS,2023,0.15218707928045933,0.5760935396402297,23.492131,-109.457481
Not Protected,Los Cabos,ANEGADA,2023,-0.3043191803755969,0.34784040981220155,22.878554055555554,-109.89883605555556
Not Protected,Los Cabos,ARCO_SAN_LUCAS,2023,-0.6886936358667577,0.15565318206662115,22.876139,-109.892835
Not Protected,Los Cabos,CABEZA_BALLENA_CSL,2023,-0.6958398708201744,0.1520800645899128,22.902206,-109.842622
Not Protected,Los Cabos,CASA_ROJA_CSL,2023,-0.4834484082722968,0.25827579586385163,22.898756,-109.856611
Not Protected,Los Cabos,CHILENO,2023,-0.4644265708532947,0.2677867145733527,22.946031,-109.803661
Not Protected,Los Cabos,GIORGIO,2023,-0.48974979651872425,0.25512510174063785,22.896039,-109.866002
Not Protected,Los Cabos,PALMILLA_ESCALONES,2023,-0.6763006755157676,0.16184966224211622,22.99705,-109.72245
Not Protected,Los Cabos,PALMILLA_REGINA,2023,-0.5556657589762992,0.2221671205118504,22.98855,-109.732367
Not Protected,Los Cabos,PALMILLA_SAN_JOSE,2023,-0.3061979597779837,0.34690102011100815,23.005917,-109.711367
Not Protected,Los Cabos,PUNTA_OLMECA_CSL,2023,0.06524470779236369,0.5326223538961818,22.897225,-109.874944
