"year","Stock","Major_Functional_Group","estimated_taxa_group","new_estimated_family_name","total_biomass_kg","total_revenue"
2016,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",168773522.56,180920146.45
2016,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",19492,156767
2016,"Panopea","Molluscs excl. Cephalopods","ALMEJA","Hiatellidae",1582797.07,43845550.0635
2016,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",203979.27,40823681.2
2016,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",1065271.26,14421896.36
2016,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",13012,230963
2016,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",12124,159970
2016,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",31922998.718,2319805858.79
2016,"Prionace","Sharks","TIBURON","Carcharhinidae",1057634.05,13196988
2016,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",960903.4,10666900
2016,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",28643.6,693200
2016,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",411565.7,4082245
2016,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",14149044.32,19820902.76
2016,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",49163904.48,65991676.06
2016,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",6385803.1,115197880.52
2016,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",7382.7,66155
2016,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",641707.3,4001174
2016,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",918655.15,17581813
2016,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",743968.3,34283983.5
2016,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",3110,78275
2016,"Sphyrna","Sharks","TIBURON","Sphyrnidae",3309143.65,62556189
2016,"Squatina","Sharks","TIBURON","Squatinidae",609241.75,7545116
2016,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",2801.1,85148
2016,"Stomolophus","Jellies","OTRAS","Stomolophidae",9739831,11241914.8
2016,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",277691.2,2617158
2016,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",60927612.2,581005480
2016,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",226836.4,2826666.5
2016,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA","Trichiuridae",7544,363660
2016,"Turbo","Molluscs excl. Cephalopods","CARACOL","Turbinidae",10611,522919
2016,"Xenichthys","Demersal marine fishes","OTRAS","Haemulidae",5024,98895
2016,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",95301,3044388
2017,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",56252.85,944821
2017,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",72666,2240730
2017,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",111822.7,1252683
2017,"Alopias","Sharks","TIBURON","Alopiidae",1738627.85,24851467
2017,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",87810.2,1907468
2017,"Anoplopoma","Demersal marine fishes","OTRAS","Anoplopomatidae",4762.6,216725
2017,"Argopecten","Molluscs excl. Cephalopods","ALMEJA","Pectinidae",194440,1753674
2017,"Balistes","Demersal marine fishes","CARPA","Balistidae",4083290.25,56722586.4
2017,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",980111.4,20381524
2017,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",17004.5,180272
2017,"Callinectes","Crustaceans","JAIBA","Portunidae",1209946,38437653
2017,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",130030.8,6969389
2017,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",3277182.7,45167786.5
2017,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",525811.1,6943316
2017,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",1582793.76,85113987.46
2017,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",75434508.84,101113137.1
2017,"Chanos","Diadromous fishes","OTRAS","Chanidae",253507,2246817
2017,"Chione","Molluscs excl. Cephalopods","ALMEJA","Veneridae",153451,2215289.5
2017,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Coryphaenidae",97741.65,3259538.5
2017,"Cynoscion","Demersal marine fishes","CORVINA","Sciaenidae",2583288.77,81084780.22
2017,"Diapterus","Demersal marine fishes","MOJARRA","Gerreidae",21608,254486
2017,"Diplectrum","Demersal marine fishes","OTRAS","Serranidae",68088.55,4294406
2017,"Dosidicus","Cephalopods","CALAMAR","Ommastrephidae",621190.7,10054045.5
2017,"Dosinia","Molluscs excl. Cephalopods","ALMEJA","Veneridae",1988935,7481874
2017,"Epinephelus","Demersal marine fishes","MERO","Serranidae",24033,1169763
2017,"Especies","Echinoderms","PEPINO DE MAR","Family cannot be determined; class Holothuroidea",86570,1184227
2017,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA","Dussumieriidae",28279045.5,41918446.65
2017,"Eucinostomus","Demersal marine fishes","MOJARRA","Gerreidae",167511,3280844
2017,"Eugerres","Demersal marine fishes","MOJARRA","Gerreidae",74477,801941
2017,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",2198776,26729019
2017,"Farfantepenaeus","Shrimps, prawns","CAMARON","Penaeidae",249103.6,13959810
2017,"Galeocerdo","Sharks","TIBURON","Carcharhinidae",1823,24777
2017,"Galeorhinus","Sharks","TIBURON","Triakidae",8623.8,119090
2017,"Gerres","Demersal marine fishes","BANDERA","Gerreidae",204519.7,1872307
2017,"Haemulon","Demersal marine fishes","RUBIO","Haemulidae",1146283,13917139.7
2017,"Haemulopsis","Demersal marine fishes","RONCO","Haemulidae",188975.3,2549683
2017,"Hexaplex","Molluscs excl. Cephalopods","CARACOL","Muricidae",1327990,13139560
2017,"Hoplopagrus","Demersal marine fishes","PARGO","Lutjanidae",202392.55,6517024
2017,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES","Dasyatidae",1667706.9,15743226
2017,"Hyporthodus","Demersal marine fishes","BAQUETA","Serranidae",1507615.892,72078187.5
2017,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Istiophoridae",55067.9,1252537
2017,"Isurus","Sharks","TIBURON","Lamnidae",388969.45,7159484
2017,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",9183815.3,91470872.8
2017,"Lamna","Demersal marine fishes","PETO","Lamnidae",57606,1846672.5
2017,"Larimus","Demersal marine fishes","CORVINA","Sciaenidae",23881,857205
2017,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",79692,1315436.4
2017,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",9469460.79,428018266.18
2017,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",626681,5963211.75
2017,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",104445.7,964773
2017,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",4798186.6,47288358
2017,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",251371,3237294
2017,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",6102437.65,78676247.5
2017,"Mobula","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",1702943.25,25264361.5
2017,"Mugil","Demersal marine fishes","LISA","Mugilidae",3408357.5,39125525.2
2017,"Mustelus","Sharks","TIBURON","Triakidae",510448.5,10944299
2017,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",675738.26,24462233
2017,"Nasolamia","Sharks","TIBURON","Carcharhinidae",69152.5,986001
2017,"Negaprion","Sharks","TIBURON","Carcharhinidae",4487.5,82040
2017,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",9961,109490
2017,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",158,2248
2017,"Oligoplites","Anchovy & Sardine (small pelagics)","SARDINA","Carangidae",4600,47505
2017,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",154894240.88,163228412.675
2017,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",18031,152042
2017,"Panopea","Molluscs excl. Cephalopods","ALMEJA","Hiatellidae",817102.52,26664192.15
2017,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",207713.46,50961639.2
2017,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",1063314.3,16929992
2017,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",25080,545380
2017,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",5440,118393
2017,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",35145677.692,2815777507.04
2017,"Prionace","Sharks","TIBURON","Carcharhinidae",1274400.7,15380010
2017,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",1042341,12439723.5
2017,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",37742.8,848556
2017,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",1329120,14071119
2017,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",172603702.78,263036903.025
2017,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",49942571.92,61265435.375
2017,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",8819362.8,176582549
2017,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",12522.6,149601
2017,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",912818.2,6508313
2017,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",877098.8,21682182
2017,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",883575.45,42524537.33
2017,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",12898,376780
2017,"Sphyrna","Sharks","TIBURON","Sphyrnidae",2644943.85,38464942
2017,"Squatina","Sharks","TIBURON","Squatinidae",600586.6,10855734
2017,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",2631.5,115280
2017,"Stomolophus","Jellies","OTRAS","Stomolophidae",37144016,139853468.3
2017,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",548075.4,5326400
2017,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",52674551.1,558213663.7
2017,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",273615.1,4163653
2017,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA","Trichiuridae",10810,563800
2017,"Turbo","Molluscs excl. Cephalopods","CARACOL","Turbinidae",7743,233830
2017,"Xenichthys","Demersal marine fishes","OTRAS","Haemulidae",9176,223790
2017,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",288889,16772561
2018,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",82334.95,1073789
2018,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",66830,2967160
2018,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",27466.2,491914
2018,"Alopias","Sharks","TIBURON","Alopiidae",1208172.9,19673429
2018,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",73470,1525527
2018,"Anoplopoma","Demersal marine fishes","OTRAS","Anoplopomatidae",5612.6,318965
2018,"Argopecten","Molluscs excl. Cephalopods","ALMEJA","Pectinidae",1468018,7596875
2018,"Balistes","Demersal marine fishes","CARPA","Balistidae",4513438.895,64221218.97
2018,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",853489,18594860
2018,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",17736.14,171362.4
2018,"Callinectes","Crustaceans","JAIBA","Portunidae",1071105,35477877
2018,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",124233.6,6777468
2018,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",3678511.65,63714852.5
2018,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",473070,7618656
2018,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",1670501.948,96112011.1202
2018,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",33742113.64,36471337
2018,"Chanos","Diadromous fishes","OTRAS","Chanidae",293782,2374471
2018,"Chione","Molluscs excl. Cephalopods","ALMEJA","Veneridae",612927,4721335.5
2018,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Coryphaenidae",126053.2,3920177.5
2018,"Cynoscion","Demersal marine fishes","CORVINA","Sciaenidae",3201676.485,109854673.415
2018,"Diapterus","Demersal marine fishes","MOJARRA","Gerreidae",68060,1001875
2018,"Diplectrum","Demersal marine fishes","OTRAS","Serranidae",35477.4,2176581
2018,"Dosidicus","Cephalopods","CALAMAR","Ommastrephidae",446072.7,6578988.6
2018,"Dosinia","Molluscs excl. Cephalopods","ALMEJA","Veneridae",1311801,8035216.5
2018,"Epinephelus","Demersal marine fishes","MERO","Serranidae",33618.6,1669985
2018,"Especies","Echinoderms","PEPINO DE MAR","Family cannot be determined; class Holothuroidea",58243,1014430
2018,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA","Dussumieriidae",14961989.14,24361925
2018,"Eucinostomus","Demersal marine fishes","MOJARRA","Gerreidae",216276,3671816
2018,"Eugerres","Demersal marine fishes","MOJARRA","Gerreidae",77045,829713
2018,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",1502269,23885288
2018,"Farfantepenaeus","Shrimps, prawns","CAMARON","Penaeidae",312358.4,19671080
2018,"Galeocerdo","Sharks","TIBURON","Carcharhinidae",123,1710
2018,"Galeorhinus","Sharks","TIBURON","Triakidae",13318.35,213680
2018,"Gerres","Demersal marine fishes","BANDERA","Gerreidae",243278.2,2620253
2018,"Haemulon","Demersal marine fishes","RUBIO","Haemulidae",1184239.3,16141811
2018,"Haemulopsis","Demersal marine fishes","RONCO","Haemulidae",138494.85,2133727.5
2018,"Hexaplex","Molluscs excl. Cephalopods","CARACOL","Muricidae",1078781,12387085.5
2018,"Hoplopagrus","Demersal marine fishes","PARGO","Lutjanidae",198159.3,6425364
2018,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES","Dasyatidae",1611761.2,14464026
2018,"Hyporthodus","Demersal marine fishes","BAQUETA","Serranidae",2048291.492,110672546.43
2018,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Istiophoridae",65116.55,1364636
2018,"Isurus","Sharks","TIBURON","Lamnidae",322741.45,7094191
2018,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",9704875,136209216
2018,"Lamna","Demersal marine fishes","PETO","Lamnidae",68321.142,3305122.2
2018,"Larimus","Demersal marine fishes","CORVINA","Sciaenidae",9093,600060
2018,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",33114,616990
2018,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",8732722.768,424161009.565
2018,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",612418,6185817.15
2018,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",96880.2,1152188
2018,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",2805796,30371522
2018,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",299172.5,4207173
2018,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",5871892.15,81618823.95
2018,"Mobula","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",1115929,18957693
2018,"Mugil","Demersal marine fishes","LISA","Mugilidae",3706885.4,46980184.5
2018,"Mustelus","Sharks","TIBURON","Triakidae",470042.2,10040713
2018,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",667097.23,27401576.25
2018,"Nasolamia","Sharks","TIBURON","Carcharhinidae",68311.25,1130600
2018,"Negaprion","Sharks","TIBURON","Carcharhinidae",6746.25,131211
2018,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",5170,38060
2018,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",2775.1,78446
2018,"Oligoplites","Anchovy & Sardine (small pelagics)","SARDINA","Carangidae",748128.16,1328322
2018,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",142083839.46,744898565
2018,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",50717,402202
2018,"Panopea","Molluscs excl. Cephalopods","ALMEJA","Hiatellidae",1207936.29,42428331.46
2018,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",187344.5,46105663.5
2018,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",1041411.7,18410261.1
2018,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",19972.2,401025
2018,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",9754,215290
2018,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",169089044.708,14098327330.415
2018,"Prionace","Sharks","TIBURON","Carcharhinidae",1076361.15,16028006
2018,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",985850.3,11396628
2018,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",185035.8,4039762.4
2018,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",129833.8,1638959
2018,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",212737104.96,2304768032
2018,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",94962347.54,151814524
2018,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",7759419.1,157704524.88
2018,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",8219.2,113332
2018,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",941036,8981497
2018,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",961243.5,27278192.9
2018,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",789020.85,44822454.78
2018,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",4068,116000
2018,"Sphyrna","Sharks","TIBURON","Sphyrnidae",630712.65,9767337.2
2018,"Squatina","Sharks","TIBURON","Squatinidae",827764.85,11148368.2
2018,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",882.1,39735
2018,"Stomolophus","Jellies","OTRAS","Stomolophidae",63158680,253626936.1
2018,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",520041.7,5983932
2018,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",69451959.1,767727086
2018,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",343134.7,5297404.7
2018,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA","Trichiuridae",7862,450320
2018,"Turbo","Molluscs excl. Cephalopods","CARACOL","Turbinidae",10361,430397
2018,"Xenichthys","Demersal marine fishes","OTRAS","Haemulidae",10924,257560
2018,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",483992.5,31347100
2019,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",64297,906270
2019,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",62208,2926015
2019,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",117867.8,1786034
2019,"Alopias","Sharks","TIBURON","Alopiidae",980806.4,17869156
2019,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",106615.7,2834695
