"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"149","corvina","corvina",2023,12.509083,282.360642440634,130.27600508345,363.42495921939,0.612508107178262,0.282599970713646,0.788356096475475,1.42820308931694,1.10963303869228,3.09549207912011
"150","corvina","corvina",2024,12.07958564,281.722274138684,109.413825437554,366.149335107485,0.611123332880646,0.237344888220315,0.794265922661007,1.38229108486326,1.0635610954612,3.55916801548597
"151","guachinango","guachinango",2000,1.60418,76.7133737398573,70.4893609020565,79.1344186946157,1.77502397812654,1.6310103402343,1.83104306107538,0.67414089001204,0.653516167830679,0.733665639566111
"152","guachinango","guachinango",2001,1.703101,75.53885547454,69.7792405366178,77.8184256233897,1.74784751616105,1.61457929810227,1.80059309984182,0.726839730974197,0.70554808776176,0.786833461771502
"153","guachinango","guachinango",2002,1.529061,74.4018748946782,69.148752388089,76.5533877043966,1.72153961581029,1.59999081728068,1.7713221588053,0.662536161211037,0.643915756804488,0.712867996561496
"154","guachinango","guachinango",2003,1.720511,73.3378897478853,68.6589890042632,75.3924600721612,1.69692071227552,1.58865848098106,1.74446016221164,0.756306268032794,0.735695660382152,0.807846234047804
"155","guachinango","guachinango",2004,1.904797,72.2908170397863,67.9863034313718,74.3253289180152,1.67269313534715,1.57309361968749,1.71976846513105,0.849442958373038,0.826191103132758,0.903224949588071
"156","guachinango","guachinango",2005,2.068393,71.2418499397779,67.4972520739874,73.2697588583604,1.64842172523951,1.56177775853353,1.69534427316638,0.935979908549172,0.910074514103556,0.98790599828293
"157","guachinango","guachinango",2006,2.154236,70.0049639576362,66.634180849752,72.0208691495554,1.61980217470383,1.5418076797433,1.66644697571885,0.992048941900993,0.964280926376725,1.04223312324622
"158","guachinango","guachinango",2007,1.823219,68.731494579982,65.6940748696493,70.6590109276573,1.59033614328653,1.52005514070987,1.63493576873067,0.855168520150331,0.831840266882044,0.894707941687428
"159","guachinango","guachinango",2008,1.613694,67.5200407057773,64.8568138786909,69.3533727800365,1.56230505078889,1.50068226916937,1.60472540376038,0.770472503209873,0.750105332936129,0.802110551972473
"160","guachinango","guachinango",2009,1.872413,66.4955292247491,64.1342860546831,68.3319554663878,1.53859950433674,1.48396413841909,1.58109145136052,0.907774243538942,0.883377745137274,0.941195925830541
"161","guachinango","guachinango",2010,1.919872,65.6566884321137,63.6788798382449,67.4149136870645,1.51919007872854,1.47342677166598,1.55987258080527,0.942674926943015,0.918089345309643,0.971953560242918
"162","guachinango","guachinango",2011,1.803285,64.790195279938,63.0752308170918,66.5569464104717,1.49914082203426,1.45945930504728,1.54002059914736,0.897271217185678,0.873453193330113,0.921667295187682
"163","guachinango","guachinango",2012,1.783304,63.9103519501685,62.4396180042543,65.6294360658555,1.47878266372106,1.44475224774307,1.51855950284312,0.899544867320217,0.875982371808198,0.920733196373584
"164","guachinango","guachinango",2013,2.131231,63.0905858492184,61.8867396536758,64.8404712548186,1.45981459577275,1.43195953271281,1.50030412716068,1.08901690075244,1.05962700360642,1.11020090333827
"165","guachinango","guachinango",2014,2.5020745,62.200697330579,61.2791402704784,63.9745571397069,1.43922400795946,1.41790066107554,1.48026826845195,1.29680190126094,1.26084471959536,1.31630408328216
"166","guachinango","guachinango",2015,3.36069138,61.0877123456057,60.5277062339854,62.9338496054246,1.41347132704724,1.40051368710046,1.45618797139929,1.77354995543461,1.72152363453725,1.78995895019261
"167","guachinango","guachinango",2016,5.1312147,59.4169749746721,58.4128025590344,61.3582902322938,1.37481315377206,1.35157822055201,1.41973206377941,2.78405816766619,2.69597333709912,2.8319188128163
"168","guachinango","guachinango",2017,6.301115,56.7110818860807,55.1988968293767,58.6796632298851,1.3122031435438,1.27721361558852,1.35775294689354,3.58193853134231,3.46177190155389,3.68006646925873
"169","guachinango","guachinango",2018,5.56715798,52.5874509087065,50.4359763545962,54.4763240807216,1.21678896078857,1.16700730296676,1.26049444535423,3.41287263595968,3.29453712653697,3.5584573785066
"170","guachinango","guachinango",2019,4.82513975,47.7185760198802,44.7293255520283,49.6429506170171,1.10413103358709,1.03496458974047,1.14865796398125,3.25980090751273,3.13343698312523,3.47765264722994
"171","guachinango","guachinango",2020,4.104588,42.966448916707,39.3793326894684,44.9028211604889,0.994174462209567,0.911174367111844,1.03897899883374,3.07970249453388,2.94689457121416,3.36023672502286
"172","guachinango","guachinango",2021,2.889273,39.1806475749996,34.9794313796737,41.0714034360125,0.906577113398627,0.809367733593673,0.950326160357012,2.37730894684279,2.26786757282974,2.66283642555912
"173","guachinango","guachinango",2022,2.464486,36.3762793967123,31.5586051372285,38.1235593280707,0.841688548116185,0.730215321056902,0.882117793024354,2.1841211976017,2.08401849986083,2.51754482096919
"174","guachinango","guachinango",2023,2.385654,34.4021069092386,29.0943301991926,36.058541547286,0.796009374702348,0.673195965884972,0.834336605762528,2.23558440197852,2.13288752959228,2.64342959865169
"175","guachinango","guachinango",2024,2.27749339,33.0122531307258,27.4137947070628,34.5066413732739,0.763850395600269,0.634311079857945,0.798428133924599,2.22408107177852,2.12776220468896,2.67828398473752
"176","jaiba","jaiba",2000,10.369967,447.382173852804,362.605732095741,604.035576971378,0.734071614864018,0.594969113378325,0.991110950184139,0.747252461419487,0.553456523675177,0.921958482770039
"177","jaiba","jaiba",2001,9.549151,454.384611169266,368.065168723817,601.420196316349,0.745561322700635,0.603927041735877,0.986819593010948,0.677500783350866,0.511864968777717,0.836389737929135
