"state","office_name_clean","landing_site_clean","GoC","final_lat","final_lon","final_lat.lon_level","final_lat.lon_source"
"BAJA CALIFORNIA","TIJUANA","AGUA CHALE","yes",30.7218,-114.7053,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","LORETO","CARRIZALITO","yes",25.59818,-111.182,"state_office_site","Hem's state.site.office key"
"NAYARIT","TEPIC","LA NUEVA ""U""",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","SAN CARLOS","EL CAMPITO","no",27.7,-114.9,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","VILLA JESUS MARIA","PLAYA SAN RAMON/CAMALU","no",30.7704,-116.0592,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","MEXICALI","JATAY","no",32.0132130555556,-116.858331111111,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","ISLA CEDROS","CAMPO LIMA","no",28.885,-118.358,"state_site","Hem's state.site key"
"SONORA","PUERTO LIBERTAD","BAHIA BACHOCO","yes",26.637,-109.428,"state_site","Hem's state.site key"
"SONORA","PUERTO PENASCO","BOCA DEL RIO MAYO","yes",26.7310742,-109.7920116,"state_site","Hem's state.site key"
"SONORA","BAHIA KINO","CERRO PRIETO","yes",28.2016,-111.341,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","MUELLE FISCAL SAN CARLOS","no",24.79,-112.11,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","CAMPO EL DATIL","no",27.76,-113.91,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUNTA LA GALLINITA","no",24.5506,-111.7322,"state_site","Mel's state.site key"
"SONORA","GUAYMAS","PAREDONCITO","yes",27.0556415277778,-109.910462638889,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUNTA ABREOJOS","no",26.715159662963,-113.574164922222,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUERTO CORTEZ","no",24.4777777,-111.8219444,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","PUERTO SAN CARLOS","no",24.7897455555556,-112.108061944444,"state_site","Hem's state.site key"
"SONORA","PUERTO PENASCO","BAHIA YAVAROS","yes",26.7,-109.487,"state_site","Hem's state.site key"
"SONORA","CD. OBREGON","BAHIA GUAYMAS","yes",27.909,-110.858,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","LORETO","PUNTA BOCA SAN BRUNO","yes",27.1602777,-112.1586111,"state_site","Hem's state.site key"
"SINALOA","MAZATLAN","CAMPO EL COLORADO",NA,23.4941163147551,-106.379649136752,"state_office","Hem's state.office key"
"SONORA","HUATABAMPO","R. PORTUARIO PCO","yes",31.317,-113.538,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","LORETO","ISLOTE EL ALAMBRE","no",27.7466605,-114.2261902,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","PUERTO SAN CARLOS","no",24.7897455555556,-112.108061944444,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","LA PAZ","ESTERO SAN CARLOS","no",24.7907,-112.0809,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","CAMPO EL CHAPARRITO","no",27.8463,-114.1611,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","LA PAZ","EL MOGOTE","yes",24.1665,-110.3455,"state_site","Mel's state.site key"
"SINALOA","LA REFORMA","CAMPO PESQUERO EL TETUAN",NA,24.607,-107.916,"state_site","Hem's state.site key"
"SONORA","CD. OBREGON","LA VIUDA","yes",27.187755,-110.0555,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","SAN FELIPE","RASPORIA","no",28.3666,-114.0629,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO EL CURRY","no",24.7804,-111.9495,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","PUERTO SAN CARLOS","no",24.7897455555556,-112.108061944444,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","BAHIA LOS PEINES Y EL SALADO","yes",20.67,-105.27,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","RIBERA CHIMO","no",20.47,-105.59,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","ESTERO BOCA TOMATES","yes",20.67021775,-105.27198725,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","PLAYA PIZOTA","no",20.4900285,-105.4892858,"state_site","Hem's state.site key"
"NAYARIT","TUXPAN","PUNTA RAZA",NA,21.0129296,-105.317355533333,"state_site","Hem's state.site key"
"OAXACA","OAXACA","PUEBLO VIEJO",NA,NA,NA,NA,NA
"NAYARIT","TUXPAN","PUERTA DEL RIO",NA,21.7849175694444,-105.1439875,"state_site","Hem's state.site key"
"NAYARIT","TECUALA","EMBARCADERO LLANO DEL TIGRE",NA,22.1269444,-105.3047223,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","PLAYA CAREYES","no",19.26497665,-104.89811665,"state_site","Hem's state.site key"
"NAYARIT","TEPIC","CHIRIMOYO, EL",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key"
"OAXACA","JUCHITAN","CASCALOTE",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO BUENAVISTA","no",25.6354,-112.0703,"state_site","Mel's state.site key"
"NAYARIT","PENITA JALTEMBA","CABEZA CANOA",NA,21.9897,-105.4711,"state_site","Hem's state.site key"
"SINALOA","ESCUINAPA","MARISMA TECUALILLA",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","LAS POCITAS","no",24.39413,-111.105418611111,"state_site","Hem's state.site key"
"NAYARIT","TECUALA","EL PINO",NA,22.4984442146623,-105.266154629021,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO SANTA ELENITA","no",25.2377,-112.1084,"state_site","Mel's state.site key"
"NAYARIT","CRUZ HUANACAXTLE","CABEZA CANOA",NA,21.9897,-105.4711,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","ESTERO SANTA ELENITA","no",25.2377,-112.1084,"state_site","Mel's state.site key"
"OAXACA","OAXACA","SAN FCO.DEL MAR P. NUEVO",NA,NA,NA,NA,NA
"NAYARIT","TUXPAN","TORIL, EL",NA,22.0870969265372,-105.117770520497,"state_office","Hem's state.office key"
"SINALOA","NAVOLATO","AGUAS CONTINENTALES",NA,24.7618565826978,-107.683397361755,"state_office","Hem's state.office key"
"OAXACA","SALINA CRUZ","CERRO GRANDE",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA ABREOJOS","PUERTO ADOLFO LOPEZ MATEOS","no",25.1929061111111,-112.110613611111,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","ESTERO SAN VICENTE","no",25.4618,-112.0854,"state_site","Mel's state.site key"
"JALISCO","GUADALAJARA","ESTERO EL ERMITANO","yes",19.9736432,-105.4713569,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","ESTERO AGUA DULCE","no",20.07,-105.52,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","RIO BARRERA","yes",20.73,-103.21,"state_site","Mel's state.site key"
"JALISCO","GUADALAJARA","PRESA VIEJA","yes",21.19,-102.35,"state_site","Hem's state.site key"
"JALISCO","OCOTLAN","PRESA EL TULE","yes",20.726,-103.242,"state_site","Mel's state.site key"
"JALISCO","GUADALAJARA","ESTANQUE LOMA DEL AIRE","yes",20.71,-103.17,"state_site","Mel's state.site key"
"MICHOACAN","CUITZEO","ESTACION QUERENDARO",NA,NA,NA,NA,NA
"JALISCO","OCOTLAN","EL GUAMUCHIL","yes",20.5039536111111,-102.758847777778,"state_office_site","Hem's state.site.office key"
"JALISCO","GUADALAJARA","RIO EL TANQUE","yes",20.68,-103.28,"state_site","Mel's state.site key"
"JALISCO","GUADALAJARA","PRESA ""CHARCO AZUL""","yes",20.6,-103.19,"state_site","Mel's state.site key"
"JALISCO","PUERTO VALLARTA","LAGUNA CHAPALA","no",20.3,-103.1,"state_site","Mel's state.site key"
"SINALOA","NAVOLATO","LAGUNA CAIMANERO",NA,22.918,-106.046,"state_site","Hem's state.site key"
"JALISCO","OCOTLAN","EMBARCADERO PRESA LA YESCA","yes",21.12,-104.07,"state_site","Mel's state.site key"
"SINALOA","EL FUERTE","CORTINA LA PRESA LA CAMPANA",NA,26.4366394191784,-108.393947350964,"state_office","Hem's state.office key"
"MICHOACAN","SAHUAYO","MARIANO ESCOBEDO",NA,NA,NA,NA,NA
"JALISCO","GUADALAJARA","TUXCUECA","no",20.1227777777778,-103.146944444444,"state_site","Hem's state.site key"
"JALISCO","OCOTLAN","FRENTE MESA FLORES","yes",20.465,-103.25,"state_site","Mel's state.site key"
"JALISCO","GUADALAJARA","LA ZAPOTERA","no",20.4591374074074,-102.634904814815,"state_site","Hem's state.site key"
"JALISCO","CHAPALA","LA ALAMEDA","yes",20.29,-103.14,"state_office_site","Hem's state.site.office key"
"JALISCO","GUADALAJARA","EL PRETIL","yes",20.82,-103.32,"state_site","Mel's state.site key"
"SINALOA","GUASAVE","RIO SINALOA",NA,25.517,-108.706,"state_office_site","Hem's state.site.office key"
"CHIAPAS","RAUDALES MALPASO","EL MANGO",NA,NA,NA,NA,NA
"JALISCO","OCOTLAN","EL PRETIL","yes",20.82,-103.32,"state_site","Mel's state.site key"
"SINALOA","CULIACAN","DIQUE SANTA ROSA",NA,25.676,-107.688,"state_site","Hem's state.site key"
"JALISCO","CHAPALA","EL PROGRESO","no",20.1841666666667,-104.041111111111,"state_office_site","Hem's state.site.office key"
"JALISCO","GUADALAJARA","PUERTO VALLARTA","yes",20.4868055555556,-105.183611111111,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","SAN NICOLAS ACUNA","no",20.27,-103.12,"state_site","Mel's state.site key"
"JALISCO","GUADALAJARA","PRESA LA GUADALUPE","yes",21.54,-101.79,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","TIZAPAN EL ALTO","no",20.1243055555556,-103.029583333333,"state_site","Hem's state.site key"
"SINALOA","TOPOLOBAMPO",NA,NA,25.6153795297504,-109.024498822464,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","LORETO",NA,NA,26.0432876543236,-111.67817330556,"state_office","Hem's state.office key"
"SONORA","GOLFO SANTA CLARA",NA,NA,31.8979505373166,-114.571539538994,"state_office","Hem's state.office key"
"SONORA","HERMOSILLO",NA,NA,29.8131410317644,-110.516027108254,"state_office","Hem's state.office key"
"NAYARIT","CRUZ HUANACAXTLE",NA,NA,20.7914414513754,-105.337144843608,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","PTO. ADOLFO LOPEZ MATEOS",NA,NA,24.9946690350877,-111.613563143275,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"SINALOA","MAZATLAN","ENSENADA",NA,24.0581427777778,-106.698632222222,"state_office_site","Hem's state.site.office key"
"NAYARIT","SAN BLAS","MAZATLAN",NA,21.5467247384409,-105.258214734707,"state_office","Hem's state.office key"
"SONORA","HUATABAMPO","PUERTO ANGEL",NA,26.9777527919635,-109.501158823798,"state_office","Hem's state.office key"
"SINALOA","LA REFORMA","TOPOLOBAMPO",NA,25.5982674305556,-109.049723444444,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","SAN FELIPE","GUAYMAS","yes",27.918,-110.905,"state_site","Mel's state.site key"
"SINALOA","MAZATLAN","YAVAROS",NA,23.4941163147551,-106.379649136752,"state_office","Hem's state.office key"
"SONORA","GUAYMAS","LA PAZ","yes",24.1422,-110.3108,"state_site","Mel's state.site key"
"SINALOA","MAZATLAN","SAN CARLOS",NA,25.5455019444444,-108.567649444444,"state_site","Hem's state.site key"
"SONORA","HUATABAMPO","TOPOLOBAMPO","yes",25.6,-109.05,"state_site","Mel's state.site key"
"SONORA","HERMOSILLO","GUAYMAS","yes",27.92151,-110.8915,"state_site","Hem's state.site key"
"COLIMA","COLIMA","MANZANILLO",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA PAZ","GUERRERO NEGRO","no",27.9676129518519,-114.05422237037,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","MEXICALI","ISLA ENCANTADA","yes",30.01578335,-114.4852,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA PILITAS","yes",24.3546,-110.2972,"state_site","Mel's state.site key"
"OAXACA","PINOTEPA NACIONAL","MAZUNTE ZIPOLITE",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","FARO SANTO DOMINGO","yes",27.03,-114.15,"state_site","Mel's state.site key"
"NAYARIT","TUXPAN","BOCA CAMICHIN",NA,21.7429736111111,-105.488445,"state_office_site","Hem's state.site.office key"
"SINALOA","CULIACAN","LA REFORMA",NA,24.3960905902778,-107.231839270833,"state_site","Hem's state.site key"
"SONORA","GOLFO SANTA CLARA","EL MERO","yes",27.894,-110.859,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","ENSENADA","AGUA BLANCA","no",31.5753386111111,-116.027864166667,"state_office_site","Hem's state.site.office key"
"SINALOA","CULIACAN","BOCA DEL RIO",NA,25.28701,-108.4981675,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO EL DATIL","no",26.5326271,-112.912955,"state_site","Hem's state.site key"
"SINALOA","LOS MOCHIS","EL PITAYAL",NA,25.9061091802143,-109.000942361955,"state_office","Hem's state.office key"
"SINALOA","LA REFORMA","DAUTILLOS",NA,24.7226742222222,-107.974270711111,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","ENSENADA","PUNTA MARRON O PUNTA NEGRA","no",31.287,-116.482,"state_site","Mel's state.site key"
"OAXACA","SALINA CRUZ","BAHIA PRINCIPAL",NA,NA,NA,NA,NA
"SINALOA","GUASAVE","LAS PUENTES",NA,24.5325981944444,-107.540116111111,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","BOCA LAS ANIMAS","no",25.6803,-112.0938,"state_site","Mel's state.site key"
"SINALOA","LOS MOCHIS","LAS LETRAS",NA,25.9061091802143,-109.000942361955,"state_office","Hem's state.office key"
"SINALOA","LA REFORMA","CAMPO PESQUERO LAS AGUAMITAS",NA,24.567,-107.791,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","SAN FELIPE","ZONA COLORADITO","no",30.5795,-114.6692,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","ISLA CEDROS","SAN LUIS GONZAGA","yes",29.79359,-114.3806,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","ENSENADA","ZONA COLORADITO","no",30.5795,-114.6692,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","PAREDON AMARILLO","yes",26.8822,-111.8498,"state_site","Mel's state.site key"
"SINALOA","LOS MOCHIS","PLAYA TEACAPAN",NA,22.5435,-105.729,"state_site","Hem's state.site key"
"SONORA","BAHIA KINO","R. PORTUARIO PCO","yes",31.317,-113.538,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","MEXICALI","LA TOBA","yes",30.43,-114.6338,"state_site","Mel's state.site key"
"SONORA","PUERTO LIBERTAD","CANAL DEL INFIERNILLO","yes",29.101181,-112.167664,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","SAN EVARISTO","yes",24.9107591666667,-110.709708611111,"state_site","Hem's state.site key"
"NAYARIT","TEPIC","CANADA EL PALILLO",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA PAREDONES PRIETOS","yes",24.3080589,-110.2177989,"state_office_site","Hem's state.site.office key"
"BAJA CALIFORNIA","VILLA JESUS MARIA","EL WIDO","no",28.366,-114.066,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","ENSENADA","ISLA MIRAMAR","yes",30.0851,-114.5414,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","SANTA ROSALIA","yes",27.3368683333333,-112.268274722222,"state_site","Hem's state.site key"
"SONORA","BAHIA KINO","EL MERO","yes",27.894,-110.859,"state_site","Mel's state.site key"
"SONORA","BAHIA KINO","LAS GUASIMAS","yes",26.8187572222222,-108.942643888889,"state_site","Hem's state.site key"
"SINALOA","LOS MOCHIS","LA PITAHAYA",NA,25.5551791666667,-108.511665833333,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","LORETO","AGUAS LITORALES","no",27.9617875,-111.0370989,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","LA PAZ","ESTERO MULEGE","yes",26.8922164,-111.9835831,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","PUNTA MALARRIMO","no",27.7833,-114.6688,"state_site","Mel's state.site key"
"SONORA","PUERTO LIBERTAD","EL DESEMBOQUE","yes",30.2102180333333,-112.790704033333,"state_office_site","Hem's state.site.office key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","LAS CASITAS","no",23.6007167592593,-109.860941759259,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","SAN FELIPE","BAJO SUR",NA,30.8232761927872,-114.850812713418,"state_office","Hem's state.office key"
"SONORA","HERMOSILLO","LAS GUASIMAS","yes",26.8187572222222,-108.942643888889,"state_site","Hem's state.site key"
"OAXACA","SALINA CRUZ","CERRO CLARIN, IND.",NA,NA,NA,NA,NA
"OAXACA","PINOTEPA NACIONAL","BAHIA PRINCIPAL",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","SANTA ROSALIA","yes",27.3368683333333,-112.268274722222,"state_site","Hem's state.site key"
"GUERRERO","TECPAN GALEANA","LA TICUIRICHA",NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","LA PALMITA",NA,30.541764212963,-115.212349537037,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","EL DATIL","no",27.2785573611111,-112.856470555556,"state_office_site","Hem's state.site.office key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","MUELLE PROD. PESQ. MATANCITAS","no",25.147,-111.998,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","MEXICALI","LA SALINA","no",32.0532993055556,-116.878805416667,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","SAN CARLITOS","no",26.1,-112,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","SAN QUINTIN","PUERTO LIBERTAD","yes",29.909,-112.673,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","SAN FELIPE","SANTA ROSALILLITA","no",28.6602,-114.2554,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","LORETO","PUNTA BOTELLA","yes",26.238,-111.383,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","EL CARDON","no",26.7842,-113.1501,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","CABO TOSCO","no",24.3100061,-111.7117283,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","EL DELGADITO","yes",26.6404,-111.8285,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","EL CAMPITO","no",27.7,-114.9,"state_site","Mel's state.site key"
"OAXACA","PUERTO ESCONDIDO","MAZUNTE ZIPOLITE",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","LORETO","yes",26.0124380592593,-111.344695477778,"state_site","Hem's state.site key"
"NAYARIT","PENITA JALTEMBA","LA NUEVA ""U""",NA,21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"SONORA","CD. OBREGON","LA MANGA","yes",27.9786543518519,-111.123608240741,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","SAN QUINTIN","PUERTECITOS","yes",30.3488268055556,-114.641262777778,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","SANTA ROSALIA","yes",27.3368683333333,-112.268274722222,"state_site","Hem's state.site key"
"NAYARIT","SANTIAGO IXCUINTLA","CRUZ HUANACAXTLE, LA",NA,21.9838665077391,-104.896760868459,"state_office","Hem's state.office key"
"SONORA","HERMOSILLO","REC PORTUARIO","yes",27.92,-110.9,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","CANAL PUNTA EUGENIA","no",27.8583,-115.0869,"state_site","Mel's state.site key"
"SONORA","PUERTO LIBERTAD","LA CHOYA","yes",31.3423,-113.64,"state_site","Mel's state.site key"
"SINALOA","LA REFORMA","LAS LAJITAS",NA,25.7502895486111,-108.059291979167,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","ENSENADA","BAHIA BLANCA","no",29.102,-114.699,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","SAN QUINTIN","VARADERO DEL CARDON","no",28.3545,-114.0755,"state_site","Hem's state.site key"
"OAXACA","PUERTO ANGEL","SANTA MARIA DEL MAR",NA,NA,NA,NA,NA
"GUERRERO","ACAPULCO","LAGUNA LAS SALINAS",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA PAZ","ESTERO LAS BALSAS","no",24.7872,-112.046,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","ISLA CEDROS","POPOTLA","no",32.2805272222222,-117.030984861111,"state_site","Hem's state.site key"
"SINALOA","NAVOLATO","CAMPO PESQUERO COSPITA",NA,24.7618565826978,-107.683397361755,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","LORETO","SAN EVARISTO","yes",24.9107591666667,-110.709708611111,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","ISLA CEDROS","LA SALINA","no",32.0532993055556,-116.878805416667,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","PUERTO SAN CARLOS","no",24.7897455555556,-112.108061944444,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","ENSENADA","PUERTO CUCHILLO","no",29.2399,-114.8218,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","ENSENADA","PUNTA CUCHILLA","no",29.2399,-114.8218,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","PUNTA CANDELEROS","yes",27.4385,-112.3135,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","PAILABOTE","no",25.54745,-112.066,"state_site","Hem's state.site key"
"SINALOA","LOS MOCHIS","RIO SAN LORENZO",NA,24.246,-107.421,"state_site","Hem's state.site key"
"CHIAPAS","TONALA","BARRA SANTIAGO",NA,NA,NA,NA,NA
"SINALOA","MAZATLAN","VARIOS CAMPOS",NA,23.4941163147551,-106.379649136752,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","ESTEO LAS TIJERAS","no",24.8183,-112.1532,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","ENSENADA","LA COLORADA","no",28.1164,-115.3506,"state_site","Mel's state.site key"
"SONORA","BAHIA KINO","ISLA TIBURON","yes",29.02020445,-112.3687312,"state_office_site","Hem's state.site.office key"
"BAJA CALIFORNIA SUR","LA PAZ","CHUPALODO","no",25.1,-112.05,"state_site","Mel's state.site key"
"SONORA","GOLFO SANTA CLARA","BAHIA LOBOS","yes",27.3531502222222,-110.453230322222,"state_site","Hem's state.site key"
"SINALOA","LOS MOCHIS","LA ENSENADA",NA,24.7472013888889,-107.649602777778,"state_site","Hem's state.site key"
"NAYARIT","SAN BLAS","PLAYA LA PENITA JALTEMBA",NA,21.3633,-105.2427,"state_office_site","Hem's state.site.office key"
"SINALOA","MAZATLAN","LA BALLENA",NA,25.9675461111111,-109.386728888889,"state_site","Hem's state.site key"
"OAXACA","OAXACA","BAHIA PUERTO ANGEL",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","PUNTA VERDE II","yes",26.67,-111.81,"state_site","Mel's state.site key"
"GUERRERO","MARQUELIA CRUZ GRANDE","LAGUNA LAS SALINAS",NA,NA,NA,NA,NA
"BAJA CALIFORNIA","MEXICALI","PUNTA EL PESCADOR","yes",28.9362636,-113.3833794,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","LA PAZ","LAGUNA SAN IGNACIO","no",26.884916703052,-113.167141068228,"state_site","Hem's state.site key"
"SINALOA","LA REFORMA","BOCA DEL RIO",NA,25.28701,-108.4981675,"state_site","Hem's state.site key"
"MICHOACAN","NUEVA ITALIA","PLAYA AZUL",NA,NA,NA,NA,NA
"SINALOA","CULIACAN","CAPOMITOS",NA,26.41521475,-108.51296235,"state_site","Hem's state.site key"
"OAXACA","PINOTEPA NACIONAL","LA PASTORIA",NA,NA,NA,NA,NA
"NAYARIT","CRUZ HUANACAXTLE","HIGUERA BLANCA",NA,20.7985144444444,-105.466691944444,"state_office_site","Hem's state.site.office key"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","LAGUNA TLAQUE","no",24.8578,-112.0624,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","BOCA LA SOLEDAD","no",25.2792,-112.142,"state_site","Mel's state.site key"
"SONORA","HUATABAMPO","PRESA BACHOCO","yes",27.5835,-109.8057,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","PUERTO SAN CARLOS","no",29.6223743055556,-115.472849444444,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","PUERTO ESCONDIDO","no",25.81173,-111.309,"state_site","Hem's state.site key"
"SINALOA","CULIACAN","LA ORQUETA",NA,24.5754023451913,-107.424419290528,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"SONORA","PUERTO LIBERTAD","PAREDONCITO","yes",27.0556415277778,-109.910462638889,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","EL ROSARIO","BAHIA LAS ANIMAS","yes",28.8536439666667,-113.3925432,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","BAJO DEL PERDIDO","no",28.039,-115.266,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","SAN LAZARO","no",24.7629,-112.2713,"state_site","Mel's state.site key"
"SINALOA","CULIACAN","EL HUITUSSI",NA,25.5053970833333,-108.771214305556,"state_site","Hem's state.site key"
"SINALOA","LA REFORMA","EL JITZAMURI",NA,26.2120833,-109.26380555,"state_site","Hem's state.site key"
"SINALOA","LA REFORMA","LOS DIQUES",NA,25.3777422689077,-107.827987906537,"state_office","Hem's state.office key"
"SONORA","GUAYMAS","PUNTA CHUECA","yes",29.0113644444444,-112.15813625,"state_site","Hem's state.site key"
"SINALOA","GUASAVE","CAMPO PESQUERO COSTA AZUL",NA,25.6967337583303,-108.220619264732,"state_office","Hem's state.office key"
"SINALOA","GUASAVE","EL CASTILLO",NA,23.86915375,-107.020830555556,"state_site","Hem's state.site key"
"SINALOA","CULIACAN","MARISMA EL HUIZACHE",NA,24.5754023451913,-107.424419290528,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"BAJA CALIFORNIA","SAN FELIPE","CAMPO PESQUERO JUAREZ","no",29.035,-118.365,"state_site","Hem's state.site key"
"SINALOA","LA REFORMA","BAHIA SANTA MARIA",NA,24.953,-108.027,"state_office_site","Hem's state.site.office key"
