"year","eu_rnpa","total_catch_kg"
2023,"0306001900",15928
2023,"0306001918",313982
2023,"0306001926",9269
2023,"0306001934",5355
2023,"0306001967",21730
2023,"0306002148",5047
2023,"0308000174",44541
2023,"0311000160",5106
2023,"0311000293",7670362
2023,"0311002539",350
2023,"0312000490",32406
2023,"0312000532",5000
2023,"0312000607",20443
2023,"0312000730",99940
2023,"0312001100",377166
2023,"0312001233",43205
2023,"0312001373",540
2023,"0312001449",44542
2023,"0312001886",4320
2023,"0312001928",50683
2023,"0312002009",20700
2023,"0312002074",11841
2023,"0312002124",602570
2023,"0312002132",13565
2023,"0312002181",5535
2023,"0312002199",58945
2023,"0312002298",401
2023,"0312002389",1440
2023,"0312002561",1100
2023,"0312002579",633768
2023,"0312002611",255260
2023,"0312002728",80302
2023,"0312002769",221274
2023,"0312002793",2513320
2023,"0312002884",5010
2023,"0312002959",95847
2023,"0312002975",154290
2023,"0312003106",4962
2023,"0312003189",11751
2023,"0312003197",69750
2023,"0312003205",262830
2023,"0312003254",260015
2023,"0312003261",725
2023,"0312003338",35944
2023,"0312003353",1017
2023,"0312003536",7208
2023,"0312031214",5679
2023,"1401000243",3258
2023,"1401000292",3409
2023,"1406000016",56369
2023,"1406000024",93380
2023,"1406000032",18775
2023,"1406000206",12865
2023,"1406000321",51739
2023,"1406000347",112873
2023,"1406000552",50393
2023,"1406000578",26890
2023,"1406000610",16498
2023,"1406000636",14138
2023,"1406000727",3876
2023,"1406000792",35469
2023,"1406000875",17582
2023,"1406000982",21395
2023,"1406000990",52746
2023,"1801000223",5955
2023,"1801000397",6712
2023,"1801000900",28025
2023,"1801001155",14631
2023,"1801001304",8472
2023,"1801001320",8434
2023,"1801001346",15230
2023,"1801001353",10384
2023,"1801001387",977
2023,"1801001395",5965
2023,"1801001403",3892
2023,"1801001445",8990
2023,"1801001452",10969
2023,"1801001460",13551
2023,"1801001510",103
2023,"1801001544",13665
2023,"1801001551",58659
2023,"1801001568",21261
2023,"1801001619",23043
2023,"1802000420",7500
2023,"1802000438",9433
2023,"1802000628",105683
2023,"1802000867",88700
2023,"1802000958",124544
2023,"1802000966",39365
2023,"1802001048",5008
2023,"1802001063",22450
2023,"1802001121",37347
2023,"1802001238",13172
2023,"1802001311",21988
2023,"1802001741",85358
2023,"1802001774",59677
2023,"1802001790",46100
2023,"1802001808",63260
2023,"1802001816",177381
2023,"1802001832",29970
2023,"1802001865",460929
2023,"1802001964",119029
2023,"1802002038",19065
2023,"1802002079",23075
2023,"1802002137",8129
2023,"1802002194",46266
2023,"1802002210",14500
2023,"1802002228",19970
2023,"1802002244",12792
2023,"1802002251",6980
2023,"1802002269",6160
2023,"1802002277",60575
2023,"1802002319",11626
2023,"1802002335",20938
2023,"1802002343",22450
2023,"1802002350",21817
2023,"1802002368",9421
2023,"1802002376",12750
2023,"1802002384",20713
2023,"1802002392",7992
2023,"1802002400",48091
2023,"1802002418",10545
2023,"1802002426",20503
2023,"1802002475",144899
2023,"1802002491",37068
2023,"1802002517",9000
2023,"1802002525",46252
2023,"1802002533",5864
2023,"1802002541",18020
2023,"1802002566",24928
2023,"1802002574",11353
2023,"1802002582",23334
2023,"1802002590",122400
2023,"1802002608",5723
2023,"1802002665",42797
2023,"1802002673",18913
2023,"1802002749",31437
2023,"1802002756",9123
2023,"1802002798",25000
2023,"1802002848",8550
2023,"1802002863",23050
2023,"1802002871",14497
2023,"1802002913",23461
2023,"1802002939",46380
2023,"1802002947",7106
2023,"1802002954",5922
2023,"1802002962",16767
2023,"1802003010",16224
2023,"1802003036",92677
2023,"1802003085",16550
2023,"1802003093",12190
2023,"1802003242",7453
2023,"1802003283",119579
2023,"1802003317",28316
2023,"1802003333",31233
2023,"1802003614",640
2023,"1802003705",15820
2023,"1802003986",13720
2023,"1802003994",70
2023,"1802004000",15300
2023,"1802004018",22635
2023,"1802004026",17140
2023,"1803000163",112106
2023,"1803000452",172152
2023,"1803000460",123792
2023,"1803000478",36710
2023,"1803000494",81340
2023,"1803000502",28083
2023,"1803000510",223138
2023,"1803000528",429768
2023,"1803000593",11450
2023,"1803000601",20741
2023,"1803000643",21200
2023,"1803000742",29024
2023,"1803000759",44353
2023,"1803001104",8409
2023,"1803001120",7674
2023,"1803001138",2864
2023,"1803001179",3187
2023,"1803001260",67092
2023,"1803001278",70130
2023,"1804001673",88000
2023,"1804001922",1294
2023,"1805000427",796
2023,"1805000450",829
2023,"1805000617",499887
2023,"1805000682",58845
2023,"1805000708",169064
2023,"1805000757",1866
2023,"1805000765",500
2023,"1805000781",170556
2023,"1805000799",15000
2023,"1805000807",8404
2023,"1805000815",50600
2023,"1805000849",429900
2023,"1805000955",145200
2023,"1805001011",12000
2023,"1805001029",5850
2023,"1805001045",149676
2023,"1805001052",6437
2023,"1805001060",9235
2023,"1805001409",35218
2023,"1805001425",7147
2023,"1806000392",250494
2023,"1806000475",541709
2023,"1806000483",15700
2023,"1806000517",17400
2023,"1806000590",280515
2023,"1806000723",108191
2023,"1807000086",60498
2023,"1807000367",26671
2023,"1807000383",76701
2023,"1807000425",11229
2023,"1807000441",49062
2023,"1807000557",154833
2023,"1807000599",19427
2023,"1807000607",88982
2023,"1807000680",24821
2023,"1807000748",196061
2023,"1807000763",4046
2023,"1807000771",51287
2023,"1807000789",36623
2023,"1807000805",46499
2023,"1807000813",31273
2023,"1807000821",51404
2023,"1807000839",53756
2023,"1807000847",19397
2023,"1807000854",25451
2023,"1807000870",49666
2023,"1807000888",50345
2023,"1807000896",3143
2023,"1807000904",18361
2023,"1807000920",221315
2023,"1807000946",22327
2023,"1807000953",13817
2023,"1807000961",12585
2023,"1807000979",20200
2023,"1807000987",41438
2023,"1807000995",22718
2023,"1807001001",41480
2023,"1807001019",8102
2023,"1807001589",79985
2023,"2005004359",1306
2023,"2501000116",182283
2023,"2501000406",1251300
2023,"2501000422",194418
2023,"2501000430",271844
2023,"2501000448",129700
2023,"2501000455",221623
2023,"2501000976",8865
2023,"2501001040",770
2023,"2501001081",643567
2023,"2501001099",5121
2023,"2501001107",92477
2023,"2501001271",2250
2023,"2501001420",200
2023,"2501001594",454
2023,"2501001750",8193
2023,"2501001784",4712
2023,"2501001792",1300
2023,"2501001883",16049
2023,"2501002030",3570
2023,"2501002154",4070
2023,"2501003004",3000
2023,"2501003269",38572
2023,"2501005132",55815
2023,"2501005181",200
2023,"2501005645",118878
2023,"2501005769",38985
2023,"2501006627",1252
2023,"2501006957",88268
2023,"2501009258",5272
2023,"2501009324",4735
2023,"2501009415",238670
2023,"2501011650",10922
2023,"2501379107",413453
2023,"2501379123",850
2023,"2501379347",37843
2023,"2501379354",18432
2023,"2501379503",113575
2023,"2501379636",21123
2023,"2501381723",14071
2023,"2502000108",813053
2023,"2502000124",847578
2023,"2502000306",300810
2023,"2502000314",518977
2023,"2503000115",1500
2023,"2503000743",3825
2023,"2503000768",1144
2023,"2503000826",1041
2023,"2503000891",2050
2023,"2503001113",1870
2023,"2503001261",19550
2023,"2504000619",5000
2023,"2504000742",1361
2023,"2504000775",27267
2023,"2504000783",8956
2023,"2504000973",39715
2023,"2504001070",400
2023,"2504001112",14343
2023,"2504001161",708027
2023,"2504001484",147994
2023,"2504001567",59960
2023,"2504001674",2288
2023,"2504001807",97680
2023,"2504001989",3519
2023,"2504002110",14170
2023,"2504002201",553625
2023,"2504002359",59100
2023,"2504002532",614
2023,"2504003266",1088
2023,"2505000220",4528
2023,"2505000238",36692
2023,"2505000246",385116
2023,"2505000253",492662
2023,"2505000261",480003
2023,"2505000279",109574
2023,"2505000352",61538
2023,"2505000410",154586
2023,"2505000493",192096
2023,"2505000501",25406
2023,"2505000519",34505
2023,"2505000527",409903
2023,"2505000535",85482
2023,"2505000543",146451
2023,"2505000691",2022
2023,"2505000709",5116
2023,"2505000717",57054
2023,"2505000725",204886
2023,"2505000733",11326
2023,"2505000857",5354
2023,"2505000915",80368
2023,"2505000923",1306772
2023,"2505001020",2250
2023,"2505001061",71780
2023,"2505001079",338543
2023,"2505001111",598048
2023,"2505001152",30350
2023,"2505001186",75286
2023,"2505001194",75237
2023,"2505001202",23033
2023,"2505001236",14920
2023,"2505001244",6980
2023,"2505001566",134600
2023,"2505001640",473452
2023,"2505001798",1245916
2023,"2505001897",47000
2023,"2505001913",64879
2023,"2505002721",798988
2023,"2505002739",190821
2023,"2505002846",10000
2023,"2505003208",118930
2023,"2505003331",101825
2023,"2505004164",358120
2023,"2505004263",9437
2023,"2505004453",21503
2023,"2505004503",64000
2023,"2505004537",78272
2023,"2505005161",262831
2023,"2505005252",10526
2023,"2505005294",23536
2023,"2505005674",17024
2023,"2505005708",140494
2023,"2505005892",204734
2023,"2505005930",16429
2023,"2505005948",101530
2023,"2505006037",90134
2023,"2505006763",4256
2023,"2505051496",18650
2023,"2506000054",483152
2023,"2506000062",507433
2023,"2506000112",99004
2023,"2506000146",39520
2023,"2506000153",441715
2023,"2506000161",91455
2023,"2506000203",547999
2023,"2506000229",41792
2023,"2506000245",102971
2023,"2506000260",434519
2023,"2506000286",40116
2023,"2506000310",487752
2023,"2506000351",404933
2023,"2506000443",696079
2023,"2506000500",14784
2023,"2506000526",24925
2023,"2506000567",577656
2023,"2506000617",280522
2023,"2506000781",286037
2023,"2506000799",190875
2023,"2506000849",237511
2023,"2506000880",253688
2023,"2506000906",281505
2023,"2506001029",194960
2023,"2506001037",135185
2023,"2506001045",108321
2023,"2506001052",164289
2023,"2506001060",224104
2023,"2506001078",154174
2023,"2506001102",244025
2023,"2506001110",225121
2023,"2506001169",1650
2023,"2506001375",97476
2023,"2506001441",3891
2023,"2506001482",30126
2023,"2506001490",457586
2023,"2506001532",351196
2023,"2506001581",469964
2023,"2506001656",8281
2023,"2506001680",497100
2023,"2506001722",309443
2023,"2506001748",62800
2023,"2506001813",77410
2023,"2506001821",134420
2023,"2506001854",250212
2023,"2506001912",243970
2023,"2506001953",628406
2023,"2506001987",34483
2023,"2506002068",337789
2023,"2506002084",99002
2023,"2506002092",220883
2023,"2506002100",446343
2023,"2506002118",243462
2023,"2506002274",47354
2023,"2506002282",271150
2023,"2506002365",37686
2023,"2506002373",600
2023,"2506002407",1384
2023,"2506002704",344716
2023,"2506002712",33910
2023,"2506002720",29020
2023,"2506002746",29406
2023,"2506002753",731688
2023,"2506002795",657370
2023,"2506002886",85824
2023,"2506002910",165525
2023,"2506002944",224735
2023,"2506002951",341380
2023,"2506003439",54276
2023,"2506003447",36928
2023,"2506003587",8300
2023,"2506010160",300
2023,"2506010202",105120
2023,"2506010251",167171
2023,"2506010368",10200
2023,"2506010376",47446
2023,"2507000038",190233
2023,"2507000053",137485
2023,"2507000061",180414
2023,"2507000079",41599
2023,"2507000145",15400
2023,"2507000293",47386
2023,"2507000350",13689
2023,"2507000368",12200
2023,"2507000376",50947
2023,"2507000434",568264
2023,"2507000467",12088
2023,"2507000475",623274
2023,"2507000491",228575
2023,"2507000509",122100
2023,"2507000517",148963
2023,"2507000525",23985
2023,"2507000699",74220
2023,"2507000707",61170
2023,"2507000715",328377
2023,"2507000723",137297
2023,"2507000756",62520
2023,"2507000830",56038
2023,"2507001416",68419
2023,"2507001846",31864
2023,"2507002406",177589
2023,"2507002513",33289
2023,"2507002653",350
2023,"2507002752",12320
2023,"2507002778",100844
2023,"2507002786",11690
2023,"2507002794",262220
2023,"2507002802",2500
2023,"2507002810",116764
2023,"2507002844",137600
2023,"2507002869",22360
2023,"2507002893",152278
2023,"2507002901",11700
2023,"2507002919",27577
2023,"2507002927",6097
2023,"2507002935",19037
2023,"2507002976",8120
2023,"2507003032",17250
2023,"2507003040",91965
2023,"2507003057",106633
2023,"2507003248",86450
2023,"2507003263",101339
2023,"2507003347",37978
2023,"2507003354",193769
2023,"2507003388",105485
2023,"2507003446",22720
2023,"2507003503",28676
2023,"2507003545",119499
2023,"2507003685",43850
2023,"2507003776",105083
2023,"2507003818",101845
2023,"2507003834",55785
2023,"2507003859",97326
2023,"2507003867",90819
2023,"2507004071",151713
2023,"2507004139",45973
2023,"2507004345",23942
2023,"2507004360",14748
2023,"2507004428",15435
2023,"2507004535",952
2023,"2507004600",25360
2023,"2507004626",20475
2023,"2507004931",122500
2023,"2507005011",5910
2023,"2507005029",1260
2023,"2507005037",74030
2023,"2507005045",108976
2023,"2507005052",33475
2023,"2507005060",142960
2023,"2507005086",49237
2023,"2507005094",99008
2023,"2507005102",10435
2023,"2507005110",94903
2023,"2507005128",228611
2023,"2507005136",111080
2023,"2507005144",113335
2023,"2507005151",157140
2023,"2507005169",140550
2023,"2507005177",19025
2023,"2507005193",46350
2023,"2507005201",55644
2023,"2507005219",87922
2023,"2507005227",60819
2023,"2507005235",25475
2023,"2507005243",119502
2023,"2507005250",139650
2023,"2507005268",10759
2023,"2507005276",148445
2023,"2507005284",124283
2023,"2507005292",32300
2023,"2507005300",122196
2023,"2507005318",16500
2023,"2507005326",19377
2023,"2507005334",15500
2023,"2507005359",20115
2023,"2507005367",125118
2023,"2507005433",57288
2023,"2507005441",9550
2023,"2507005466",25282
2023,"2507005474",56611
2023,"2507005581",482962
2023,"2507005599",47215
2023,"2507005615",36150
2023,"2507005631",39642
2023,"2507005656",3299
2023,"2507005664",109629
2023,"2507005714",8310
2023,"2507005805",21142
2023,"2507005854",23200
2023,"2507005862",192794
2023,"2507005888",3297
2023,"2507005896",138442
2023,"2507005912",3450
2023,"2507005920",875
2023,"2507005938",919
2023,"2507005995",116124
2023,"2507006001",27633
2023,"2507006019",80619
2023,"2507006027",128250
2023,"2507006035",952
2023,"2507006100",927
2023,"2507006191",173053
2023,"2507006217",333252
2023,"2507006241",32300
2023,"2507006274",150090
2023,"2507006282",38851
2023,"2507006324",18000
2023,"2507006332",79374
2023,"2507006399",2800
2023,"2507006449",1639
2023,"2507006464",27000
2023,"2507006563",212800
2023,"2507006647",69513
2023,"2507006704",30335
2023,"2507006720",9840
2023,"2507006779",7070
2023,"2507006852",17994
2023,"2507006860",2327
2023,"2507007025",38310
2023,"2507007041",51592
2023,"2507007090",30600
2023,"2507007124",42200
2023,"2507007397",25060
2023,"2507007520",34010
2023,"2507007579",13900
2023,"2507007587",23550
2023,"2507007611",103740
2023,"2507007629",12861
2023,"2507008990",26860
2023,"2507009948",109900
2023,"2507009955",119225
2023,"2507009963",4550
2023,"2507009971",4740
2023,"2507009997",2900
2023,"2507010003",2600
2023,"2507010029",51751
2023,"2507010037",14240
2023,"2507010094",58517
2023,"2507010177",11680
2023,"2507010516",43870
2023,"2507010524",10030
2023,"2507010557",9054
2023,"2507010649",71617
2023,"2507010680",26739
2023,"2507010730",31280
2023,"2507010797",25530
2023,"2507010805",3650
2023,"2507010854",27212
2023,"2507010953",915
2023,"2507011084",11200
2023,"2507011092",7150
2023,"2507011100",9960
2023,"2507011118",8852
2023,"2507011159",32990
2023,"2507011175",7001
2023,"2507011456",3330
2023,"2507011464",1000
2023,"2507011472",4750
2023,"2507011480",8400
2023,"2507011548",35659
2023,"2507011571",5754
2023,"2507011605",4980
2023,"2507011621",149239
2023,"2507011639",14382
2023,"2507011795",1785
2023,"2507011985",350
2023,"2508000946",39787
2023,"2508001019",20000
2023,"2508001050",69903
2023,"2508001167",10947
2023,"2508002280",46015
2023,"2508002850",30891
2023,"2508003692",18108
2023,"2508003882",18531
2023,"2508004088",105369
2023,"2508004195",20270
2023,"2508004369",6280
2023,"2508004732",5467
2023,"2508004807",13000
2023,"2508004831",2588
2023,"2508005119",42769
2023,"2508005366",626315
2023,"2508005382",814329
2023,"2508005408",36414
2023,"2508005507",375249
2023,"2508005523",24580
2023,"2508005606",20752
2023,"2508005648",259789
2023,"2508005846",14318
2023,"2508005879",100389
2023,"2508005937",100488
2023,"2508006125",103694
2023,"2508006240",47756
2023,"2508006562",100
2023,"2508006778",1353406
2023,"2508006786",5540
2023,"2508006836",14243
2023,"2508006869",54316
2023,"2508007073",161514
2023,"2508007693",16472
2023,"2508007867",27279
2023,"2508007941",46031
2023,"2508008238",87494212
2023,"2508008303",1711237
2023,"2508008733",53452
2023,"2508009053",832812
2023,"2508009095",14018
2023,"2508009202",10972
2023,"2508009210",34246
2023,"2508009368",27452
2023,"2508009525",142694743
2023,"2508009566",960089
2023,"2508009897",70645
2023,"2508009921",78640
2023,"2508010127",132112
2023,"2508010150",4044258
2023,"2508010507",426218
2023,"2508010556",113549
2023,"2508010689",163621
2023,"2508010788",47435
2023,"2508010838",4427
2023,"2508010887",35740
2023,"2508011182",565300
2023,"2508011240",600673
2023,"2508011265",46039
2023,"2508011463",20413478
2023,"2508011489",69243
2023,"2508011802",17033
2023,"2508011828",128406
2023,"2508011885",30098
2023,"2508011927",15436
2023,"2508011935",21527
2023,"2508011943",51108
2023,"2508011968",2024
2023,"2508011976",9942
2023,"2508011984",3567
2023,"2508012008",1570
2023,"2508012016",1976
2023,"2508012024",1280
2023,"2508012032",4554
2023,"2508012040",1176
2023,"2508012057",1600
2023,"2508012073",6145
2023,"2508012081",16882
2023,"2508012099",1730
2023,"2508012107",18008
2023,"2508012123",5100
2023,"2508012149",18233
2023,"2508012156",14747
2023,"2508012164",14138
2023,"2508012180",13024
2023,"2508012198",16096
2023,"2508012230",5195
2023,"2508012255",6893
2023,"2508012271",29434
2023,"2508012289",30564
2023,"2508012297",5840
2023,"2508012347",8490
2023,"2508012370",19439
2023,"2508012388",14776
2023,"2508012404",6629
2023,"2508012412",11976
2023,"2508012487",3277
2023,"2508012503",3690
2023,"2508012511",13532
2023,"2508012529",16047
2023,"2508012545",15832
2023,"2508012560",20786
2023,"2508012578",19008
2023,"2508012586",16279
2023,"2508012594",12376
2023,"2508012602",15434
2023,"2508012610",9539
2023,"2508012628",17285
2023,"2508012636",14919
2023,"2508012644",9826
2023,"2508012651",17285
2023,"2508012677",19964
2023,"2508012693",3320
2023,"2508012743",15646
2023,"2508012750",18274
2023,"2508012768",14045
2023,"2508012776",23175
2023,"2508012784",1850
2023,"2508012792",1450
2023,"2508012859",18601
2023,"2508012867",18278
2023,"2508012875",7570
2023,"2508012891",29255
2023,"2508012958",13252
2023,"2508012966",14926
2023,"2508012982",27365
2023,"2508012990",32877
2023,"2508013014",13043
2023,"2508013055",21799
2023,"2508013063",8466
2023,"2508013097",8467
2023,"2508013113",8638
2023,"2508013188",10827
2023,"2508013204",18231
2023,"2508013212",15043
2023,"2508013220",3598
2023,"2508013253",3539
2023,"2508013261",29063
2023,"2508013337",27277
2023,"2508013428",14885
2023,"2508013469",25946
2023,"2508013592",7795
2023,"2508013600",7153
2023,"2508013626",8552
2023,"2508013634",9995
2023,"2508013642",11413
2023,"2508013659",15513
2023,"2508013675",12675
2023,"2508013725",16961
2023,"2508013840",15226
2023,"2508013931",16862
2023,"2508013980",19296
2023,"2508014079",3386
2023,"2508014087",29866
2023,"2508014111",320
2023,"2508014145",4477
2023,"2508014590",2500
2023,"2508014939",1871
2023,"2508014996",25421
2023,"2508015407",13046
2023,"2508015589",75643
2023,"2508015662",5033
2023,"2508015688",5800
2023,"2508015704",21
2023,"2508015761",9436
2023,"2508015787",3288
2023,"2508015894",33556
2023,"2508015977",254400
2023,"2508016017",8664
2023,"2508016140",110432
2023,"2508016165",585
2023,"2508016173",526772
2023,"2508016298",7423
2023,"2508016314",8243
2023,"2508016355",238306
2023,"2508016553",1861
2023,"2508016678",95216
2023,"2508016843",588491
2023,"2508016850",109998
2023,"2508016868",18983
2023,"2508016900",210729
2023,"2508016918",29943
2023,"2508016942",29508
2023,"2508016967",275891
2023,"2508016991",23080
2023,"2508017015",27558
2023,"2508017031",24135
2023,"2508017056",14293
2023,"2508017064",10778826
2023,"2508017098",18309
2023,"2508017221",27420
2023,"2508017247",21921
2023,"2508017585",50033
2023,"2508017601",1521748
2023,"2508017627",402261
2023,"2508017650",73920
2023,"2508017668",621779
2023,"2508017734",2795
2023,"2508017817",7647022
2023,"2508017858",34120
2023,"2508017866",4564926
2023,"2508017874",12255
2023,"2508017882",1400
2023,"2508017916",25750
2023,"2508018047",30426
2023,"2508018070",26333
2023,"2508018120",100987
2023,"2508018161",11355030
2023,"2508018179",114625
2023,"2508018187",216801
2023,"2508018195",14622
2023,"2508018399",10475
2023,"2508018450",13224
2023,"2508018518",11922
2023,"2508018534",28628
2023,"2508018542",30144
2023,"2508072879",2294535
2023,"2508073075",119167
2023,"2508073190",4269
2023,"2508073224",35980
2023,"2508073299",37080
2023,"2508073323",64922
2023,"2508073349",127079
2023,"2508073489",187101
2023,"2508073497",229398
2023,"2508073505",137634
2023,"2508073539",1600
2023,"2508073562",34000
2023,"2508073588",680
2023,"2508073703",1469
2023,"2508073711",11386
2023,"2509000184",648633
2023,"2509000192",441203
2023,"2509000200",1581436
2023,"2509000218",111909
2023,"2509000325",1440653
2023,"2509000333",748080
2023,"2509000408",853276
2023,"2509000432",93674
2023,"2509000440",118408
2023,"2509000713",226549
2023,"2509000754",29733
2023,"2509000804",228450
2023,"2509001257",598201
2023,"2509001265",29708
2023,"2509001331",40251
2023,"2509001372",222650
2023,"2509001398",13055
2023,"2509001422",20012
2023,"2509001455",64501
2023,"2509001463",198486
2023,"2509001471",242960
2023,"2509001505",188731
2023,"2509001521",3000
2023,"2509001554",212691
2023,"2509001570",46970
2023,"2509001612",107706
2023,"2509001653",1905
2023,"2509001711",12985
2023,"2509001778",150769
2023,"2509001810",61063
2023,"2509001943",24189
2023,"2509001950",193591
2023,"2509001968",251591
2023,"2509002289",73710
2023,"2509002339",57191
2023,"2509002420",161730
2023,"2509002552",438530
2023,"2509002768",9515
2023,"2509002818",1770
2023,"2509002834",90709
2023,"2509003022",99299
2023,"2509003121",247824
2023,"2509003154",135628
2023,"2509003246",1550
2023,"2509003261",2980
2023,"2509003360",339952
2023,"2509003485",12497
2023,"2509003519",45178
2023,"2509003733",2200
2023,"2509003980",9000
2023,"2509004012",35017
2023,"2509004053",12950
2023,"2509004087",37750
2023,"2509004129",2027
2023,"2509004137",2937
2023,"2509004152",2252
2023,"2509004160",1984
2023,"2509004178",2379
2023,"2509004194",3129
2023,"2509004301",12900
2023,"2509004400",2063
2023,"2509004442",1735
2023,"2509004657",2918
2023,"2509004665",1688
2023,"2509004699",2567
2023,"2509004707",1832
2023,"2509004715",9278
2023,"2509004863",115835
2023,"2510000025",16075
2023,"2510000033",1400
2023,"2510000074",14655
2023,"2510000082",1800
2023,"2510000231",750
2023,"2510000306",25650
2023,"2510000405",4230
2023,"2510000686",19738
2023,"2510000710",12610
2023,"2510000736",17850
2023,"2510000785",79040
2023,"2510000959",11260
2023,"2510001338",1200
2023,"2510001460",79519
2023,"2510002278",10436
2023,"2510002302",23520
2023,"2511000065",125080
2023,"2511000099",78316
2023,"2511000131",150132
2023,"2511000883",15700
2023,"2511001063",1669879
2023,"2511001154",68215
2023,"2511001196",75756
2023,"2511001204",5565
2023,"2511001212",86375
2023,"2511001246",236459
2023,"2511001337",116891
2023,"2511001345",247285
2023,"2511001691",12481
2023,"2511001790",63613
2023,"2511002020",4400
2023,"2511002046",63143
2023,"2511002111",136451
2023,"2511002145",39772
2023,"2511002152",269350
2023,"2511002228",54269
2023,"2511002244",12892
2023,"2511002277",42010
2023,"2511002293",29242
2023,"2511002301",12690
2023,"2511062156",96337
2023,"2511062206",6720
2023,"2601000405",63
2023,"2601000413",177006
2023,"2602000115",1600
2023,"2602000230",2431
2023,"2602000402",3580
2023,"2602000412",50291
2023,"2602000529",9930
2023,"2602000966",37152
2023,"2602000974",1415
2023,"2602001162",5530223
2023,"2602001261",220602
2023,"2602001378",15825
2023,"2602001394",31434
2023,"2602001402",83624
2023,"2602001436",3200
2023,"2602001527",3548
2023,"2602001857",7529
2023,"2602001865",11973
2023,"2602001907",31883
2023,"2602002087",15678
2023,"2602002228",385
2023,"2602002236",309570
2023,"2602003689",132633
2023,"2602003705",116117
2023,"2602003713",190800
2023,"2602003721",5044
2023,"2602003739",765
2023,"2602003754",6346
2023,"2602003762",10060
2023,"2602005072",4814
2023,"2602005338",241840
2023,"2602006625",1440
2023,"2602006633",896190
2023,"2602006666",106692
2023,"2602006765",4625
2023,"2602006781",20360
2023,"2602007045",28007
2023,"2602007102",6602
2023,"2602007110",3444
2023,"2602007128",422910
2023,"2602007193",12087
2023,"2602007201",10768
2023,"2602007219",19280
2023,"2602007227",45890
2023,"2602007235",7013
2023,"2602007243",1258
2023,"2602007557",73464
2023,"2602007797",734
2023,"2602007805",4922
2023,"2602007813",21400
2023,"2602007821",1173
2023,"2602008357",123
2023,"2602008365",20317
2023,"2602008373",3948
2023,"2602008589",57127
2023,"2602008597",24500
2023,"2602009405",75568
2023,"2602009413",6560
2023,"2602401057",6838
2023,"2602401164",14898
2023,"2602401172",18787
2023,"2602401297",2299
2023,"2602401305",244287
2023,"2602401321",92342
2023,"2602401347",5850
2023,"2602401354",3264
2023,"2602401370",63642
2023,"2602401388",206210
2023,"2602401438",2825
2023,"2602401461",3540
2023,"2602401560",1974
2023,"2602401628",891
2023,"2602401735",330
2023,"2602401792",2615
2023,"2602401834",97161
2023,"2602401842",14120
2023,"2602401941",2970
2023,"2602402022",4221
2023,"2602402048",3934
2023,"2602402139",25526
2023,"2602402154",10014
2023,"2602402196",9562
2023,"2602402204",4434
2023,"2602402584",7000
2023,"2602402618",17297
2023,"2602402659",145187
2023,"2603000056",45100
2023,"2603000106",8692
2023,"2603000117",52922
2023,"2603000155",211161
2023,"2603000205",34142
2023,"2603000270",247821
2023,"2603000296",20219
2023,"2603000304",400018
2023,"2603000312",4964
2023,"2603000338",240405
2023,"2603000346",46077
2023,"2603000361",279273
2023,"2603000387",417446
2023,"2603000445",16379
2023,"2603000452",43834
2023,"2603000486",61759
2023,"2603000502",20214
2023,"2603000544",73401
2023,"2603000569",279988
2023,"2603000585",542367
2023,"2603000593",432
2023,"2603000619",16643
2023,"2603000627",595653
2023,"2603000643",486855
2023,"2603000650",21685
2023,"2603000718",3344
2023,"2603000734",432163
2023,"2603000742",168496
2023,"2603000759",2730
2023,"2603000767",45445
2023,"2603000783",91258
2023,"2603000809",59356
2023,"2603000825",664680
2023,"2603000833",230
2023,"2603000841",50234
2023,"2603000858",42040
2023,"2603000866",82484
2023,"2603000874",104307
2023,"2603000882",10400
2023,"2603000908",273
2023,"2603000924",483383
2023,"2603000932",4500
2023,"2603000940",28688
2023,"2603000957",46718
2023,"2603000973",20880
2023,"2603000981",7153
2023,"2603000999",15206
2023,"2603001005",245661
2023,"2603001013",43738
2023,"2603001039",162018
2023,"2603001047",36743
2023,"2603001054",1585515
2023,"2603001062",7582
2023,"2603001070",634662
2023,"2603001096",23622
2023,"2603001104",163012
2023,"2603001112",54641
2023,"2603001120",111811
2023,"2603001138",343046
2023,"2603001146",17952
2023,"2603001153",46720
2023,"2603001161",343029
2023,"2603001609",10115
2023,"2603001617",4345
2023,"2603003241",102943
2023,"2603003266",52141
2023,"2603003282",30032
2023,"2603003332",3154
2023,"2603003340",124343
2023,"2603003357",3375
2023,"2603003365",384
2023,"2603003381",450
2023,"2603003415",23599
2023,"2603003530",147772
2023,"2603003548",192100
2023,"2603007481",152675
2023,"2603007499",2762766
2023,"2603007549",56245
2023,"2603007556",330
2023,"2603007580",8980
2023,"2603007598",2246
2023,"2603007614",185750
2023,"2603007655",7939
2023,"2603007671",90030
2023,"2603007705",803062
2023,"2603007739",2508903
2023,"2603007747",250875
2023,"2603007754",294801
2023,"2603007782",1038
2023,"2603007804",3369
2023,"2603007812",10792
2023,"2603007846",9726
2023,"2603007879",54992
2023,"2603007895",200
2023,"2603007929",19100
2023,"2603008778",15231
2023,"2603009859",13558
2023,"2604000048",458078
2023,"2604000321",393651
2023,"2604000378",2319519
2023,"2604000386",710
2023,"2604000493",118232
2023,"2604000502",110353
2023,"2604000569",77584
2023,"2604000923",57710
