"state","landing_site","est_habitat","lat_final","lon_final","FLAGS","HemKey_lat","HemKey_lon","MelKey_lat","MelKey_lon","OHI_region_draft","site_notes_Mel"
"JALISCO","BORDO HUATEPIQUE","freshwater",20.53,-103.15,NA,NA,NA,20.53,-103.15,"Nayarit/Jalisco","Jalisco"
"SINALOA","SISTEMAS ACUATICOS CONTROLADOS(CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA LA TINAJA","freshwater",20.54,-103.16,NA,NA,NA,20.54,-103.16,"Nayarit/Jalisco","Jalisco"
"NAYARIT","CORTINA DE LA PRESA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","EMBARCADERO LA PRESA","freshwater",NA,NA,NA,NA,NA,NA,NA,NA,"appears Hidalgo/Querétaro, not Jalisco"
"JALISCO","EL CARRIZO","marine",NA,NA,NA,NA,NA,NA,NA,NA,"1202 _ Sonora, not Jalisco"
"SINALOA","EL CUERVO (CULT.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","LA CORTINA (EL CAJON)","freshwater",21.15,-104.75,NA,NA,NA,21.15,-104.75,"Nayarit/Jalisco","El Cajón is a major hydro dam in Nayarit (close to Jalisco but not Jalisco)"
"SONORA","PUNTA CHUECA",NA,29.0113644444444,-112.15813625,"high confidence",29.0113644444444,-112.15813625,29.008,-112.156,"Sonora_Mid",NA
"JALISCO","PRESA LA GUADALUPE","freshwater",20.66,-103.22,NA,NA,NA,20.66,-103.22,"Nayarit/Jalisco","Jalisco"
"NAYARIT","ARROYO EL CARRIZAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","LA ATANACIA",NA,27.1412,-110.2149,NA,NA,NA,27.1412,-110.2149,"Sonora_South",NA
"JALISCO","BORDO LOS PATOS","freshwater",20.58,-103.19,NA,NA,NA,20.58,-103.19,"Nayarit/Jalisco","Jalisco interior"
"NAYARIT","LOS GUAJES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","EL MORRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","MEZA DEL NOVILLO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LAGO DE CUITZEO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","HUANACAXTLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA VALERIO","freshwater",20.59,-103.2,NA,NA,NA,20.59,-103.2,"Nayarit/Jalisco","Jalisco"
"SONORA","EL TOMATE",NA,27.5622,-110.35,"high confidence",27.5622,-110.35,27.5622,-110.35,"Sonora_South",NA
"SINALOA","VACAS Y CALERAS",NA,22.709,-105.757,"high confidence",22.709,-105.757,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CORTINA DE LA PRESA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PUNTA SAN MIGUEL",NA,23.795,-106.883,"high confidence",23.795,-106.883,NA,NA,NA,NA
"SINALOA","HIGUERAS DE ZARAGOZA (CULT.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","EL BORDO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","BAJO DE LOS PERROS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","COL. VICENTE GUERRERO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","BELLAVISTA",NA,26.68744,-109.083,"alert 3: multiple lat-long values in Hem's key that are more than 2 degrees apart",26.68744,-109.083,NA,NA,NA,NA
"SONORA","CRUZ DE HUANACAXTLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","100 MTS DEL PASADERO DE LA COOP. CHAMPERICO.","marine",NA,NA,NA,NA,NA,NA,NA,NA,"Champerico = Guatemala (!) outside Mexico/Jalisco"
"BAJA CALIFORNIA SUR","EL MANGLITO",NA,24.16,-110.32,NA,NA,NA,24.16,-110.32,"Baja_California_Sur_South",NA
"NAYARIT","ESTERO DE SAN BASILIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA EPIFANIA","freshwater",20.8,-103.33,NA,NA,NA,20.8,-103.33,"Nayarit/Jalisco","Jalisco"
"SINALOA","BAHIA SAN FRANCISQUITO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","CAIMANCITOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","TRES CERRITOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","EL SAUZAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA SAN PEDRO MARTIR",NA,28.3762027,-112.3200266,"high confidence",28.3762027,-112.3200266,28.3721,-112.3331,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","LAS BARRANCAS (EN LOS CABOS)",NA,23.3,-109.9,NA,NA,NA,23.3,-109.9,"Baja_California_Sur_South",NA
"SINALOA","NUEVA TECNOLOGIA DEL PACIFICO (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","TAMIAHUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","DISTRITO DE RIEGO #136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","RINCON BALLENAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA BRECHA (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","PUERTO LOS CHOROS",NA,29,-113.5667,NA,NA,NA,29,-113.5667,"Baja_California_South",NA
"SINALOA","PUNTA MARIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","BORRASCOSO",NA,31.4917435,-114.038837,"high confidence",31.4917435,-114.038837,31.484,-114.05,"Sonora_North",NA
"SONORA","TEACAPAN, SIN.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","LAZARO CARDENAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","MAHAHUAL",NA,22.83,-106.03,"high confidence",22.83,-106.03,NA,NA,NA,NA
"NAYARIT","SITIO ESTERO EL TAPEIXTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA """"CASA BLANCA""""","freshwater",20.57,-103.17,NA,NA,NA,20.57,-103.17,"Nayarit/Jalisco","Jalisco"
"BAJA CALIFORNIA","CORTINA DE LA PRESA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","LA PALAPA","marine",20.6798709722222,-105.093875277778,"high confidence",20.6798709722222,-105.093875277778,20.55,-105.22,"Nayarit/Jalisco","near Puerto Vallarta coast"
"SONORA","TOPOLOBAMPO",NA,25.6,-109.05,NA,NA,NA,25.6,-109.05,"Sonora_South",NA
"SINALOA","LAGUNA DEL CARRIZO (CULT.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","COASTECOMATE, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA CARROZAS","freshwater",20.6,-103.19,NA,NA,NA,20.6,-103.19,"Nayarit/Jalisco","Jalisco"
"SINALOA","PLAYA FRENTE A LA COOPERATIVA CARIBE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","GUAMUCHIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PALMITO DEL VERDE",NA,22.6572176388889,-105.767641388889,"high confidence",22.6572176388889,-105.767641388889,NA,NA,NA,NA
"JALISCO","a","freshwater",NA,NA,NA,NA,NA,NA,NA,NA,"Name is junk, but key indicates reservoir cluster around Los Patos/Valerio"
"JALISCO","PRESA SAN JOSE","freshwater",20.72,-103.12,NA,NA,NA,20.72,-103.12,"Nayarit/Jalisco","Jalisco"
"SONORA","LA REFORMA",NA,25.047,-108.054,NA,NA,NA,25.047,-108.054,"Sonora_South",NA
"JALISCO","CORTINA, LA","freshwater",NA,NA,NA,NA,NA,NA,NA,NA,"Nayarit, not Jalisco"
"NAYARIT","PUENTE EL COLORADO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","RIO TAMAZULA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","BORDO COPALES","freshwater",20.58,-103.2,NA,NA,NA,20.58,-103.2,"Nayarit/Jalisco","Jalisco"
"BAJA CALIFORNIA","ISLA DE CORONADO",NA,29.0831,-113.5178,"alert 4: the lat-long values in Hem's key do not match the lat-long values in Mel's key by more than 2 degrees",32.4175,-117.26,29.0831,-113.5178,"Baja_California_South",NA
"SINALOA","RIBERA DE LA PRESA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","ARROYO DE LOS REYES","freshwater",20.59,-103.19,NA,NA,NA,20.59,-103.19,"Nayarit/Jalisco","Jalisco"
"SINALOA","EL CIRUELITO (ACUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","LA RAMADA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA SAN ESTEBAN",NA,28.70036665,-112.5745222,"high confidence",28.70036665,-112.5745222,28.6999,-112.5721,"Baja_California_South",NA
"SONORA","AGUA TENDIDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","ESTERO EL ARCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","POBLADO BARRA DEL TORDO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ARTEAGA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","EL TIBURON",NA,26.8487,-111.8988,NA,NA,NA,26.8487,-111.8988,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","LOS DOLORES",NA,25.075,-110.855,NA,NA,NA,25.075,-110.855,"Baja_California_Sur_South",NA
"SONORA","2 ARBOLITOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","BAHIA ALMEJAS",NA,31.2199,-113.099,NA,NA,NA,31.2199,-113.099,"Sonora_Mid",NA
"SONORA","MUELLE PLANTA PESQUERA TABASQUENA O COMPLEJO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","COL. REVOLUCION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","PLAYA HERMOSA",NA,30.7307,-114.6974,NA,NA,NA,30.7307,-114.6974,"Baja_California_South",NA
"JALISCO","PRESA LAS TROJES","freshwater",20.6,-103.21,NA,NA,NA,20.6,-103.21,"Nayarit/Jalisco","Jalisco"
"SINALOA","LAGUNA GRANDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ISLA DEL CARMEN",NA,25.9774712,-111.1533456,"high confidence",25.9774712,-111.1533456,25.943,-111.172,"Baja_California_Sur_South",NA
"SONORA","PUNTA EL PESCADOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","EL SALADITO",NA,24.44232,-110.688,"high confidence",24.44232,-110.688,24.4448,-110.6858,"Baja_California_Sur_South",NA
"SINALOA","KILA, LERMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PUERTO DE ALTATA (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA MARTA",NA,25.4515,-111.0283,NA,NA,NA,25.4515,-111.0283,"Baja_California_Sur_South",NA
"SINALOA","COSTA AZUL",NA,25.1018788888889,-108.136553981481,"high confidence",25.1018788888889,-108.136553981481,NA,NA,NA,NA
"NAYARIT","CUAUHTEMOC",NA,21.8474776388889,-104.550811944444,"high confidence",21.8474776388889,-104.550811944444,NA,NA,NA,NA
"NAYARIT","EMBARCADERO EL SOLAR DE LA COOP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","TORRE BLANCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","SAN RAFAEL (EN BAHIA CONCEPCION)",NA,27.32,-112.27,NA,NA,NA,27.32,-112.27,"Baja_California_South",NA
"JALISCO","PRESA LAS PE√ëAS","freshwater",20.8,-103.33,NA,NA,NA,20.8,-103.33,"Nayarit/Jalisco","Jalisco"
"SINALOA","LAGO DE CUITZEO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ISLA ESPIRITU SANTO",NA,24.467386,-110.3427968,"high confidence",24.467386,-110.3427968,24.49,-110.3,"Baja_California_Sur_South",NA
"SINALOA","MENDIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","LA BRECHA TEACAPAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","BORDOS LA QUEMADA 1","freshwater",20.62,-103.19,NA,NA,NA,20.62,-103.19,"Nayarit/Jalisco","Jalisco"
"BAJA CALIFORNIA","ISLAS CORONADO",NA,29.0831,-113.5178,"alert 4: the lat-long values in Hem's key do not match the lat-long values in Mel's key by more than 2 degrees",32.4175,-117.26,29.0831,-113.5178,"Baja_California_South",NA
"BAJA CALIFORNIA","DON ABEL",NA,31.20252,-114.883595,"high confidence",31.20252,-114.883595,31.219,-114.878,"Baja_California_North",NA
"BAJA CALIFORNIA","QUERENDARO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","LAGUNA DEL QUELELE",NA,20.7264738,-105.2926934,"high confidence",20.7264738,-105.2926934,NA,NA,NA,NA
"NAYARIT","POTRERO DE PALMITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","SAN FELIPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA CUCHILLA (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","POBLADO NO. 5 (CULT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","EL MAUTILLO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","SAN MARCOS (EN ISLA SAN MARCOS)",NA,27.233,-112.101,NA,NA,NA,27.233,-112.101,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","PLAYA TLALOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","EL CHURRITO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ISLA SALSIPUEDES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PLAYITA DE ENMEDIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","TAMIAHUA",NA,21.27,-97.45,NA,NA,NA,21.27,-97.45,"Baja_California_Sur_South",NA
"NAYARIT","TANQUE ELEVADO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","AGUA DULCE","marine",NA,NA,NA,NA,NA,NA,NA,NA,"Veracruz"
"SINALOA","EXPLANADA DEL FARO",NA,24.737,-107.845,"high confidence",24.737,-107.845,NA,NA,NA,NA
"SINALOA","ENSENADA DE LOS CARROS (CULT.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LOMAS DE MONTERREY",NA,23.2548847222222,-106.256033611111,"high confidence",23.2548847222222,-106.256033611111,NA,NA,NA,NA
"BAJA CALIFORNIA","LA PUNTITA (VARADERO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","AGUAS LITORALES (LOS CABOS)",NA,23.3,-109.9,NA,NA,NA,23.3,-109.9,"Baja_California_Sur_South",NA
"SONORA","RIBERA DE LA PRESA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PLAYITA DE ENMEDIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","ALVARADO","marine",NA,NA,NA,NA,NA,NA,NA,NA,"Veracruz"
"SONORA","ACAPULCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","BORDO MIRAFLORES","freshwater",20.52,-103.14,NA,NA,NA,20.52,-103.14,"Nayarit/Jalisco","Jalisco"
"SONORA","MANZANILLO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ISLA RAZA",NA,28.83,-112.99,NA,NA,NA,28.83,-112.99,"Baja_California_Sur_North",NA
"JALISCO","PRESA EL OCOTE","freshwater",20.67,-103.3,NA,NA,NA,20.67,-103.3,"Nayarit/Jalisco","Jalisco"
"SONORA","SAN LUIS POTOSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","RIO AMECA Y ARROYO DE LOS REYES","marine",20.61,-105.23,NA,NA,NA,20.61,-105.23,"Nayarit/Jalisco","Jalisco"
"JALISCO","EMBARCADERO PRESA LA YESCA","freshwater",21.12,-104.07,NA,NA,NA,21.12,-104.07,"Nayarit/Jalisco","Nayarit/Jalisco border dam"
"NAYARIT","VALLE DE LA URRACA, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","CANTON, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","ARROYO LA BARRANCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","DIQUE NO.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","SALSIPUEDES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LAS IGUANAS",NA,23.5041420833333,-106.177047222222,"high confidence",23.5041420833333,-106.177047222222,NA,NA,NA,NA
"NAYARIT","LAGUNA DE MASTRANZO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PIEDRA BOLAS",NA,23.244,-109.438,NA,NA,NA,23.244,-109.438,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","EL QUEMADO",NA,28.929,-113.412,"alert 4: the lat-long values in Hem's key do not match the lat-long values in Mel's key by more than 2 degrees",31.52526,-116.603,28.929,-113.412,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","PUNTA CABEZA MECHUDA",NA,24.809,-110.657,NA,NA,NA,24.809,-110.657,"Baja_California_Sur_South",NA
"NAYARIT","SENTISPAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","RIO SAN LORENZO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","SAN FELIPE",NA,31.025,-114.845,NA,NA,NA,31.025,-114.845,"Sonora_Mid",NA
"SONORA","LA PINTA",NA,31.2589981944444,-113.215475138889,"high confidence",31.2589981944444,-113.215475138889,31.254,-113.21,"Sonora_Mid",NA
"BAJA CALIFORNIA","ISLA SANTA ISABEL O EL HUERFANITO",NA,29.603,-114.476,NA,NA,NA,29.603,-114.476,"Baja_California_South",NA
"JALISCO","BORDO EL CASTILLO","freshwater",20.63,-103.18,NA,NA,NA,20.63,-103.18,"Nayarit/Jalisco","Jalisco"
"NAYARIT","EMBARCADERO LA CORTINA HOSTOTIPAQUILLO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","LAGUNAS LAS GARZAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","EL ATRACADERO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ENSENADA",NA,25.7252,-111.2205,NA,NA,NA,25.7252,-111.2205,"Baja_California_Sur_South",NA
"JALISCO","PUENTE SAN PEDRO ANALCO","marine",20.55,-105.24,NA,NA,NA,20.55,-105.24,"Nayarit/Jalisco","Jalisco"
"SINALOA","EL TASAJAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","TENENCIA TEPUXTEPEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LAS MULAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA VERDE II (GOLFO DE CALIFORNIA)",NA,26.67,-111.81,NA,NA,NA,26.67,-111.81,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","ISLA SAN ILDEFONSO",NA,26.6322222,-111.43,"high confidence",26.6322222,-111.43,26.623,-111.408,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","EL CAJETE",NA,24.2495411111111,-110.606576666667,"high confidence",24.2495411111111,-110.606576666667,24.2512,-110.5951,"Baja_California_Sur_South",NA
"SINALOA","EL CAREY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","RIO LAS JUNTAS","marine",20.65,-105.23,NA,NA,NA,20.65,-105.23,"Nayarit/Jalisco","Jalisco"
"SINALOA","PRESA PICACHOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","ATOYAC","freshwater",20.55,-103.25,NA,NA,NA,20.55,-103.25,"Nayarit/Jalisco","Jalisco"
"JALISCO","ESTANQUE DE LA MORA","freshwater",20.54,-103.26,NA,NA,NA,20.54,-103.26,"Nayarit/Jalisco","Jalisco"
"NAYARIT","MARGEN DE LA PRESA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PLAN DE GUADALUPE",NA,25.69192,-109.147,"high confidence",25.69192,-109.147,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","MORRO LOS FRAILES",NA,23.32,-109.424,NA,NA,NA,23.32,-109.424,"Baja_California_Sur_South",NA
"NAYARIT","EMBARCADERO LA PRESA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","LOS PRADITOS","marine",NA,NA,NA,NA,NA,NA,NA,NA,"Veracruz"
"SINALOA","PUENTE DE AGUA VERDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","EMBARCADERO LA CORTINA HOSTOTIPAQUILLO","freshwater",21.03,-104.86,NA,NA,NA,21.03,-104.86,"Nayarit/Jalisco","Nayarit/Jalisco border"
"SINALOA","LAS TRES TUMBAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","BORDO EL CANAL","freshwater",20.62,-103.2,NA,NA,NA,20.62,-103.2,"Nayarit/Jalisco","Jalisco"
"SINALOA","GUAYMAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PUNTA PRESITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","CUMBRES DE HUICICILA",NA,21.3181738888889,-105.012352222222,"high confidence",21.3181738888889,-105.012352222222,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA CALAVERA",NA,24.17,-110.32,NA,NA,NA,24.17,-110.32,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","PLAYA SALINAS",NA,23.073,-109.628,NA,NA,NA,23.073,-109.628,"Baja_California_Sur_South",NA
"JALISCO","PRESA LA CALERA","freshwater",20.72,-103.16,NA,NA,NA,20.72,-103.16,"Nayarit/Jalisco","Jalisco"
"BAJA CALIFORNIA","ROCA COMSAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ESTERO CAPOA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA VIA Y RAMON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA BOCANA",NA,25.9834058333333,-109.259425555556,"high confidence",25.9834058333333,-109.259425555556,NA,NA,NA,NA
"SINALOA","PUNTILLA DE HUIZACHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PUENTE DE ARCOS","freshwater",NA,NA,NA,NA,NA,NA,NA,NA,"Sinaloa"
"SINALOA","LOS HORCONES (PRESA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","LA ESCOLLERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","BAHIA LOS MUERTOS",NA,23.9489,-109.8092,NA,NA,NA,23.9489,-109.8092,"Sonora_South",NA
"BAJA CALIFORNIA","LA CARDONOSA",NA,29.1189,-113.5831,"alert 3: multiple lat-long values in Hem's key that are more than 2 degrees apart",29.1189,-113.5831,29.1189,-113.5831,"Baja_California_South",NA
"JALISCO","CORTINA DE LA PRESA","freshwater",NA,NA,NA,NA,NA,NA,NA,NA,"Nayarit (El Cajón zone)"
"SINALOA","LA VINATA",NA,24.5470631944444,-107.285674305556,"high confidence",24.5470631944444,-107.285674305556,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ROSALILLITA",NA,26.5668,-111.7905,NA,NA,NA,26.5668,-111.7905,"Baja_California_Sur_North",NA
"SONORA","BAHIA DE LOS ANGELES",NA,28.956,-113.557,NA,NA,NA,28.956,-113.557,"Sonora_Mid",NA
"SONORA","ESTERO SAN JORGE",NA,25.7077,-112.0804,NA,NA,NA,25.7077,-112.0804,"Sonora_South",NA
"SINALOA","ESTERO DE CAPOA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ZONA ESTEROS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","RIO CRUCERO EL NARANJO","freshwater",20.56,-103.24,NA,NA,NA,20.56,-103.24,"Nayarit/Jalisco","Jalisco"
"SONORA","MAZATLAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LAGUNA DE LOS ACHOTES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","PRESA ADOLFO RUIZ CORTINEZ","freshwater",NA,NA,NA,NA,NA,NA,NA,NA,"Sinaloa"
"JALISCO","NI√ëOS HEROES","marine",NA,NA,NA,NA,NA,NA,NA,NA,"Oaxaca/Veracruz region"
"BAJA CALIFORNIA SUR","PUNTA LOBOS (EN LORETO)",NA,26.005,-111.337,NA,NA,NA,26.005,-111.337,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","ENSENADA EL PULGUERO",NA,24.3494,-110.2498,NA,NA,NA,24.3494,-110.2498,"Baja_California_Sur_South",NA
"NAYARIT","CON. EL VADO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","CARRETONES DE CERRITOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","EMBARCADERO DE LOS POCITOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","CORONGOROS","freshwater",NA,NA,NA,NA,NA,NA,NA,NA,"Sinaloa"
"NAYARIT","PROGRESO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","BORDO SANTA TERESA","freshwater",20.69,-103.2,NA,NA,NA,20.69,-103.2,"Nayarit/Jalisco","Jalisco"
"JALISCO","DEGOLLADO","freshwater",20.4475,-102.135,"high confidence",20.4475,-102.135,20.47,-102.85,"Nayarit/Jalisco","Jalisco"
"JALISCO","RIO LOMAS DE AIRE","freshwater",20.7,-103.15,NA,NA,NA,20.7,-103.15,"Nayarit/Jalisco","Jalisco"
"JALISCO","BORDO EL REPARO","freshwater",20.69,-103.18,NA,NA,NA,20.69,-103.18,"Nayarit/Jalisco","Jalisco"
"NAYARIT","GRANJA DEL CHUMBE√ëO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","EL QUESO",NA,25.45564,-107.962,"high confidence",25.45564,-107.962,NA,NA,NA,NA
"JALISCO","CHANTEPEC","freshwater",20.49,-103.15,NA,NA,NA,20.49,-103.15,"Nayarit/Jalisco","Jalisco"
"BAJA CALIFORNIA SUR","GUAYMAS",NA,27.92,-110.9,NA,NA,NA,27.92,-110.9,"Baja_California_Sur_North",NA
