"state","office_name_clean","landing_site_clean","final_lat","final_lon","final_lat.lon_level","final_lat.lon_source","location","OHI.region_geo.est","OHI_state.assign","OHI_region_final","GOC_mel.est","GOC_state.assign","GOC_region.assign","GOC_final"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","MATANCITAS",25.3,-112.03,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","MAZATLAN","ENSENADA LOS CARROS",23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","EL TULE",26.6355188888889,-112.290361111111,"state_site","Hem's state.site key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"SINALOA","MAZATLAN","LOMAS MONTERREY",23.2548847222222,-106.256033611111,"state_office_site","Hem's state.site.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","EL ROSARIO","LA PUNTITA",28.528,-114.077,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","BAHIA LOS ANGELES","COLORADITA O PUERTO ESCONDIDO",28.116,-115.351,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUNTA CISNE",24.5123,-111.8463,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","BARRA NAVIDAD","LAGUNA PARAMAN",19.4,-105.14,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","AGUAS LITORALES",27.9617875,-111.0370989,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","no",NA,"yes","yes"
"SONORA","PUERTO PENASCO","BAHIA KINO",28.80836125,-111.948842638889,"state_site","Hem's state.site key","sea","Region_6",NA,"Region_6","yes","yes","yes","yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","EL SAUZAL",31.8921776666667,-116.694170133333,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","HUATABAMPO","RIBERA LA PRESA",26.9777527919635,-109.501158823798,"state_office","Hem's state.office key","land","Region_7",NA,"Region_7",NA,"yes","yes","yes"
"SINALOA","LA REFORMA","PLAYITA ENMEDIO",25.3777422689077,-107.827987906537,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO HOMBRES SOLOS",25,-112,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","PUERTO VALLARTA","ALVARADO",20.3701996667712,-104.95577118187,"state_office","Hem's state.office key","land","Region_9",NA,"Region_9",NA,NA,"yes","yes"
"NAYARIT","SANTIAGO IXCUINTLA","RINCON GUAYABITOS",21.0242733333333,-105.265997777778,"state_site","Hem's state.site key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"SONORA","GUAYMAS","ACAPULCO",27.9926880336712,-110.86508759233,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_7",NA,"Region_7",NA,"yes","yes","yes"
"JALISCO","GUADALAJARA","BORDO MIRAFLORES",20.24,-103.07,"state_site","Hem's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","ESTERO EL CAREY",24.5201,-111.6329,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","TEMBABICHE",25.2567641,-110.9507227,"state_site","Hem's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUERTO AGUA VERDE",25.5120663888889,-111.071265277778,"state_site","Hem's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","SAN BRUNO",27.1623825,-112.161936944444,"state_site","Hem's state.site key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"SONORA","GUAYMAS","MANZANILLO",27.9926880336712,-110.86508759233,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_7",NA,"Region_7",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","ISLA RAZA",28.83,-112.99,"state_site","Mel's state.site key","sea","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"SINALOA","EL FUERTE","CAMPO PESQUERO BACOREHUIS",26.271,-109.144,"state_office_site","Hem's state.site.office key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","TIJUANA","ENSENADA",31.9435560981482,-116.731700864815,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","LA CURVA DEL DIABLO",24.889,-112.1924,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","SANTA ELENITA, COMONDU",25.1,-112.01,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","GUADALAJARA","PRESA EL OCOTE",20.67,-103.3,"state_site","Mel's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"SONORA","GUAYMAS","SAN LUIS POTOSI",27.9926880336712,-110.86508759233,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_7",NA,"Region_7",NA,"yes","yes","yes"
"JALISCO","PUERTO VALLARTA","PLAYITA ENMEDIO",19.37,-104.5,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","GUADALAJARA","RIO AMECA Y ARROYO LOS REYES",20.61,-105.23,"state_site","Mel's state.site key","land","Region_9",NA,"Region_9","yes",NA,"yes","yes"
"NAYARIT","SANTIAGO IXCUINTLA","MUELLE PESQUERO NO. 1",21.9838665077391,-104.896760868459,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"JALISCO","BARRA NAVIDAD","RIO MARABASCO",19.33,-104.45,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","SAN QUINTIN","SANTO DOMINGO",30.7788922222222,-116.010854444444,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","CULIACAN","BAHIA BARADITO Y ALTAMURA",24.5754023451913,-107.424419290528,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","SAN RAFAEL",28.52,-113.01,"state_site","Mel's state.site key","sea","Region_2",NA,"Region_2","no",NA,NA,"no"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","CHUPALODO",25.1,-112.05,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","GUADALAJARA","EMBARCADERO PRESA LA YESCA",21.12,-104.07,"state_site","Mel's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","GUERRERO NEGRO",27.9676129518519,-114.05422237037,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","SAN FELIPE","ESCOLLERA",30.8232761927872,-114.850812713418,"state_office","Hem's state.office key","land","Region_2",NA,"Region_2",NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA PAZ","BAHIA SAN JUANICO",26.2568056,-112.4812989,"state_site","Hem's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"BAJA CALIFORNIA","SAN QUINTIN","PUERTO SAN JOSE",29.2844,-114.8703,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","TOPOLOBAMPO","DREN CINCO",25.6153795297504,-109.024498822464,"state_office","Hem's state.office key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","POPOTLA",32.2805272222222,-117.030984861111,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","NAVOLATO","DIQUE LOS BECOS",24.6281083,-107.30112235,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","LAGUNA SAN JUANICO",26.191,-112.361,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","TECUALA","VALLE LA URRACA, EL",22.4984442146623,-105.266154629021,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"NAYARIT","TECUALA","CANTON, EL",22.4984442146623,-105.266154629021,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","PUNTA VERDE I",26.7,-113.3,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","SANTIAGO IXCUINTLA","TANQUE ELEVADO",21.9838665077391,-104.896760868459,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUNTA PEQUENA",26.2283,-112.4912,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","LA PAZ","MUELLE PTO ADOLFO LOPEZ MATEOS",25.1889,-112.1185,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","SAN QUINTIN","EL MORRO",30.2408005555556,-115.399725833333,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","TEPIC","ARROYO LA BARRANCA",21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","MUELLE PROD. PESQ. MATANCITAS",25.147,-111.998,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","MORRO SANTO DOMINGO",28.2551,-114.124,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","BAHIA BALLENAS",26.76,-113.391,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","ISLA LA ASUNCION",27.1035,-114.29,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","LA PAZ","MULEGE",26.9076,-111.9558,"state_site","Mel's state.site key","sea","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"NAYARIT","TEPIC","RINCON GUAYABITOS",21.0242733333333,-105.265997777778,"state_site","Hem's state.site key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"SINALOA","MAZATLAN","DIQUE NO.3",23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"NAYARIT","SANTIAGO IXCUINTLA","EMBARCADERO PTA. PALAPARES",21.9838665077391,-104.896760868459,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","LAGUNA SALADA",32.45607935,-115.73018945,"state_site","Hem's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","PUNTA CONO",27.45,-114.6,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","AGUAS LITORALES",27.9617875,-111.0370989,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","no",NA,"yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","VARDERO LOS HOJITOS",28.296,-114.09,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","CD. OBREGON","LOS ALGODONES",27.658,-110.608,"state_site","Mel's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"JALISCO","GUADALAJARA","TEPEHUAJE",20.21,-103,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","EL ROSARIO","LAGUNA SALADA",32.45607935,-115.73018945,"state_site","Hem's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"SINALOA","MAZATLAN","CELESTINO GASCA",23.8177222,-106.88699995,"state_office_site","Hem's state.site.office key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","ESCUINAPA","SALSIPUEDES",24.8574025,-107.765410925926,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUERTO ALCATRAZ",24.5047022222222,-111.846523611111,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","EL CHORERO",30.4537,-116.0192,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","GUAYMAS","BOCA DEL RIO MAYO",26.7310742,-109.7920116,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"SINALOA","MAZATLAN","LAS IGUANAS",23.5041420833333,-106.177047222222,"state_office_site","Hem's state.site.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","ISLA CEDROS",28.1331695311111,-115.201436955556,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","PUNTA ARENA",23.55354,-109.47,"state_site","Hem's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"SONORA","GUAYMAS","ESTERO ATANASIA",27.14,-110.21,"state_site","Mel's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"SINALOA","MAZATLAN","DIQUE LA PRIMAVERA",25.05099105,-107.82489715,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","PUNTA EL TOMATAL",28.494,-114.06,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","LA PAZ","LOS MUERTITOS",27.8766,-115.178,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","PENITA JALTEMBA","LAGUNA MASTRANZO",21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","EL ROSARIO",30.063,-115.763,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","MAZATLAN","SAN IGNACIO",23.9296379166667,-106.406248472222,"state_office_site","Hem's state.site.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","EL UNO",26.9,-113.2,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","PIEDRA BOLAS",23.244,-109.438,"state_site","Mel's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA","SAN FELIPE","BAHIA SAN FRANCISQUITO",28.4432,-112.8489,"state_site","Hem's state.site key","sea","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","EL QUEMADO",28.929,-113.412,"state_office_site","Hem's state.site.office key","sea","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA","ENSENADA","PUNTA CHINA",31.5105,-116.6455,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","GOLFO SANTA CLARA","LA ATANACIA",27.1412,-110.2149,"state_site","Mel's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA CABEZA MECHUDA",24.809,-110.657,"state_site","Mel's state.site key","sea","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"SONORA","GUAYMAS","EL CARDONAL",28.4470081944444,-111.6643575,"state_site","Hem's state.site key","sea","Region_6",NA,"Region_6","yes","yes","yes","yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","PUNTA CONO",28.9666006666667,-114.583343033333,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","TUXPAN","SENTISPAC",21.8057061111111,-105.347164722222,"state_site","Hem's state.site key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"NAYARIT","SANTIAGO IXCUINTLA","CHIRIMOYO, EL",21.9838665077391,-104.896760868459,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"SONORA","GUAYMAS","LAS BOCAS",26.5872044444444,-109.3360475,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO SAN VICENTE",25.4618,-112.0854,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","SANTA ROSA, COMONDU",26.24,-112.06,"state_site","Mel's state.site key","land","Region_3",NA,"Region_3","no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","FARO SAN JOSE",23.065,-109.665,"state_site","Mel's state.site key","land","Region_4",NA,"Region_4","no",NA,NA,"no"
"BAJA CALIFORNIA SUR","LA PAZ","ESTERO EL CURRY",24.7804,-111.9495,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","PUNTA SAN JOSE",31.4505,-116.6002,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","CULIACAN","RIO SAN LORENZO",24.246,-107.421,"state_site","Hem's state.site key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","EJIDO RUBEN JARAMILLO",30.9213170833333,-116.087984722222,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","GUAYMAS","SAN FELIPE",31.025,-114.845,"state_site","Mel's state.site key","land","Region_1",NA,"Region_1","yes","yes",NA,"yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","PUNTA EL PATO",27.7855,-114.5891,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","PUERTO PENASCO","LA PINTA",31.2589981944444,-113.215475138889,"state_office_site","Hem's state.site.office key","sea","Region_6",NA,"Region_6","yes","yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","ISLA SANTA ISABEL O EL HUERFANITO",29.603,-114.476,"state_site","Mel's state.site key","land","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"SINALOA","MAZATLAN","EL EBANITO",24.0514534027778,-106.996150833333,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","GUASAVE","EL PLATANITO",25.8459883333333,-108.087445833333,"state_office_site","Hem's state.site.office key",NA,NA,"Region_8","Region_8",NA,"yes","yes","yes"
"NAYARIT","TUXPAN","LAGUNA AGUA BRAVA",22.1206,-105.5386,"state_office_site","Hem's state.site.office key","sea","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","ISLA CEDROS",28.1331695311111,-115.201436955556,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","GUADALAJARA","BORDO EL CASTILLO",20.63,-103.18,"state_site","Mel's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"NAYARIT","TEPIC","EMBARCADERO LA CORTINA HOSTOTIPAQUILLO",21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"NAYARIT","TECUALA","LAGUNAS LAS GARZAS",22.4984442146623,-105.266154629021,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"NAYARIT","SAN BLAS","CANAL CUAUTLA",22.2183,-105.6417,"state_site","Hem's state.site key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"SINALOA","MAZATLAN","SITIO EL EBANITO",23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","BAHIA SAN RAFAEL",28.48657,-113.0283,"state_site","Hem's state.site key","sea","Region_2",NA,"Region_2","no",NA,NA,"no"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","LAGUNA MANUELA",27.7,-114.35,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","TUXPAN","RINCON GUAYABITOS",21.0242733333333,-105.265997777778,"state_site","Hem's state.site key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"SINALOA","TOPOLOBAMPO","EL ROBLE SAN RAFAEL",24.166,-106.704,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"NAYARIT","TUXPAN","EL ATRACADERO",22.0870969265372,-105.117770520497,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","ENSENADA",25.7252,-111.2205,"state_site","Mel's state.site key","sea","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA","SAN QUINTIN","LA SALINA",32.0532993055556,-116.878805416667,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","GUADALAJARA","PUENTE SAN PEDRO ANALCO",20.55,-105.24,"state_site","Mel's state.site key","land","Region_9",NA,"Region_9","yes",NA,"yes","yes"
"SINALOA","MAZATLAN","EL TASAJAL",23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","BAHIA KINO","TENENCIA TEPUXTEPEC",28.8055591259102,-111.67893340009,"state_office","Hem's state.office key","land","Region_6",NA,"Region_6",NA,"yes","yes","yes"
"JALISCO","OCOTLAN","EL FUERTE",20.8865744444444,-102.370925833333,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","BAHIA TORTUGAS",27.6926928444444,-114.896186183333,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","BOCA ALAMO",23.8933616,-109.8045592,"state_site","Hem's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA","SAN QUINTIN","PUERTO SANTO TOMAS",31.54417745,-116.5463935,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","SAN FELIPE","BAHIA LOS ANGELES",28.9890473611111,-113.555491388889,"state_site","Hem's state.site key","land","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"SINALOA","LOS MOCHIS","LAS MULAS",25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
