"year","estimated_genus_name","Major_Functional_Group","estimated_taxa_group","total_biomass_kg","total_revenue"
2016,"Ariopsis","Demersal marine fishes","BAGRE",1768,28954
2016,"Balistes","Demersal marine fishes","OTRAS",4802859.525,57355615.4
2016,"Brotula","Demersal marine fishes","LENGUADO",970949.55,20880179.5
2016,"Calamus","Demersal marine fishes","MOJARRA",17001,134448
2016,"Callinectes","Crustaceans","JAIBA",655164,19114795
2016,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",172871.4,6450268.52
2016,"Carcharhinus","Sharks","TIBURON",1824609.9,17428445
2016,"Caulolatilus","Demersal marine fishes","PIERNA",511596.45,6713649.5
2016,"Centropomus","Demersal marine fishes","ROBALO",1617964.81,74522243.84
2016,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA",11769203.4,15128118.5
2016,"Chanos","Diadromous fishes","OTRAS",362743.4,2831661.69
2016,"Chione","Molluscs excl. Cephalopods","ALMEJA",43321,262810
2016,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",144833.2,4026002
2016,"Cynoscion","Demersal marine fishes","CORVINA",2377826.76,74502679.27
2016,"Diapterus","Demersal marine fishes","MOJARRA",33230,355809
2016,"Diplectrum","Demersal marine fishes","OTRAS",33846.09,1730291
2016,"Dosidicus","Cephalopods","CALAMAR",831156.05,13450333.5
2016,"Dosinia","Molluscs excl. Cephalopods","ALMEJA",1438608,5518030
2016,"Epinephelus","Demersal marine fishes","MERO",31077.45,1367061.5
2016,"Especies","Echinoderms","PEPINO DE MAR",26899,229132
2016,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA",25081082.1,253073124.1
2016,"Eucinostomus","Demersal marine fishes","MOJARRA",146633,2360331.5
2016,"Eugerres","Demersal marine fishes","MOJARRA",50119,489744
2016,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",3260390,24746110
2016,"Farfantepenaeus","Shrimps, prawns","CAMARON",290432.8,14031213
2016,"Galeocerdo","Sharks","TIBURON",2620.9,32836
2016,"Gelidium","Marine algae","ALGAS",5136,10378
2016,"Gerres","Demersal marine fishes","BANDERA",238394.6,1881095
2016,"Ginglymostoma","Sharks","TIBURON",1516.3,12801
2016,"Haemulon","Demersal marine fishes","OTRAS",1033539.7,10680646.4
2016,"Haemulopsis","Demersal marine fishes","RONCO",197952.7,2311227.605
2016,"Haliotis","Molluscs excl. Cephalopods","ABULON",66846.12,9989109
2016,"Hexaplex","Molluscs excl. Cephalopods","CARACOL",1667515,24746036
2016,"Hoplopagrus","Demersal marine fishes","PARGO",164024.95,5299120.5
2016,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES",2158305.2,20699627
2016,"Hyporthodus","Demersal marine fishes","MERO",1585649.2,69613944.03
2016,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",61092.5,1145863
2016,"Isurus","Sharks","TIBURON",497155.6,9625238.5
2016,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",8551232.48,151718449
2016,"Lamna","Sharks","TIBURON",34661.54,1703133
2016,"Larimus","Demersal marine fishes","CORVINA",10076,608359
2016,"Litopenaeus","Shrimps, prawns","CAMARON",5874128.142,348467962.6
2016,"Lutjanus","Demersal marine fishes","GUACHINANGO",7456310.77,326592812.08
2016,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA",330874,1663089
2016,"Megastraea","Molluscs excl. Cephalopods","CARACOL",39956,146692
2016,"Menticirrhus","Demersal marine fishes","BERRUGATA",70873.2,477103
2016,"Merluccius","Demersal marine fishes","OTRAS",6342965.3,68028681
2016,"Mesocentrotus","Echinoderms","ERIZO",6801,229340
2016,"Microlepidotus","Demersal marine fishes","OTRAS",131486.9,1719428
2016,"Micropogonias","Demersal marine fishes","BERRUGATA",6114645.39,69103777.8
2016,"Mobula","Demersal marine fishes","RAYA Y SIMILARES",1789578.8,23543946.8
2016,"Mugil","Demersal marine fishes","LISA",3520788.5,41262678.03
2016,"Mustelus","Sharks","TIBURON",251692.25,5057172
2016,"Mycteroperca","Demersal marine fishes","CABRILLA",685469.38,22385317.3
2016,"Nasolamia","Sharks","TIBURON",63301.15,854304
2016,"Nematistius","Demersal marine fishes","OTRAS",24151,286895
2016,"Nicholsina","Demersal marine fishes","OTRAS",692,25840
2016,"Oligoplites","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",11885,84110
2016,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA",168926062.56,181271396.45
2016,"Orthopristis","Demersal marine fishes","OTRAS",19852,159647
2016,"Panopea","Molluscs excl. Cephalopods","ALMEJA",1613381.83,44493560.2635
2016,"Panulirus","Crustaceans","LANGOSTA",214173.8,42125835.5
2016,"Paralabrax","Demersal marine fishes","OTRAS",964075.46,14022289.36
2016,"Paranthias","Demersal marine fishes","OTRAS",14865.6,256651
2016,"Parapsettus","Demersal marine fishes","OTRAS",12124,159970
2016,"Penaeus","Shrimps, prawns","CAMARON",26047121.576,1971184196.19
2016,"Prionace","Sharks","TIBURON",1041175.55,13010090
2016,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES",891709.3,9959405
2016,"Pseudupeneus","Demersal marine fishes","OTRAS",8428,410745
2016,"Rimapenaeus","Shrimps, prawns","CAMARON",28643.6,693200
2016,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO",409603,4058125
2016,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA",15280972.32,21679482.76
2016,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA",49178871.48,66031401.06
2016,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA",6512124.6,116438485.52
2016,"Scorpaena","Demersal marine fishes","OTRAS",9391,92521
2016,"Selene","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",641707.3,4001174
2016,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL",991144.15,19445784
2016,"Sicyonia","Shrimps, prawns","CAMARON",19038.6,643420
2016,"Sphoeroides","Demersal marine fishes","OTRAS",739258.65,34213126.5
2016,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",3110,78275
2016,"Sphyrna","Sharks","TIBURON",3273964.55,62098041
2016,"Squatina","Sharks","TIBURON",578781.85,7102819
2016,"Stereolepis","Demersal marine fishes","OTRAS",2801.1,85148
2016,"Stomolophus","Jellies","OTRAS",9739831,11241914.8
2016,"Strongylocentrotus","Echinoderms","ERIZO",46080,876800
2016,"Synodus","Demersal marine fishes","OTRAS",277691.2,2617158
2016,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN",60927510.2,581002930
2016,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO",213422.4,2688523.5
2016,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA",7544,363660
2016,"Turbo","Molluscs excl. Cephalopods","CARACOL",11161,544919
2016,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",95301,3044388
2017,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",56252.85,944821
2017,"Acanthurus","Demersal marine fishes","OTRAS",71866,2200730
2017,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES",15482,249628
2017,"Alopias","Sharks","TIBURON",1710372.55,24455846
2017,"Anisotremus","Demersal marine fishes","OTRAS",86913,1899149
2017,"Anoplopoma","Demersal marine fishes","OTRAS",5544.6,226945
2017,"Argopecten","Molluscs excl. Cephalopods","ALMEJA",194440,1753674
2017,"Ariopsis","Demersal marine fishes","BAGRE",127,1270
2017,"Balistes","Demersal marine fishes","OTRAS",4076738.55,56553813.4
2017,"Brotula","Demersal marine fishes","LENGUADO",982167.7,20440701
2017,"Calamus","Demersal marine fishes","MOJARRA",17004.5,180272
2017,"Callinectes","Crustaceans","JAIBA",1209946,38437653
2017,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",130030.8,6969389
2017,"Carcharhinus","Sharks","TIBURON",3213741.7,44292833.5
2017,"Caulolatilus","Demersal marine fishes","PIERNA",514300.1,6828423
2017,"Centropomus","Demersal marine fishes","ROBALO",1581655.26,85238541.46
2017,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA",75434508.84,101113137.1
2017,"Chanos","Diadromous fishes","OTRAS",253507,2246817
2017,"Chione","Molluscs excl. Cephalopods","ALMEJA",155451,2235289.5
2017,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",97967.15,3268573.5
2017,"Cynoscion","Demersal marine fishes","CORVINA",2587633.32,82638948.22
2017,"Diapterus","Demersal marine fishes","MOJARRA",21608,254486
2017,"Diplectrum","Demersal marine fishes","OTRAS",57475.95,3184541
2017,"Dosidicus","Cephalopods","CALAMAR",620840.7,10052295.5
2017,"Dosinia","Molluscs excl. Cephalopods","ALMEJA",1988935,7481874
2017,"Epinephelus","Demersal marine fishes","MERO",20790.2,1075219
2017,"Especies","Echinoderms","PEPINO DE MAR",85498,1175007
2017,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA",28279045.5,41918446.65
2017,"Eucinostomus","Demersal marine fishes","MOJARRA",167106,3273104
2017,"Eugerres","Demersal marine fishes","MOJARRA",74477,801941
2017,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",2198776,26729019
2017,"Farfantepenaeus","Shrimps, prawns","CAMARON",249103.6,13959810
2017,"Galeocerdo","Sharks","TIBURON",1678.5,23254
2017,"Gelidium","Marine algae","ALGAS",124464,194752
2017,"Gerres","Demersal marine fishes","BANDERA",204717.7,1874467
2017,"Ginglymostoma","Sharks","TIBURON",696.7,10887
2017,"Haemulon","Demersal marine fishes","OTRAS",1147808,13925679.7
2017,"Haemulopsis","Demersal marine fishes","RONCO",188480.3,2545183
2017,"Haliotis","Molluscs excl. Cephalopods","ABULON",54742.78,9150747
2017,"Hexaplex","Molluscs excl. Cephalopods","CARACOL",1327990,13139560
2017,"Hoplopagrus","Demersal marine fishes","PARGO",200327.45,6551279
2017,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES",1660542.6,15638147
2017,"Hyporthodus","Demersal marine fishes","MERO",1506070.592,72177636.5
2017,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",55067.9,1252537
2017,"Isurus","Sharks","TIBURON",330659.6,6376866
2017,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",9183615.3,91467872.8
2017,"Lamna","Sharks","TIBURON",38247.1,1590672.5
2017,"Larimus","Demersal marine fishes","CORVINA",23881,857205
2017,"Litopenaeus","Shrimps, prawns","CAMARON",6021293.95,349114178
2017,"Lobatus","Molluscs excl. Cephalopods","CARACOL",80892,1387436.4
2017,"Lutjanus","Demersal marine fishes","GUACHINANGO",9345911.29,423104329.18
2017,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA",215450,1962445.75
2017,"Megastraea","Molluscs excl. Cephalopods","CARACOL",56663,418729
2017,"Menticirrhus","Demersal marine fishes","BERRUGATA",75401.3,739162
2017,"Merluccius","Demersal marine fishes","OTRAS",4798186.6,47288358
2017,"Mesocentrotus","Echinoderms","ERIZO",39892,1741878
2017,"Microlepidotus","Demersal marine fishes","OTRAS",251071,3233694
2017,"Micropogonias","Demersal marine fishes","BERRUGATA",6102359.55,78675487.5
2017,"Mobula","Demersal marine fishes","RAYA Y SIMILARES",1613345.8,23911575.5
2017,"Mugil","Demersal marine fishes","LISA",3356065.5,39136877.2
2017,"Mustelus","Sharks","TIBURON",455548.5,10082265
2017,"Mycteroperca","Demersal marine fishes","CABRILLA",689863.11,24993223
2017,"Nasolamia","Sharks","TIBURON",69152.5,986001
2017,"Nematistius","Demersal marine fishes","OTRAS",9961,109490
2017,"Nicholsina","Demersal marine fishes","OTRAS",158,2248
2017,"Oligoplites","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",4600,47505
2017,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA",155052580.88,163569662.675
2017,"Orthopristis","Demersal marine fishes","OTRAS",18031,152042
2017,"Panopea","Molluscs excl. Cephalopods","ALMEJA",821566.52,26746277.15
2017,"Panulirus","Crustaceans","LANGOSTA",288747.86,67454714.2
2017,"Paralabrax","Demersal marine fishes","OTRAS",903322,15393134.8
2017,"Paranthias","Demersal marine fishes","OTRAS",25094,545800
2017,"Parapsettus","Demersal marine fishes","OTRAS",5440,118393
2017,"Penaeus","Shrimps, prawns","CAMARON",29120198.342,2466339339.04
2017,"Prionace","Sharks","TIBURON",1267144.45,15281923
2017,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES",1004471.45,12024509
2017,"Pseudupeneus","Demersal marine fishes","OTRAS",10981,438470
2017,"Rimapenaeus","Shrimps, prawns","CAMARON",37742.8,848556
2017,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO",1330469,14081621
2017,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA",173833459.38,265495643.275
2017,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA",49942738.92,61261448.375
2017,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA",8842467.2,177500975
2017,"Scorpaena","Demersal marine fishes","OTRAS",26875,308746
2017,"Selene","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",912818.2,6508313
2017,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL",942670.8,24003694
2017,"Sicyonia","Shrimps, prawns","CAMARON",173862.4,8501442
2017,"Sphoeroides","Demersal marine fishes","OTRAS",879840.05,42459120.33
2017,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",12898,376780
2017,"Sphyrna","Sharks","TIBURON",2627995.6,38267980.8
2017,"Squatina","Sharks","TIBURON",553249.3,10116493.6
2017,"Stereolepis","Demersal marine fishes","OTRAS",2631.5,115280
2017,"Stomolophus","Jellies","OTRAS",37144016,139853468.3
2017,"Strongylocentrotus","Echinoderms","ERIZO",39360,601900
2017,"Synodus","Demersal marine fishes","OTRAS",548075.4,5326400
2017,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN",52674301.1,558209913.7
2017,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO",258910,4006539
2017,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA",10810,563800
2017,"Turbo","Molluscs excl. Cephalopods","CARACOL",8293,253080
2017,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",288889,16772561
2018,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",82334.95,1073789
2018,"Acanthurus","Demersal marine fishes","OTRAS",65580,2912660
2018,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES",23415.2,440570
2018,"Alopias","Sharks","TIBURON",1209216.8,19687947
2018,"Anisotremus","Demersal marine fishes","OTRAS",69948.8,1475536
2018,"Anoplopoma","Demersal marine fishes","OTRAS",5612.6,318965
2018,"Argopecten","Molluscs excl. Cephalopods","ALMEJA",1492928,8025455
2018,"Balistes","Demersal marine fishes","OTRAS",4460159.925,63032995.97
2018,"Brotula","Demersal marine fishes","LENGUADO",852652.4,18584712
2018,"Calamus","Demersal marine fishes","MOJARRA",16527,158356
2018,"Callinectes","Crustaceans","JAIBA",1071105,35477877
2018,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",124233.6,6777468
2018,"Carcharhinus","Sharks","TIBURON",3620395.65,62860899.5
2018,"Caulolatilus","Demersal marine fishes","PIERNA",424370,6712451
2018,"Centropomus","Demersal marine fishes","ROBALO",1667979.948,96124456.1202
2018,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA",34145793.64,36897337
2018,"Chanos","Diadromous fishes","OTRAS",290180,2355457
2018,"Chione","Molluscs excl. Cephalopods","ALMEJA",612927,4721335.5
2018,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",125707.8,3903577.5
2018,"Cynoscion","Demersal marine fishes","CORVINA",3178655.585,110244557.415
2018,"Diapterus","Demersal marine fishes","MOJARRA",68060,1001875
2018,"Diplectrum","Demersal marine fishes","OTRAS",35675.4,2260341
2018,"Dosidicus","Cephalopods","CALAMAR",446072.7,6578988.6
2018,"Dosinia","Molluscs excl. Cephalopods","ALMEJA",1312401,8038816.5
2018,"Epinephelus","Demersal marine fishes","MERO",26116.6,1363457
2018,"Especies","Echinoderms","PEPINO DE MAR",50743,778930
2018,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA",14961989.14,24361925
2018,"Eucinostomus","Demersal marine fishes","MOJARRA",216188,3677556
2018,"Eugerres","Demersal marine fishes","MOJARRA",77045,829713
2018,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",1502269,23885288
2018,"Farfantepenaeus","Shrimps, prawns","CAMARON",312358.4,19671080
2018,"Galeocerdo","Sharks","TIBURON",224,3240
2018,"Gelidium","Marine algae","ALGAS",72900,109350
2018,"Gerres","Demersal marine fishes","BANDERA",243278.2,2620253
2018,"Ginglymostoma","Sharks","TIBURON",12989.5,94212
2018,"Haemulon","Demersal marine fishes","OTRAS",1184239.3,16141811
2018,"Haemulopsis","Demersal marine fishes","RONCO",135657.2,2100243
2018,"Haliotis","Molluscs excl. Cephalopods","ABULON",31919.82,5199128
2018,"Hexaplex","Molluscs excl. Cephalopods","CARACOL",1078781,12387085.5
2018,"Hoplopagrus","Demersal marine fishes","PARGO",168774.7,5891364
2018,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES",1606022.5,14390748
2018,"Hyporthodus","Demersal marine fishes","MERO",2027202.292,109851561.43
2018,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",65116.55,1364636
2018,"Isurus","Sharks","TIBURON",285776.65,6636342
2018,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",9703739,136199078
2018,"Lamna","Sharks","TIBURON",56333.742,3080152.2
2018,"Larimus","Demersal marine fishes","CORVINA",9093,600060
2018,"Litopenaeus","Shrimps, prawns","CAMARON",135217911.168,11222234543.06
2018,"Lobatus","Molluscs excl. Cephalopods","CARACOL",33114,616990
2018,"Lutjanus","Demersal marine fishes","GUACHINANGO",8429708.168,411309497.565
2018,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA",185710,2121941.15
2018,"Megastraea","Molluscs excl. Cephalopods","CARACOL",72394,473860
2018,"Menticirrhus","Demersal marine fishes","BERRUGATA",81093.1,953613
2018,"Merluccius","Demersal marine fishes","OTRAS",2805796,30371522
2018,"Mesocentrotus","Echinoderms","ERIZO",29893,452586
2018,"Microlepidotus","Demersal marine fishes","OTRAS",297297.5,4172243
2018,"Micropogonias","Demersal marine fishes","BERRUGATA",5870733.85,81602853.95
2018,"Mobula","Demersal marine fishes","RAYA Y SIMILARES",1070239,18253628
2018,"Mugil","Demersal marine fishes","LISA",3659318.4,46933631.5
2018,"Mustelus","Sharks","TIBURON",387050.2,8714732
2018,"Mycteroperca","Demersal marine fishes","CABRILLA",668331.25,27253484.25
2018,"Nasolamia","Sharks","TIBURON",68311.25,1130600
2018,"Nematistius","Demersal marine fishes","OTRAS",5170,38060
2018,"Nicholsina","Demersal marine fishes","OTRAS",704.1,9310
2018,"Oligoplites","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",748128.16,1328322
2018,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA",142296119.46,745294565
2018,"Orthopristis","Demersal marine fishes","OTRAS",50717,402202
2018,"Panopea","Molluscs excl. Cephalopods","ALMEJA",1225884,42843652.66
2018,"Panulirus","Crustaceans","LANGOSTA",288924.6,71732479
2018,"Paralabrax","Demersal marine fishes","OTRAS",862352.4,15981040.1
2018,"Paranthias","Demersal marine fishes","OTRAS",46728.2,965908
2018,"Parapsettus","Demersal marine fishes","OTRAS",9754,215290
2018,"Penaeus","Shrimps, prawns","CAMARON",33869020.54,2875872487.355
2018,"Prionace","Sharks","TIBURON",1103970.55,16436755
2018,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES",926638.65,10649049.2
2018,"Pseudupeneus","Demersal marine fishes","OTRAS",4977,274730
2018,"Rimapenaeus","Shrimps, prawns","CAMARON",185035.8,4039762.4
2018,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO",137060.8,1717273
2018,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA",215897176.96,2311180432
2018,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA",95209780.54,152374856
2018,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA",7691342.1,156159768.88
2018,"Scorpaena","Demersal marine fishes","OTRAS",14435.4,171558
2018,"Selene","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",941036,8981497
2018,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL",982064.5,28197692.9
2018,"Sicyonia","Shrimps, prawns","CAMARON",63050.2,2215962
2018,"Sphoeroides","Demersal marine fishes","OTRAS",784711.35,44730412.78
2018,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",4068,116000
2018,"Sphyrna","Sharks","TIBURON",628128.4,9725815.2
2018,"Squatina","Sharks","TIBURON",778343.75,10414072.4
2018,"Stereolepis","Demersal marine fishes","OTRAS",882.1,39735
2018,"Stomolophus","Jellies","OTRAS",63158680,253626936.1
2018,"Strongylocentrotus","Echinoderms","ERIZO",1400,35600
2018,"Synodus","Demersal marine fishes","OTRAS",520041.7,5983932
2018,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN",69447721.1,767622908
2018,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO",327491.5,5070267.7
2018,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA",7862,450320
2018,"Turbo","Molluscs excl. Cephalopods","CARACOL",10361,430397
2018,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",484312.5,31356060
2019,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",64297,906270
2019,"Acanthurus","Demersal marine fishes","OTRAS",55508,2587015
2019,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES",115954.2,1743297
2019,"Alopias","Sharks","TIBURON",914303.9,16911520
2019,"Anisotremus","Demersal marine fishes","OTRAS",101286.5,2754288
2019,"Anoplopoma","Demersal marine fishes","OTRAS",11992.9,461573
2019,"Argopecten","Molluscs excl. Cephalopods","ALMEJA",1042095,6284640
2019,"Ariopsis","Demersal marine fishes","BAGRE",3642.6,44516.5
2019,"Balistes","Demersal marine fishes","OTRAS",2982076.3,44624950
2019,"Brotula","Demersal marine fishes","LENGUADO",782825.55,18189477
2019,"Calamus","Demersal marine fishes","MOJARRA",12834,147525
2019,"Callinectes","Crustaceans","JAIBA",1402770,43098464
2019,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",105322.1,5161845
2019,"Carcharhinus","Sharks","TIBURON",2869290.8,38818565
2019,"Caulolatilus","Demersal marine fishes","PIERNA",360534.9,6806607.5
2019,"Centropomus","Demersal marine fishes","ROBALO",1581465.661,101759032.9236
2019,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA",17911105.28,24151708
2019,"Chanos","Diadromous fishes","OTRAS",503171.6,5068093
2019,"Chione","Molluscs excl. Cephalopods","ALMEJA",388780,4523605
2019,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",145836.65,4677236
2019,"Cynoscion","Demersal marine fishes","CORVINA",3312323.52,118054715.684
2019,"Diapterus","Demersal marine fishes","MOJARRA",54715,692866
2019,"Diplectrum","Demersal marine fishes","OTRAS",77442,6429910
2019,"Dosidicus","Cephalopods","CALAMAR",481400.7,6857153
2019,"Dosinia","Molluscs excl. Cephalopods","ALMEJA",1004278,7321687
2019,"Epinephelus","Demersal marine fishes","MERO",25229.1,1382673
2019,"Especies","Echinoderms","PEPINO DE MAR",69863,1057510
2019,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA",12545467.28,22109872
2019,"Eucinostomus","Demersal marine fishes","MOJARRA",198950.5,3068104.5
2019,"Eugerres","Demersal marine fishes","MOJARRA",75208,734101
2019,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",3135071,51863062
2019,"Farfantepenaeus","Shrimps, prawns","CAMARON",205071.4,12785259
2019,"Galeocerdo","Sharks","TIBURON",778,11044
2019,"Gelidium","Marine algae","ALGAS",825000,1237500
2019,"Gerres","Demersal marine fishes","BANDERA",289671.1,3253282
2019,"Ginglymostoma","Sharks","TIBURON",379,4810
2019,"Haemulon","Demersal marine fishes","OTRAS",1078799.1,14195781
2019,"Haemulopsis","Demersal marine fishes","RONCO",202975.1,2804961
2019,"Haliotis","Molluscs excl. Cephalopods","ABULON",30394.947,3830111
2019,"Hexaplex","Molluscs excl. Cephalopods","CARACOL",1113165,17298157
2019,"Hoplopagrus","Demersal marine fishes","PARGO",141608.8,5387356
2019,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES",1976871.7,21632782
2019,"Hyporthodus","Demersal marine fishes","MERO",2357395.82,130223535.25
2019,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",48645.7,1063002
2019,"Isurus","Sharks","TIBURON",635842,14820173
2019,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",10727408.2,145479635
2019,"Lamna","Sharks","TIBURON",37607.632,1659657.4
2019,"Larimus","Demersal marine fishes","CORVINA",12770,834665
2019,"Litopenaeus","Shrimps, prawns","CAMARON",160334681.58,12677126458.71
2019,"Lobatus","Molluscs excl. Cephalopods","CARACOL",50847,306040
2019,"Lutjanus","Demersal marine fishes","GUACHINANGO",7844078.863,424591006.143
2019,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA",228307,2979090.38
2019,"Megastraea","Molluscs excl. Cephalopods","CARACOL",60431,381872
2019,"Menticirrhus","Demersal marine fishes","BERRUGATA",64829,768719
2019,"Merluccius","Demersal marine fishes","OTRAS",2768757.4,31763965
2019,"Mesocentrotus","Echinoderms","ERIZO",17622,291925
2019,"Microlepidotus","Demersal marine fishes","OTRAS",143880,2133239
2019,"Micropogonias","Demersal marine fishes","BERRUGATA",9896502.1,145145315.5
2019,"Mobula","Demersal marine fishes","RAYA Y SIMILARES",623102,13087104.5
2019,"Mugil","Demersal marine fishes","LISA",3734976.23,62200209.76
2019,"Mustelus","Sharks","TIBURON",285730.65,6123413
2019,"Mycteroperca","Demersal marine fishes","CABRILLA",2425031.48,158623320
2019,"Nasolamia","Sharks","TIBURON",68931.25,1468755
2019,"Nematistius","Demersal marine fishes","OTRAS",6818.5,63080
2019,"Nicholsina","Demersal marine fishes","OTRAS",158,2220
2019,"Oligoplites","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",968059.92,2254887
2019,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA",202506460.6,361821831
2019,"Orthopristis","Demersal marine fishes","OTRAS",47217,430445
2019,"Panopea","Molluscs excl. Cephalopods","ALMEJA",1489128,53740840.92
2019,"Panulirus","Crustaceans","LANGOSTA",325724.9,79324896
2019,"Paralabrax","Demersal marine fishes","OTRAS",1327692.35,24835405
2019,"Paranthias","Demersal marine fishes","OTRAS",56498.6,859915
2019,"Parapsettus","Demersal marine fishes","OTRAS",29072,706600
2019,"Penaeus","Shrimps, prawns","CAMARON",33009763.264,2761339620.279
2019,"Prionace","Sharks","TIBURON",1356848.9,20255075
2019,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES",873418.9,11690294
2019,"Pseudupeneus","Demersal marine fishes","OTRAS",571.5,23370
2019,"Rimapenaeus","Shrimps, prawns","CAMARON",87683.15,3391088.6395
