Country (Name),ASFIS species (Scientific name),FAO major fishing area (Name),Detailed production source (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S,[2022],S,[2023],S,[2024],S
Mexico,SCIAENIDAE,"Pacific, Eastern Central",Aquaculture production (brackishwater),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,
Mexico,SCOMBRIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,1200,,3500,,11700,,2000,,3000,,4400,,5600,,8300,,7600,,13000,,15200,,13400,,12300,,11000,,9000,,10900,,13700,,18900,,17580,,19400,,22568,,28169,,30098,,31923,,45827,,44072,,43587,,81243,,48931,,38816,,76014,,107570,,118905,,116425,,143748,,170630,,174711,,168261,,149899,,140438,,144345,,159152,,148650,,182833,,151327,,207230,,165301,,158771,,170870,,154945,,161586,,186892,,124427,,147196,,132522,,151140,,144310,,136815,,151047,,177107,,193770,,202263,,210032,,224512,,235236,,254244.02,,225849.65,,179137.89,,211123.86,,235871.1,,270140.28,
Mexico,SCOMBRIDAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,79,,29,,116,,521,,517,,517,,4193,,4535,,4735,,2812,,2922,,2987,,2008,,3557,,1822,,6399.15,,8347,,7854.91,,8755.81,,5521.56,,9152.03,,6656.93,,4556.17,,5510.99,,6258.45,,5684.21,,5627.41,
Mexico,SCORPAENIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,697.7,
Mexico,SCYLIORHINIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2.41,,1.64,
Mexico,SERRANIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,200,,100,,100,,200,,400,,300,,200,,300,,200,,2700,,3081,,2668,,2079,,2672,,2341,,0,,0,,0,,0,,0,,5280,,473,,834,,763,,518,,690,,727,,691,,735,,1928,,1414,,2588,,5254,,7126,,6158,,6800,,5306,,4037,,5115,,2599,,2513,,5701,,5953,,6815,,7128,,6407,,6047,,5772,,6062,,6612,,7394,,7870,,8787,,8736,,9842,,9884.33,,7339.95,,5319.57,,6533.71,,7820.45,,8193.38,
Mexico,SICYONIIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.8,
Mexico,SOLIERIACEAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2738.22,,4070.86,,3768.27,,815.27,,188.56,,93.13,
Mexico,SPARIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,28.3,,32.89,,21.96,,29.41,,4399.51,,4148.74,
Mexico,SPHYRAENIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,100,,100,,100,,100,,0,N,100,,100,,200,,200,,0,...,100,,100,,0,N,0,N,0,N,0,N,0,N,0,N,100,,100,,13,,50,,48,,33,,71,,63,,43,,129,,112,E,29,,41,,858,,56,,29,,264,,200,,189,,235,,205,,195,,37,,33,,68,,485,,561,,164,,104,,224,,415,,298,,300,,463,,484,,370,,310,,367,,289,,136,,895,,338,,143,,133,,76,,148,,85,,194.42,,107.71,,107.8,,158.53,,144.87,,214.27,
Mexico,SPHYRNIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,77,,80,,137,,178,,173,,216,,122,,124,,283,,1071,,1963,,5325,,2179,,5964,,918.92,,933.68,,838.24,,437.93,,1660.75,,1677.26,
Mexico,SPIRULINACEAE,"Pacific, Eastern Central",Aquaculture production (brackishwater),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.06,
Mexico,SPONDYLIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,692.74,,4.84,,298.64,,28.8,,193.51,,5.07,
Mexico,SPONGIIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,1.96,,0,,4.93,,5.07,
Mexico,SQUATINIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,763,,797,,1914,,834,,809,,1062,,780,,735,,885,,943,,1068,,864,,1185,,968,,1003.49,,771.74,,722.8,,621.04,,685.91,,748.53,
Mexico,STOMOLOPHIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13933,,20988,,21253,,63901,,42403,,23570,,47067,,26398,,65855.63,,18848.17,,78489.09,,55280.7,,2849.58,,83019.83,
Mexico,STROMATEIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,493.53,
Mexico,STROMBIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,N,200,,444,,208,,136,,36,,1002,,1189,,1503,,3578,,6401,,2660,,1391,,2501,,2696,,2671,,2855,,3560,,2688,,2259,,4866,,3607,,4920,,4163,,3091,,2421,,973,,1348,,2097,,2667,,2732,,2137,,2055,,1906,,1991,,0,...,0,...,0,...,0,...,0,...,0,...,204,,218,,570,,556,,633,,623,,190.4,,168,,654.19,,228.19,,274.45,,228.66,
Mexico,STRONGYLOCENTROTIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1967,,1627,,1774,,2046,,2598,,3215,,2964,,3206,,4092,,3670,,4206,,1883,,4669,,2109,,1469.55,,1848.58,,1798.02,,1884.6,,1587.92,,1449.18,
Mexico,STYLASTERIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,29.57,,30.42,
Mexico,SYNGNATHIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15.21,
Mexico,TETRAODONTIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.45,,1.23,,0.06,,57.96,,2099.44,,2343.66,
Mexico,TRIAKIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1013.56,,1157.33,,790.81,,885.34,,1071.66,,1429.28,
Mexico,TRICHIURIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,1,,2,,4,,7,,7,,7,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,3.06,,0,,3.3,,8.11,,8.39,
Mexico,ULVACEAE,"Pacific, Eastern Central",Aquaculture production (brackishwater),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.03,
Mexico,VENERIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,1500,,2100,,2500,,1600,,1300,,1800,,2200,,2000,,2000,,700,,800,,800,,1900,,1300,,2900,,2700,,2700,,13300,,2500,,1833,,1830,,1137,,2658,,5493,,6029,,9436,,8905,,10347,,6930,,2155,,3506,,6320,,6219,,9287,,12647,,6718,,6273,,4944,,4882,,5134,,6239,,5038,,3912,,3672,,4486,,4835,,3582,,2930,,3233,,3026,,6694,,6990,,6399,,7539,,7678,,7815,,5673,,6403,,10024,,22387,,16301,,15241,,18094,,17070,,4869.02,,4142.58,,3524.04,,5173.73,,5080.22,,6702.95,
Mexico,VENERIDAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,147.18,
Mexico,XIPHIIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,100,,0,N,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,2,,4,,6,,0,N,0,N,0,N,0,N,7,,380,,1575,,1365,E,120,,47,,18,,422,,550,,613,,690,,2650,,861,,1160,,806,,567,,424,,428,,2351,,3575,,1112,,2179,,753,,443,,405,,367,,770,,804,,750,,744,,738,,724,,526,,465,,643,,1305,,640,,469,,710,,525,,81.59,,32.93,,10.35,,6.57,,661.53,,732.98,
Mexico,Others,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",19200,,19300,,16700,,20000,,20800,,19700,,22200,,26400,,43600,,42000,,47600,,62500,,60400,,58800,,59000,,63300,,86000,,122100,,140800,,129000,,138100,,147400,,157100,,168800,,77051,,72412,,99313,,61498,,153066,,222898,,188999,,299899,,90522,E,69231,,136840,,163077,,176422,,153246,,138336,,149737.93,,332181.28,,345614.35,,231773.07,,205966.23,,244366.56,,325932.23,,257535.81,,208164.74,,154931.56,,131174.81,,157594.24,,154404,,137292.93,,134742.29,,122941.49,,131972.41,,136763.4,,101264.91,,107409.42,,91073.18,,101705,,90936.62,,126628.55,,80602,,87474.86,,118111.95,,123313.41,,126710.51,,130146.7,,57115.05,,59358.64,,51013.38,,58879.15,,39146.13,,28714.21,
Mexico,Others,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,169,,1,,1,,1,,75,,78,,22,,148,,175,,251,,349,,325,,370.49,,629,,452.98,,1243.23,,547.25,,1031.62,,61.25,,38.45,,69.11,,15.63,,7.53,,13.9,
Mexico,Others,"Pacific, Eastern Central",Aquaculture production (brackishwater),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,0,...,0,...,0,...,0,...,3.77,
Totals - Tonnes - live weight,,,,,,97300,,98000,,71100,,72300,,80800,,92500,,117800,,105600,,145400,,156300,,162700,,190100,,182600,,194600,,173600,,173200,,201700,,261000,,259200,,236500,,263400,,294700,,317982,,331904,,302591,,358890,,413479,,446267,,628615,,798604,,1019093,,1259006,,1053728,,681247,,711727,,886212,,981836,,1027271,,960366,,1069198.93,,961756.29,,978668.35,,781296.07,,735352.23,,794493.56,,990283.23,,1078746.81,,1105905.74,,806325.56,,881369.81,,995538.24,,1135195,,1194427.93,,1089325.29,,994022.49,,1087325.41,,1131543.41,,1255842.16,,1415905.47,,1444313.18,,1315845,,1373579.62,,1355171.55,,1386340.32,,1288957.85,,1208028.9,,1199561.2,,1343139.64,,1348145.26,,1532397.77,,1625844.23,,1639260.79,,1714085.47,,1849109.43,,1884937.86,
Totals - Number,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,4,,28,,18,,3,,0,,0,,0,,0,,0,,1,,0,,3,,0,,0,,0,,0,,0,,0,,0,,4,,1,,0,,10,,0,,0,,0,
FAO. 2026. FishStat: Global production by production source 1950-2024. [Accessed on 28 March 2026]. In: FishStatJ. Available at www.fao.org/fishery/en/statistics/software/fishstatj. Licence: CC-BY-4.0.
