RNP ACTIVO,NOMBRE ACTIVO,CLAVE SITIO DESEMBARQUE,NOMBRE SITIO DESEMBARQUE,RNPA UNIDAD ECONOMICA,UNIDAD ECONOMICA,NOMBRE ESTADO,CLAVE OFICINA,NOMBRE OFICINA,TIPO AVISO,FOLIO AVISO,FECHA AVISO,ORIGEN PESCA,CLAVE LUGARCAPTURA,NOMBRE LUGARCAPTURA,NUMERO EMBARCACIONES,MES CORTE,A—O CORTE,PERIODO INICIO,PERIODO FIN,DURACION,DIAS EFECTIVOS,TIPO ZONA,PRODUCCION ACUACULTURAL,NUMERO PERMISO,FECHA EXPEDICION,FECHA VIGENCIA,NOMBRE PRINCIPAL,CLAVE ESPECIE,NOMBRE ESPECIE,PESO DESEMBARCADO_KILOGRAMOS,PESO VIVO_KILOGRAMOS,PRECIO_PESOS,VALOR_PESOS,LITORAL
,,207000,SAN FELIPE,207001967,ALEJANDRO JOSE DOUGLAS HUIZAR,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025034319,3/14/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/13/25,3/13/25,1,1,LITORAL,NO,1.02E+11,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,2,0,100,200,PACIFICO
,,207000,SAN FELIPE,207001975,SOCIEDAD PESQUERA  ISLA DE CONSAGA SPR DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035014,3/17/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/16/25,3/16/25,1,1,LITORAL,NO,1.02E+11,2/2/22,2/2/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,9,0,100,900,PACIFICO
,,207000,SAN FELIPE,203011606,JUANITA  ROBLES SANCHEZ,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035026,3/17/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/15/25,3/16/25,2,2,LITORAL,NO,10206399112,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,21,0,100,2100,PACIFICO
,,207000,SAN FELIPE,207002056,PESCADORES DE SAN FELIPE SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035094,3/17/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/15/25,3/16/25,2,2,LITORAL,NO,1.02E+11,2/17/21,2/17/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,31,0,100,3100,PACIFICO
,,207000,SAN FELIPE,207001975,SOCIEDAD PESQUERA  ISLA DE CONSAGA SPR DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035188,3/17/25,CAPTURA,207110,COLORADITO,3,MARZO,2025,3/16/25,3/16/25,1,1,LITORAL,NO,1.02E+11,2/2/22,2/2/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,31,0,100,3100,PACIFICO
,,207000,SAN FELIPE,207001660,EL DESIERTO DE MATOMI SPR DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035194,3/17/25,CAPTURA,207110,COLORADITO,3,MARZO,2025,3/15/25,3/16/25,2,2,LITORAL,NO,1.02E+11,6/5/24,6/5/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,42,0,100,4200,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025035209,3/17/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/15/25,3/16/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,10,0,200,2000,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025035210,3/17/25,CAPTURA,207110,COLORADITO,3,MARZO,2025,3/15/25,3/16/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,30,0,200,6000,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025035211,3/17/25,CAPTURA,207110,COLORADITO,4,MARZO,2025,3/15/25,3/16/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,30,0,200,6000,PACIFICO
,,207000,SAN FELIPE,207001892,SCPP ANGELES DEL MAR SCL RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035480,3/18/25,CAPTURA,207110,COLORADITO,3,MARZO,2025,3/15/25,3/17/25,3,3,LITORAL,NO,1.02E+11,3/16/21,3/16/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,126,0,100,12600,PACIFICO
,,207000,SAN FELIPE,203011606,JUANITA  ROBLES SANCHEZ,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035484,3/18/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/17/25,3/17/25,1,1,LITORAL,NO,10206399112,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,5,0,100,500,PACIFICO
,,207000,SAN FELIPE,207002098,SCPP ISLAS DEL GOLFO SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035487,3/18/25,CAPTURA,207110,COLORADITO,3,MARZO,2025,3/15/25,3/17/25,3,3,LITORAL,NO,1.02E+11,2/17/21,2/17/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,84,0,100,8400,PACIFICO
,,207000,SAN FELIPE,207002056,PESCADORES DE SAN FELIPE SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035748,3/18/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/15/25,3/17/25,3,3,LITORAL,NO,1.02E+11,2/17/21,2/17/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,52,0,100,5200,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025035752,3/18/25,CAPTURA,207103,ZONA COLORADITO,3,MARZO,2025,3/16/25,3/17/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,40,0,250,10000,PACIFICO
,,207000,SAN FELIPE,207001892,SCPP ANGELES DEL MAR SCL RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025035862,3/19/25,CAPTURA,207110,COLORADITO,5,MARZO,2025,3/17/25,3/19/25,3,3,LITORAL,NO,1.02E+11,3/16/21,3/16/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,189,0,100,18900,PACIFICO
,,207000,SAN FELIPE,207001967,ALEJANDRO JOSE DOUGLAS HUIZAR,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036019,3/19/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/17/25,3/17/25,1,1,LITORAL,NO,1.02E+11,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,27,0,100,2700,PACIFICO
,,207000,SAN FELIPE,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036060,3/19/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/16/25,3/17/25,2,2,LITORAL,NO,1.02E+11,2/11/22,2/11/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,126,0,100,12600,PACIFICO
,,207000,SAN FELIPE,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036061,3/19/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/18/25,3/19/25,2,2,LITORAL,NO,1.02E+11,2/11/22,2/11/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,126,0,100,12600,PACIFICO
,,207000,SAN FELIPE,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036065,3/19/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/19/25,3/19/25,1,1,LITORAL,NO,1.02E+11,2/11/22,2/11/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,42,0,100,4200,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025036083,3/19/25,CAPTURA,207110,COLORADITO,5,MARZO,2025,3/17/25,3/18/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,300,0,200,60000,PACIFICO
,,207000,SAN FELIPE,203011606,JUANITA  ROBLES SANCHEZ,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036290,3/19/25,CAPTURA,207110,COLORADITO,3,MARZO,2025,3/18/25,3/18/25,1,1,LITORAL,NO,10206399112,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,29,0,100,2900,PACIFICO
,,207000,SAN FELIPE,207002056,PESCADORES DE SAN FELIPE SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036292,3/19/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/17/25,3/18/25,2,2,LITORAL,NO,1.02E+11,2/17/21,2/17/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,42,0,100,4200,PACIFICO
,,207000,SAN FELIPE,207001660,EL DESIERTO DE MATOMI SPR DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036750,3/21/25,CAPTURA,207110,COLORADITO,3,MARZO,2025,3/19/25,3/20/25,2,2,LITORAL,NO,1.02E+11,6/5/24,6/5/29,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,42,0,100,4200,PACIFICO
,,207000,SAN FELIPE,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036821,3/21/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/17/25,3/19/25,3,3,LITORAL,NO,1.02E+11,2/11/22,2/11/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,109,0,100,10900,PACIFICO
,,207000,SAN FELIPE,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036823,3/21/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/18/25,3/20/25,3,3,LITORAL,NO,1.02E+11,2/11/22,2/11/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,123,0,100,12300,PACIFICO
,,207000,SAN FELIPE,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036826,3/21/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/20/25,3/20/25,1,1,LITORAL,NO,1.02E+11,2/11/22,2/11/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,81,0,100,8100,PACIFICO
,,207000,SAN FELIPE,207001967,ALEJANDRO JOSE DOUGLAS HUIZAR,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036947,3/21/25,CAPTURA,207110,COLORADITO,6,MARZO,2025,3/19/25,3/20/25,2,2,LITORAL,NO,1.02E+11,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,210,0,100,21000,PACIFICO
,,206099,EL SANJON,206001174,SPP DOCTOR ALBERTO OVIEDO MOTA SPR DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025036991,3/21/25,CAPTURA,207110,COLORADITO,4,MARZO,2025,3/19/25,3/20/25,2,2,LITORAL,NO,1.02E+11,2/18/21,2/18/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,140,0,100,14000,PACIFICO
,,207000,SAN FELIPE,207001983,PESQUERA BAJAMAR SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025037203,3/21/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/17/25,3/19/25,3,3,LITORAL,NO,1.02E+11,2/24/21,2/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,84,0,100,8400,PACIFICO
,,207000,SAN FELIPE,207001983,PESQUERA BAJAMAR SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025037206,3/21/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/19/25,3/20/25,2,2,LITORAL,NO,1.02E+11,2/24/21,2/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,84,0,100,8400,PACIFICO
,,207000,SAN FELIPE,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025037235,3/21/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/19/25,3/20/25,2,2,LITORAL,NO,1.02E+11,2/11/22,2/11/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,63,0,100,6300,PACIFICO
,,207000,SAN FELIPE,207001892,SCPP ANGELES DEL MAR SCL RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025037260,3/21/25,CAPTURA,207110,COLORADITO,5,MARZO,2025,3/19/25,3/20/25,2,2,LITORAL,NO,1.02E+11,3/16/21,3/16/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,210,0,100,21000,PACIFICO
,,207000,SAN FELIPE,207001983,PESQUERA BAJAMAR SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025037414,3/22/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/19/25,3/20/25,2,2,LITORAL,NO,1.02E+11,2/24/21,2/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,84,0,100,8400,PACIFICO
,,207000,SAN FELIPE,207001983,PESQUERA BAJAMAR SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025037418,3/22/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/21/25,3/22/25,2,2,LITORAL,NO,1.02E+11,2/24/21,2/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,84,0,100,8400,PACIFICO
,,207001,MUELLE DE SAN FELIPE,207000787,ALBERTO GARCIA OROZCO,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025037485,3/22/25,CAPTURA,207000,SAN FELIPE,4,MARZO,2025,3/20/25,3/22/25,3,3,LITORAL,NO,1.02E+11,2/21/23,2/21/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,105,0,350,36750,PACIFICO
,,207000,SAN FELIPE,207001967,ALEJANDRO JOSE DOUGLAS HUIZAR,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025037487,3/22/25,CAPTURA,207110,COLORADITO,4,MARZO,2025,3/20/25,3/21/25,2,2,LITORAL,NO,1.02E+11,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,63,0,100,6300,PACIFICO
,,207001,MUELLE DE SAN FELIPE,207001884,FARO GARCIA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025037488,3/22/25,CAPTURA,207000,SAN FELIPE,8,MARZO,2025,3/20/25,3/22/25,3,3,LITORAL,NO,1.02E+11,2/21/23,2/21/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,250,0,300,75000,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025037615,3/23/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/21/25,3/21/25,1,1,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,30,0,200,6000,PACIFICO
,,207000,SAN FELIPE,207001892,SCPP ANGELES DEL MAR SCL RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025038128,3/24/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/23/25,3/23/25,1,1,LITORAL,NO,1.02E+11,3/16/21,3/16/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,1,0,100,100,PACIFICO
,,207000,SAN FELIPE,207001967,ALEJANDRO JOSE DOUGLAS HUIZAR,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025038137,3/24/25,CAPTURA,207110,COLORADITO,4,MARZO,2025,3/22/25,3/23/25,2,2,LITORAL,NO,1.02E+11,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,140,0,100,14000,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025038403,3/24/25,CAPTURA,207110,COLORADITO,4,MARZO,2025,3/23/25,3/23/25,1,1,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,20,0,200,4000,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025038705,3/25/25,CAPTURA,207110,COLORADITO,6,MARZO,2025,3/22/25,3/23/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,40,0,200,8000,PACIFICO
,,207000,SAN FELIPE,207001967,ALEJANDRO JOSE DOUGLAS HUIZAR,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025038828,3/25/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/24/25,3/24/25,1,1,LITORAL,NO,1.02E+11,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,4,0,100,400,PACIFICO
,,207000,SAN FELIPE,207001256,SCPP RIB MARELBA LEYMOR SCL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025039212,3/26/25,CAPTURA,207110,COLORADITO,3,MARZO,2025,3/24/25,3/26/25,3,3,LITORAL,NO,1.02E+11,3/1/21,3/1/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,20,0,60,1200,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025039224,3/26/25,CAPTURA,207110,COLORADITO,4,MARZO,2025,3/24/25,3/24/25,1,1,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,200,0,200,40000,PACIFICO
,,207000,SAN FELIPE,207001967,ALEJANDRO JOSE DOUGLAS HUIZAR,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025039264,3/26/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/25/25,3/25/25,1,1,LITORAL,NO,1.02E+11,3/2/21,3/2/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,9,0,100,900,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025039277,3/26/25,CAPTURA,207110,COLORADITO,4,MARZO,2025,3/24/25,3/25/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,200,0,200,40000,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025039643,3/26/25,CAPTURA,207110,COLORADITO,5,MARZO,2025,3/24/25,3/25/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,224,0,200,44800,PACIFICO
,,207000,SAN FELIPE,207001892,SCPP ANGELES DEL MAR SCL RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025040080,3/27/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/26/25,3/26/25,1,1,LITORAL,NO,1.02E+11,3/16/21,3/16/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,4,0,100,400,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025040130,3/27/25,CAPTURA,207103,ZONA COLORADITO,4,MARZO,2025,3/26/25,3/26/25,1,1,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,20,0,100,2000,PACIFICO
,,206101,EL SANJON,206001406,UNIDAD DE PRODUCCION PESQUERA DEL PACIFICO SPR DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025040196,3/27/25,CAPTURA,204092,EL SANJON,3,MARZO,2025,3/26/25,3/26/25,1,1,LITORAL,NO,1.02E+11,2/19/21,2/19/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,4,0,100,400,PACIFICO
,,206101,EL SANJON,206001356, EL DESEMBOQUE S.P.R. DE R.L,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025040197,3/27/25,CAPTURA,204092,EL SANJON,3,MARZO,2025,3/26/25,3/26/25,1,1,LITORAL,NO,1.02E+11,2/24/21,2/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,2,0,100,200,PACIFICO
,,206101,EL SANJON,206001406,UNIDAD DE PRODUCCION PESQUERA DEL PACIFICO SPR DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025040715,3/28/25,CAPTURA,204092,EL SANJON,6,MARZO,2025,3/27/25,3/27/25,1,1,LITORAL,NO,1.02E+11,2/19/21,2/19/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,94,0,100,9400,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025040771,3/28/25,CAPTURA,207110,COLORADITO,3,MARZO,2025,3/26/25,3/27/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,60,0,200,12000,PACIFICO
,,207000,SAN FELIPE,207001983,PESQUERA BAJAMAR SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025040777,3/28/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/24/25,3/26/25,3,3,LITORAL,NO,1.02E+11,2/24/21,2/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,94,0,100,9400,PACIFICO
,,207000,SAN FELIPE,207001983,PESQUERA BAJAMAR SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025040778,3/28/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/24/25,3/26/25,3,3,LITORAL,NO,1.02E+11,2/24/21,2/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,70,0,100,7000,PACIFICO
,,207000,SAN FELIPE,207001983,PESQUERA BAJAMAR SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025040781,3/28/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/26/25,3/27/25,2,2,LITORAL,NO,1.02E+11,2/24/21,2/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,113,0,100,11300,PACIFICO
,,207000,SAN FELIPE,207001983,PESQUERA BAJAMAR SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025040782,3/28/25,CAPTURA,207110,COLORADITO,2,MARZO,2025,3/26/25,3/27/25,2,2,LITORAL,NO,1.02E+11,2/24/21,2/24/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,141,0,100,14100,PACIFICO
,,207000,SAN FELIPE,207001777,LA PAMITA SPR DE RL,BAJA CALIFORNIA,206,MEXICALI,MENORES,BE2025041185,3/29/25,CAPTURA,207110,COLORADITO,1,MARZO,2025,3/27/25,3/28/25,2,2,LITORAL,NO,1.02E+11,12/8/21,12/8/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,20,0,200,4000,PACIFICO
,,207112,SAN LUIS GONZAGA,207002056,PESCADORES DE SAN FELIPE SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025042413,3/31/25,CAPTURA,207112,SAN LUIS GONZAGA,10,MARZO,2025,3/29/25,3/30/25,2,2,LITORAL,NO,1.02E+11,6/15/23,6/15/28,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,37,0,100,3700,PACIFICO
,,207112,SAN LUIS GONZAGA,207001892,SCPP ANGELES DEL MAR SCL RL,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025046434,4/8/25,CAPTURA,207112,SAN LUIS GONZAGA,5,ABRIL,2025,4/6/25,4/7/25,2,2,LITORAL,NO,1.02E+11,2/19/24,2/19/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,16,0,100,1600,PACIFICO
,,207112,SAN LUIS GONZAGA,207002056,PESCADORES DE SAN FELIPE SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025046464,4/8/25,CAPTURA,207112,SAN LUIS GONZAGA,6,ABRIL,2025,4/6/25,4/7/25,2,2,LITORAL,NO,1.02E+11,6/15/23,6/15/28,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,12,0,100,1200,PACIFICO
,,207112,SAN LUIS GONZAGA,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025046802,4/9/25,CAPTURA,207112,SAN LUIS GONZAGA,5,ABRIL,2025,4/5/25,4/7/25,3,3,LITORAL,NO,1.02E+12,10/24/22,10/24/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,23,0,100,2300,PACIFICO
,,207112,SAN LUIS GONZAGA,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025046804,4/9/25,CAPTURA,207112,SAN LUIS GONZAGA,5,ABRIL,2025,4/8/25,4/9/25,2,2,LITORAL,NO,1.02E+12,10/24/22,10/24/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,16,0,100,1600,PACIFICO
,,207112,SAN LUIS GONZAGA,207001918,SCPP RIBERE—A ALTO GOLFO DE BAJA CALIFORNIA SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025047179,4/10/25,CAPTURA,207112,SAN LUIS GONZAGA,11,ABRIL,2025,4/8/25,4/9/25,2,2,LITORAL,NO,2.10E+12,4/19/22,4/19/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,42,0,100,4200,PACIFICO
,,207112,SAN LUIS GONZAGA,207001900,DESIERTO DE CORTEZ SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025047189,4/10/25,CAPTURA,207112,SAN LUIS GONZAGA,5,ABRIL,2025,4/8/25,4/9/25,2,2,LITORAL,NO,1.02E+12,10/24/22,10/24/27,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,21,0,100,2100,PACIFICO
,,207112,SAN LUIS GONZAGA,207002478,SCPP BRISA MARINA DE SAN FELIPE SC DE RL DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MENORES,BE2025047194,4/10/25,CAPTURA,207112,SAN LUIS GONZAGA,3,ABRIL,2025,4/8/25,4/9/25,2,2,LITORAL,NO,1.02E+11,12/16/21,12/16/26,CORVINA,2862928H,BUCHE DE CORVINA GOLFINA,10,0,100,1000,PACIFICO
