Data,landing_site,clave,subregion,long,lat,State,GofC
MUERTO PUNTA EL 16 2.0016 -114.0602 27.7350 20,MUERTO PUNTA EL,16,2.0016,-114.0602,27.735,Baja California Sur,mixed
MUERTOS BAHÍA LOS 44 3.0044 -109.8105 23.9500 45,MUERTOS BAHÍA LOS,44,3.0044,-109.8105,23.95,Baja California Sur,mixed
MUERTOS ENSENADA DE 45 3.0045 -109.8355 23.9893 45,MUERTOS ENSENADA DE,45,3.0045,-109.8355,23.9893,Baja California Sur,mixed
MULEGE 245 3.0245 -111.9558 26.9076 55,MULEGE,245,3.0245,-111.9558,26.9076,Baja California Sur,mixed
MULEGE ESTERO 250 3.0250 -112.0267 27.0321 55,MULEGE ESTERO,250,3.025,-112.0267,27.0321,Baja California Sur,mixed
NATIVIDAD ISLA 48 2.0048 -115.2022 27.8827 22,NATIVIDAD ISLA,48,2.0048,-115.2022,27.8827,Baja California Sur,mixed
NEGRA ROCA BAJOS 379 2.0379 -110.8530 25.1280 81 B,NEGRA ROCA BAJOS,379,2.0379,-110.853,25.128,Baja California Sur,mixed
NICOLAS BAHÍA SAN 214 3.0214 -111.5410 26.5990 54,NICOLAS BAHÍA SAN,214,3.0214,-111.541,26.599,Baja California Sur,mixed
NICOLAS SAN 210 3.0210 -111.5050 26.5320 54,NICOLAS SAN,210,3.021,-111.505,26.532,Baja California Sur,mixed
NICOLAS SAN DOS 213 3.0213 -111.5501 26.5340 54,NICOLAS SAN DOS,213,3.0213,-111.5501,26.534,Baja California Sur,mixed
NOPOLO 154 3.0154 -110.7560 24.9970 49,NOPOLO,154,3.0154,-110.756,24.997,Baja California Sur,mixed
NOPOLO PUNTA 155 3.0155 -110.7580 25.0140 49,NOPOLO PUNTA,155,3.0155,-110.758,25.014,Baja California Sur,mixed
NOPOLO SUR 196 3.0196 -111.3550 25.9630 52,NOPOLO SUR,196,3.0196,-111.355,25.963,Baja California Sur,mixed
NORTE CANAL 111 2.0111 -113.2733 26.7414 26,NORTE CANAL,111,2.0111,-113.2733,26.7414,Baja California Sur,mixed
NORTE ESTERO 18 2.0018 -114.0590 27.7870 20,NORTE ESTERO,18,2.0018,-114.059,27.787,Baja California Sur,mixed
NORTE PUNTA ISLA CERRALVO 77 3.0077 -109.9248 24.3829 45,NORTE PUNTA ISLA CERRALVO,77,3.0077,-109.9248,24.3829,Baja California Sur,mixed
NOTRI 195 3.0195 -111.3380 25.8690 52,NOTRI,195,3.0195,-111.338,25.869,Baja California Sur,mixed
OJO DE LIEBRE BOCANA DE 22 2.0022 -114.2872 27.8777 19,OJO DE LIEBRE BOCANA DE,22,2.0022,-114.2872,27.8777,Baja California Sur,mixed
OJO DE LIEBRE LAGUNA 26 2.0026 -114.2412 27.7996 20,OJO DE LIEBRE LAGUNA,26,2.0026,-114.2412,27.7996,Baja California Sur,mixed
OTATE ESTERO EL 205 2.0205 -112.1394 25.1662 32,OTATE ESTERO EL,205,2.0205,-112.1394,25.1662,Baja California Sur,mixed
PABELLON BOCANA 160 2.0160 -112.1950 25.9956 30,PABELLON BOCANA,160,2.016,-112.195,25.9956,Baja California Sur,mixed
PABLO BAHÍA SAN 79 2.0079 -114.4633 27.1974 24,PABLO BAHÍA SAN,79,2.0079,-114.4633,27.1974,Baja California Sur,mixed
PABLO SAN BAHÍA ASUNCIÓN 78 2.0078 -114.4657 27.2175 24,PABLO SAN BAHÍA ASUNCIÓN,78,2.0078,-114.4657,27.2175,Baja California Sur,mixed
PABLO SAN BAJOS 382 2.0382 -114.4640 27.2110 84 B,PABLO SAN BAJOS,382,2.0382,-114.464,27.211,Baja California Sur,mixed
PAILABOTE 173 2.0173 -112.0643 25.5465 31,PAILABOTE,173,2.0173,-112.0643,25.5465,Baja California Sur,mixed
PAJARILLO PUNTA GUERRERO NEGRO 32 2.0032 -114.6355 27.7802 21,PAJARILLO PUNTA GUERRERO NEGRO,32,2.0032,-114.6355,27.7802,Baja California Sur,mixed
PAJÁRO PUNTA 252 2.0252 -112.0310 24.7384 34,PAJÁRO PUNTA,252,2.0252,-112.031,24.7384,Baja California Sur,mixed
PALMA SOLA ISLA SAN JOSE 145 3.0145 -110.5671 24.9647 49,PALMA SOLA ISLA SAN JOSE,145,3.0145,-110.5671,24.9647,Baja California Sur,mixed
PALMAR EL 350 2.0350 -110.1692 23.2884 40,PALMAR EL,350,2.035,-110.1692,23.2884,Baja California Sur,mixed
PALMAS BAHÍA LAS 38 3.0038 -109.6741 23.7203 44,PALMAS BAHÍA LAS,38,3.0038,-109.6741,23.7203,Baja California Sur,mixed
PALMAS LAS 139 2.0139 -112.7734 26.3648 28,PALMAS LAS,139,2.0139,-112.7734,26.3648,Baja California Sur,mixed
PALMER LAGO 278 2.0278 -111.6695 24.5743 35,PALMER LAGO,278,2.0278,-111.6695,24.5743,Baja California Sur,mixed
PALMERITO BOCA EL 363 2.0363 -110.0275 22.9203 41,PALMERITO BOCA EL,363,2.0363,-110.0275,22.9203,Baja California Sur,mixed
PALMILLA LA ISLA CERRALVO 59 3.0059 -109.9281 24.3213 46,PALMILLA LA ISLA CERRALVO,59,3.0059,-109.9281,24.3213,Baja California Sur,mixed
PALMILLA PUNTA 7 3.0007 -109.7140 23.0080 42,PALMILLA PUNTA,7,3.0007,-109.714,23.008,Baja California Sur,mixed
PALOMETA ENSENADA 282 2.0282 -111.6481 24.5566 36,PALOMETA ENSENADA,282,2.0282,-111.6481,24.5566,Baja California Sur,mixed
PALOMETA PUNTA 281 2.0281 -111.6481 24.5566 36,PALOMETA PUNTA,281,2.0281,-111.6481,24.5566,Baja California Sur,mixed
PARAISO EL 175 2.0175 -112.0770 25.5210 31,PARAISO EL,175,2.0175,-112.077,25.521,Baja California Sur,mixed
PARDITO EL 141 3.0141 -110.5880 24.8630 49,PARDITO EL,141,3.0141,-110.588,24.863,Baja California Sur,mixed
PAREDÓN AMARILLO ISLA CERRALVO 74 3.0074 -109.8702 24.1561 45,PAREDÓN AMARILLO ISLA CERRALVO,74,3.0074,-109.8702,24.1561,Baja California Sur,mixed
PAREDON AMARILLO PTA 223 3.0223 -111.8498 26.8822 55,PAREDON AMARILLO PTA,223,3.0223,-111.8498,26.8822,Baja California Sur,mixed
PAREDÓN PRIETO ISLA CERRALVO 73 3.0073 -109.7862 24.1382 45,PAREDÓN PRIETO ISLA CERRALVO,73,3.0073,-109.7862,24.1382,Baja California Sur,mixed
PAREDONES LOS ISLA CERRALVO 62 3.0062 -109.8757 24.1730 46,PAREDONES LOS ISLA CERRALVO,62,3.0062,-109.8757,24.173,Baja California Sur,mixed
PAREDONES PUNTA PRIETOS 92 3.0092 -110.2158 24.3094 46,PAREDONES PUNTA PRIETOS,92,3.0092,-110.2158,24.3094,Baja California Sur,mixed
PARMENTER PUNTA 116 2.0116 -113.1443 26.8638 27,PARMENTER PUNTA,116,2.0116,-113.1443,26.8638,Baja California Sur,mixed
PARTIDA ISLA LA 131 3.0131 -110.3885 24.5631 47B,PARTIDA ISLA LA,131,3.0131,-110.3885,24.5631,Baja California Sur,mixed
PASQUEL PUNTA 171 3.0171 -111.0162 25.5083 51,PASQUEL PUNTA,171,3.0171,-111.0162,25.5083,Baja California Sur,mixed
PATO PUNTA EL 31 2.0031 -114.5891 27.7855 21,PATO PUNTA EL,31,2.0031,-114.5891,27.7855,Baja California Sur,mixed
PAULINO ISLOTE 208 2.0208 -112.1539 25.0420 33,PAULINO ISLOTE,208,2.0208,-112.1539,25.042,Baja California Sur,mixed
PAZ ENSENADA DE LA 108 3.0108 -110.3887 24.1361 47,PAZ ENSENADA DE LA,108,3.0108,-110.3887,24.1361,Baja California Sur,mixed
PAZ LA 106 3.0106 -110.3229 24.1494 47,PAZ LA,106,3.0106,-110.3229,24.1494,Baja California Sur,mixed
PAZ LA LITORALES 109 3.0109 -110.3887 24.2361 47,PAZ LA LITORALES,109,3.0109,-110.3887,24.2361,Baja California Sur,mixed
PEDRITO SAN 349 2.0349 -110.1788 23.3186 40,PEDRITO SAN,349,2.0349,-110.1788,23.3186,Baja California Sur,mixed
PEDRO PUNTA SAN 345 2.0345 -110.2160 23.3790 39,PEDRO PUNTA SAN,345,2.0345,-110.216,23.379,Baja California Sur,mixed
PELICANOS ISLAS 127 2.0127 -113.1537 26.9114 27,PELICANOS ISLAS,127,2.0127,-113.1537,26.9114,Baja California Sur,mixed
PEQUEÑA PUNTA 149 2.0149 -112.4912 26.2283 29,PEQUEÑA PUNTA,149,2.0149,-112.4912,26.2283,Baja California Sur,mixed
PERDIDO BAJO DEL 46 2.0046 -115.2660 28.0390 22,PERDIDO BAJO DEL,46,2.0046,-115.266,28.039,Baja California Sur,mixed
PERICO CAMPO PUNTA 46 3.0046 -109.8094 24.0323 45,PERICO CAMPO PUNTA,46,3.0046,-109.8094,24.0323,Baja California Sur,mixed
PERICO PUNTA ISLA DEL CARMEN 186 3.0186 -111.0829 25.9624 52,PERICO PUNTA ISLA DEL CARMEN,186,3.0186,-111.0829,25.9624,Baja California Sur,mixed
PESCADERO PUNTA GOLFO 39 3.0039 -109.7001 23.7841 44,PESCADERO PUNTA GOLFO,39,3.0039,-109.7001,23.7841,Baja California Sur,mixed
PETREL BANCK 387 2.0387 -113.3490 24.3980 89 B,PETREL BANCK,387,2.0387,-113.349,24.398,Baja California Sur,mixed
PICHILINGUE 102 3.0102 -110.3326 24.2831 46,PICHILINGUE,102,3.0102,-110.3326,24.2831,Baja California Sur,mixed
PICKETSON PUNTA 276 2.0276 -111.6877 24.5542 35,PICKETSON PUNTA,276,2.0276,-111.6877,24.5542,Baja California Sur,mixed
PIEDRA ISLOTE LA 25 2.0025 -114.1644 27.7030 20,PIEDRA ISLOTE LA,25,2.0025,-114.1644,27.703,Baja California Sur,mixed
PIEDRA PUNTA ISLA SAN MARCOS 270 3.0270 -112.0961 27.2222 56,PIEDRA PUNTA ISLA SAN MARCOS,270,3.027,-112.0961,27.2222,Baja California Sur,mixed
PIEDRAS GORDAS ISLA CERRALVO 51 3.0051 -109.8687 24.1564 45,PIEDRAS GORDAS ISLA CERRALVO,51,3.0051,-109.8687,24.1564,Baja California Sur,mixed
PIEDRITA PUNTA BAHÍA CONCEPCIÓN 236 3.0236 -111.8864 26.7549 54,PIEDRITA PUNTA BAHÍA CONCEPCIÓN,236,3.0236,-111.8864,26.7549,Baja California Sur,mixed
PIEDRITAS LAS 100 2.0100 -113.5919 26.7124 26,PIEDRITAS LAS,100,2.01,-113.5919,26.7124,Baja California Sur,mixed
PILARES ENSENADA LOS 221 3.0221 -111.8002 26.8889 55,PILARES ENSENADA LOS,221,3.0221,-111.8002,26.8889,Baja California Sur,mixed
PILARES PUNTA 220 3.0220 -111.8092 26.8872 55,PILARES PUNTA,220,3.022,-111.8092,26.8872,Baja California Sur,mixed
PILITAS PUNTA 98 3.0098 -110.2972 24.3546 46,PILITAS PUNTA,98,3.0098,-110.2972,24.3546,Baja California Sur,mixed
PITAHAYA BOCA LA 96 2.0096 -113.7676 26.8899 25,PITAHAYA BOCA LA,96,2.0096,-113.7676,26.8899,Baja California Sur,mixed
PITAHAYA ESTERO LA 132 2.0132 -113.0845 26.6722 27,PITAHAYA ESTERO LA,132,2.0132,-113.0845,26.6722,Baja California Sur,mixed
PITAHAYA ISLA LA 235 3.0235 -111.8655 26.7517 54,PITAHAYA ISLA LA,235,3.0235,-111.8655,26.7517,Baja California Sur,mixed
PLACER DE PILES ISLA CERRALVO 69 3.0069 -109.8517 24.2665 46,PLACER DE PILES ISLA CERRALVO,69,3.0069,-109.8517,24.2665,Baja California Sur,mixed
PLAYA BLANCA PUNTA 89 3.0089 -110.2095 24.3010 46,PLAYA BLANCA PUNTA,89,3.0089,-110.2095,24.301,Baja California Sur,mixed
PLAYITA BOCA DE 362 2.0362 -110.0403 22.9333 41,PLAYITA BOCA DE,362,2.0362,-110.0403,22.9333,Baja California Sur,mixed
PLAYITAS LAS 341 2.0341 -110.2837 23.5172 39,PLAYITAS LAS,341,2.0341,-110.2837,23.5172,Baja California Sur,mixed
POCITA LA OJO LIEBRE 11 2.0011 -114.1802 27.9291 19,POCITA LA OJO LIEBRE,11,2.0011,-114.1802,27.9291,Baja California Sur,mixed
POCITAS ESTERO SAN JORGE LAS 167 2.0167 -112.0781 25.7041 31,POCITAS ESTERO SAN JORGE LAS,167,2.0167,-112.0781,25.7041,Baja California Sur,mixed
PORVENIR 142 2.0142 -112.9266 26.5274 28,PORVENIR,142,2.0142,-112.9266,26.5274,Baja California Sur,mixed
POZA LA 185 2.0185 -112.0880 25.4780 32,POZA LA,185,2.0185,-112.088,25.478,Baja California Sur,mixed
POZA LA ARROYO DE 186 2.0186 -112.0138 25.4725 32,POZA LA ARROYO DE,186,2.0186,-112.0138,25.4725,Baja California Sur,mixed
POZO DE COTA PUNTA 357 2.0357 -110.1162 23.0542 41,POZO DE COTA PUNTA,357,2.0357,-110.1162,23.0542,Baja California Sur,mixed
PRADOS LOS 202 2.0202 -112.1188 25.1926 32,PRADOS LOS,202,2.0202,-112.1188,25.1926,Baja California Sur,mixed
PRIETA PUNTA DOS 246 3.0246 -111.9556 26.9161 55,PRIETA PUNTA DOS,246,3.0246,-111.9556,26.9161,Baja California Sur,mixed
PRIETA PUNTA ESPIRITU SANTO 127 3.0127 -110.3846 24.4531 47B,PRIETA PUNTA ESPIRITU SANTO,127,3.0127,-110.3846,24.4531,Baja California Sur,mixed
PRIETA PUNTA BAHÍA ASUNCIÓN 112 2.0112 -113.2630 26.7750 26,PRIETA PUNTA BAHÍA ASUNCIÓN,112,2.0112,-113.263,26.775,Baja California Sur,mixed
PRIETA PUNTA LAG. SAN IGNACIO 90 2.0090 -114.0372 27.0142 25,PRIETA PUNTA LAG. SAN IGNACIO,90,2.009,-114.0372,27.0142,Baja California Sur,mixed
PRIMER CAMPITO 37 2.0037 -114.8355 27.8047 22,PRIMER CAMPITO,37,2.0037,-114.8355,27.8047,Baja California Sur,mixed
PROGRESO EL 334 2.0334 -110.7222 23.8105 38,PROGRESO EL,334,2.0334,-110.7222,23.8105,Baja California Sur,mixed
PUERTECITO PUNTA 162 3.0162 -110.9057 25.1567 50,PUERTECITO PUNTA,162,3.0162,-110.9057,25.1567,Baja California Sur,mixed
PUERTECITO PUNTA SUR 180 3.0180 -111.2410 25.7215 51,PUERTECITO PUNTA SUR,180,3.018,-111.241,25.7215,Baja California Sur,mixed
PUERTO CHALE BAHÍA DE 293 2.0293 -111.5800 24.4160 36,PUERTO CHALE BAHÍA DE,293,2.0293,-111.58,24.416,Baja California Sur,mixed
PUERTO SAN ANDRESITO 162 2.0162 -112.1537 25.8992 30,PUERTO SAN ANDRESITO,162,2.0162,-112.1537,25.8992,Baja California Sur,mixed
PUERTO VIEJO SAN CARLOS 286 2.0286 -111.6207 24.4933 36,PUERTO VIEJO SAN CARLOS,286,2.0286,-111.6207,24.4933,Baja California Sur,mixed
PULGUERO ENSENADA EL 95 3.0095 -110.2498 24.3494 46,PULGUERO ENSENADA EL,95,3.0095,-110.2498,24.3494,Baja California Sur,mixed
PULPITO PUNTA 207 3.0207 -111.4700 26.4460 54,PULPITO PUNTA,207,3.0207,-111.47,26.446,Baja California Sur,mixed
PUNTA ABREOJOS LITORALES 102 2.0102 -113.5863 26.6460 26,PUNTA ABREOJOS LITORALES,102,2.0102,-113.5863,26.646,Baja California Sur,mixed
PUNTA SUR GOLFO 136 2.0136 -113.1976 26.6516 27,PUNTA SUR GOLFO,136,2.0136,-113.1976,26.6516,Baja California Sur,mixed
PUNTA SUR ISLA CERRALVO 50 3.0050 -109.7966 24.1392 45,PUNTA SUR ISLA CERRALVO,50,3.005,-109.7966,24.1392,Baja California Sur,mixed
QUELELE EL 111 3.0111 -110.4946 24.1949 47,QUELELE EL,111,3.0111,-110.4946,24.1949,Baja California Sur,mixed
RAFAEL ESTERO SAN 164 2.0164 -112.1024 25.7396 31,RAFAEL ESTERO SAN,164,2.0164,-112.1024,25.7396,Baja California Sur,mixed
RAFAEL SAN BAHÍA ASUNCIÓN 98 2.0098 -113.9246 26.8591 25,RAFAEL SAN BAHÍA ASUNCIÓN,98,2.0098,-113.9246,26.8591,Baja California Sur,mixed
RAFAEL SUR SAN 165 2.0165 -112.1136 25.7340 31,RAFAEL SUR SAN,165,2.0165,-112.1136,25.734,Baja California Sur,mixed
RAJADA PIEDRA 156 2.0156 -112.2672 26.0670 30,RAJADA PIEDRA,156,2.0156,-112.2672,26.067,Baja California Sur,mixed
RAMADITA LA 211 3.0211 -111.5668 26.5834 54,RAMADITA LA,211,3.0211,-111.5668,26.5834,Baja California Sur,mixed
RAMON ISLA SAN 237 3.0237 -111.8830 26.7520 54,RAMON ISLA SAN,237,3.0237,-111.883,26.752,Baja California Sur,mixed
RANCHERO PUNTA 259 3.0259 -112.0092 27.1159 56,RANCHERO PUNTA,259,3.0259,-112.0092,27.1159,Baja California Sur,mixed
RANCHO NUEVO BOCANA 140 2.0140 -113.0724 26.5423 28,RANCHO NUEVO BOCANA,140,2.014,-113.0724,26.5423,Baja California Sur,mixed
RAZA PUNTA 248 3.0248 -111.9742 26.9355 55,RAZA PUNTA,248,3.0248,-111.9742,26.9355,Baja California Sur,mixed
REDONDA PUNTA 311 2.0311 -112.0170 24.5220 35,REDONDA PUNTA,311,2.0311,-112.017,24.522,Baja California Sur,mixed
REHUSA CANAL 303 2.0303 -111.6800 24.3550 36,REHUSA CANAL,303,2.0303,-111.68,24.355,Baja California Sur,mixed
REINA LA ARRECIFE LA FOCA 78 3.0078 -109.9227 24.4222 45,REINA LA ARRECIFE LA FOCA,78,3.0078,-109.9227,24.4222,Baja California Sur,mixed
RENE CAMPO 107 2.0107 -113.4723 26.8030 26,RENE CAMPO,107,2.0107,-113.4723,26.803,Baja California Sur,mixed
REYNALDO ARROYO SAN 147 2.0147 -112.5650 26.2881 29,REYNALDO ARROYO SAN,147,2.0147,-112.565,26.2881,Baja California Sur,mixed
RINCON CANAL DEL DATIL 14 2.0014 -114.1397 27.7525 20,RINCON CANAL DEL DATIL,14,2.0014,-114.1397,27.7525,Baja California Sur,mixed
RINCON EL 72 2.0072 -114.8600 27.6740 23,RINCON EL,72,2.0072,-114.86,27.674,Baja California Sur,mixed
RINCÓN EL GOLFO 32 3.0032 -109.4671 23.5005 43,RINCÓN EL GOLFO,32,3.0032,-109.4671,23.5005,Baja California Sur,mixed
RIVERA LA 35 3.0035 -109.5830 23.6020 44,RIVERA LA,35,3.0035,-109.583,23.602,Baja California Sur,mixed
RODRIGUEZ 110 3.0110 -110.4623 24.1865 47,RODRIGUEZ,110,3.011,-110.4623,24.1865,Baja California Sur,mixed
ROJO PAREDON 258 2.0258 -111.9630 24.7490 34,ROJO PAREDON,258,2.0258,-111.963,24.749,Baja California Sur,mixed
ROJO PUNTA ISLA SAN JOSE 144 3.0144 -110.5670 24.9830 49,ROJO PUNTA ISLA SAN JOSE,144,3.0144,-110.567,24.983,Baja California Sur,mixed
ROMPIENTE PUNTA 60 2.0060 -115.0058 27.7155 22,ROMPIENTE PUNTA,60,2.006,-115.0058,27.7155,Baja California Sur,mixed
ROQUE BAHÍA SAN 83 2.0083 -114.3551 27.1474 24,ROQUE BAHÍA SAN,83,2.0083,-114.3551,27.1474,Baja California Sur,mixed
ROQUE ISLA SAN 81 2.0081 -114.3918 27.1478 24,ROQUE ISLA SAN,81,2.0081,-114.3918,27.1478,Baja California Sur,mixed
ROQUE ISLA SAN SUR 372 2.0372 -114.4040 27.1650 74 B,ROQUE ISLA SAN SUR,372,2.0372,-114.404,27.165,Baja California Sur,mixed
ROQUE PUNTA SAN 80 2.0080 -114.4316 27.1749 24,ROQUE PUNTA SAN,80,2.008,-114.4316,27.1749,Baja California Sur,mixed
ROQUE SAN 82 2.0082 -114.3840 27.1676 24,ROQUE SAN,82,2.0082,-114.384,27.1676,Baja California Sur,mixed
ROQUE SAN SUR 94 2.0094 -113.8477 26.9717 25,ROQUE SAN SUR,94,2.0094,-113.8477,26.9717,Baja California Sur,mixed
ROSALIA SANTA 278 3.0278 -112.2631 27.3397 56,ROSALIA SANTA,278,3.0278,-112.2631,27.3397,Baja California Sur,mixed
ROSALITA SANTA 229 3.0229 -111.7905 26.5668 54,ROSALITA SANTA,229,3.0229,-111.7905,26.5668,Baja California Sur,mixed
ROSARIO BAHÍA 87 3.0087 -110.1803 24.2655 46,ROSARIO BAHÍA,87,3.0087,-110.1803,24.2655,Baja California Sur,mixed
SALADITO EL 120 3.0120 -110.6858 24.4448 48,SALADITO EL,120,3.012,-110.6858,24.4448,Baja California Sur,mixed
SALADO BOCA DEL 22 3.0022 -109.4333 23.2836 43,SALADO BOCA DEL,22,3.0022,-109.4333,23.2836,Baja California Sur,mixed
SALINAS 80 3.0080 -109.8641 24.0939 45,SALINAS,80,3.008,-109.8641,24.0939,Baja California Sur,mixed
SALINAS BAHÍA ISLA DEL CARMEN 185 3.0185 -111.1201 25.9743 52,SALINAS BAHÍA ISLA DEL CARMEN,185,3.0185,-111.1201,25.9743,Baja California Sur,mixed
SALINAS LAS 10 3.0010 -109.6280 23.0730 42,SALINAS LAS,10,3.001,-109.628,23.073,Baja California Sur,mixed
SALINAS PUNTA 139 3.0139 -110.6830 24.8880 49,SALINAS PUNTA,139,3.0139,-110.683,24.888,Baja California Sur,mixed
SALTOS LOS ISLA CERRALVO 58 3.0058 -109.9357 24.3312 46,SALTOS LOS ISLA CERRALVO,58,3.0058,-109.9357,24.3312,Baja California Sur,mixed
SAM TIO BAJO DE 378 2.0378 -113.1170 25.6050 80 B,SAM TIO BAJO DE,378,2.0378,-113.117,25.605,Baja California Sur,mixed
SAN JUANES LOS ISLA CERRALVO 67 3.0067 -109.8342 24.2417 46,SAN JUANES LOS ISLA CERRALVO,67,3.0067,-109.8342,24.2417,Baja California Sur,mixed
SAN CRISTOBAL BOCA DE 361 2.0361 -110.0508 22.9508 41,SAN CRISTOBAL BOCA DE,361,2.0361,-110.0508,22.9508,Baja California Sur,mixed
SAN JOSE GRACIA CAMPO 13 2.0013 -114.1763 27.7963 20,SAN JOSE GRACIA CAMPO,13,2.0013,-114.1763,27.7963,Baja California Sur,mixed
SAN JUANICO BAHÍA DE 206 3.0206 -111.4500 26.4360 54,SAN JUANICO BAHÍA DE,206,3.0206,-111.45,26.436,Baja California Sur,mixed
SAN JUANICO LAGUNA DE 154 2.0154 -112.3610 26.1910 30,SAN JUANICO LAGUNA DE,154,2.0154,-112.361,26.191,Baja California Sur,mixed
SAN LUCAS CABO 1 3.0001 -109.8950 22.8730 42,SAN LUCAS CABO,1,3.0001,-109.895,22.873,Baja California Sur,mixed
SAN RAFAEL BOCANITA DE 195 2.0195 -112.1118 25.3141 32,SAN RAFAEL BOCANITA DE,195,2.0195,-112.1118,25.3141,Baja California Sur,mixed
SANTA ANA 295 3.0295 -112.5988 27.6640 57,SANTA ANA,295,3.0295,-112.5988,27.664,Baja California Sur,mixed
SANTA INES BAHÍA 252 3.0252 -111.9739 27.0306 55,SANTA INES BAHÍA,252,3.0252,-111.9739,27.0306,Baja California Sur,mixed
SANTA MARÍA CALETA 3 3.0003 -109.8150 22.9290 42,SANTA MARÍA CALETA,3,3.0003,-109.815,22.929,Baja California Sur,mixed
SANTA MARÍA PALAPAS 280 3.0280 -112.3001 27.3834 56,SANTA MARÍA PALAPAS,280,3.028,-112.3001,27.3834,Baja California Sur,mixed
SANTA MARINA BAHÍA 297 2.0297 -111.5340 24.3770 36,SANTA MARINA BAHÍA,297,2.0297,-111.534,24.377,Baja California Sur,mixed
SANTA MARINA PUNTA GOLFO 302 2.0302 -111.6680 24.3512 36,SANTA MARINA PUNTA GOLFO,302,2.0302,-111.668,24.3512,Baja California Sur,mixed
SANTA ROSALIA LITORALES 277 3.0277 -112.2491 27.3431 56,SANTA ROSALIA LITORALES,277,3.0277,-112.2491,27.3431,Baja California Sur,mixed
SANTO DOMINGO ESTERO DE 189 2.0189 -112.0835 25.4021 32,SANTO DOMINGO ESTERO DE,189,2.0189,-112.0835,25.4021,Baja California Sur,mixed
SANTO DOMINGO PUNTA GOLFO 225 3.0225 -111.8443 26.8619 55,SANTO DOMINGO PUNTA GOLFO,225,3.0225,-111.8443,26.8619,Baja California Sur,mixed
SARGENTO EL 83 3.0083 -110.0003 24.1172 45,SARGENTO EL,83,3.0083,-110.0003,24.1172,Baja California Sur,mixed
SAUZOSO EL 116 3.0116 -110.6378 24.3157 47,SAUZOSO EL,116,3.0116,-110.6378,24.3157,Baja California Sur,mixed
SEBASTIAN BAHÍA SAN 84 2.0084 -114.3531 27.1371 24,SEBASTIAN BAHÍA SAN,84,2.0084,-114.3531,27.1371,Baja California Sur,mixed
SECO ARROYO 328 2.0328 -110.8336 23.9337 38,SECO ARROYO,328,2.0328,-110.8336,23.9337,Baja California Sur,mixed
SOLDADO ESTERO EL 288 2.0288 -111.5933 24.4411 36,SOLDADO ESTERO EL,288,2.0288,-111.5933,24.4411,Baja California Sur,mixed
SOLEDAD BOCA LA 197 2.0197 -112.1420 25.2792 32,SOLEDAD BOCA LA,197,2.0197,-112.142,25.2792,Baja California Sur,mixed
SOLEDAD CANAL 194 2.0194 -112.1197 25.3219 32,SOLEDAD CANAL,194,2.0194,-112.1197,25.3219,Baja California Sur,mixed
SOLEDAD LA 196 2.0196 -112.1304 25.2739 32,SOLEDAD LA,196,2.0196,-112.1304,25.2739,Baja California Sur,mixed
SOMBRERITO CAMPO 243 3.0243 -111.9367 26.8891 55,SOMBRERITO CAMPO,243,3.0243,-111.9367,26.8891,Baja California Sur,mixed
SORPRESA PLAYA LA 85 3.0085 -110.0851 24.2113 45,SORPRESA PLAYA LA,85,3.0085,-110.0851,24.2113,Baja California Sur,mixed
STERNS PUNTA 237 2.0237 -112.0736 24.7642 34,STERNS PUNTA,237,2.0237,-112.0736,24.7642,Baja California Sur,mixed
TAMBOR ESTERO EL 256 2.0256 -112.0321 24.8181 34,TAMBOR ESTERO EL,256,2.0256,-112.0321,24.8181,Baja California Sur,mixed
TASAJERAS PUNTA 228 3.0228 -111.7274 26.5419 54,TASAJERAS PUNTA,228,3.0228,-111.7274,26.5419,Baja California Sur,mixed
TAVO CAMPITO 36 2.0036 -114.7716 27.8122 21,TAVO CAMPITO,36,2.0036,-114.7716,27.8122,Baja California Sur,mixed
TECOLOTE EL 100 3.0100 -110.3209 24.3393 46,TECOLOTE EL,100,3.01,-110.3209,24.3393,Baja California Sur,mixed
TELMO PUNTA SAN 167 3.0167 -110.9540 25.3214 50,TELMO PUNTA SAN,167,3.0167,-110.954,25.3214,Baja California Sur,mixed
TEPETATES LOS PUNTA 261 3.0261 -112.0270 27.1190 56,TEPETATES LOS PUNTA,261,3.0261,-112.027,27.119,Baja California Sur,mixed
TERESA PUNTA SANTA 216 3.0216 -111.5610 26.6950 54,TERESA PUNTA SANTA,216,3.0216,-111.561,26.695,Baja California Sur,mixed
TESOROS RANCHO LOS 281 3.0281 -112.2841 27.3672 56,TESOROS RANCHO LOS,281,3.0281,-112.2841,27.3672,Baja California Sur,mixed
TESOS BOCA DE LOS 31 3.0031 -109.4671 23.5005 43,TESOS BOCA DE LOS,31,3.0031,-109.4671,23.5005,Baja California Sur,mixed
THETIS BANCK 385 2.0385 -112.9510 24.6500 87 B,THETIS BANCK,385,2.0385,-112.951,24.65,Baja California Sur,mixed
TIBURÓN EL 239 3.0239 -111.8988 26.8487 55,TIBURÓN EL,239,3.0239,-111.8988,26.8487,Baja California Sur,mixed
TIERRA PUNTA FIRME 198 3.0198 -111.3200 26.0990 53,TIERRA PUNTA FIRME,198,3.0198,-111.32,26.099,Baja California Sur,mixed
TIGRE RANCHO EL 16 3.0016 -109.5168 23.1176 42,TIGRE RANCHO EL,16,3.0016,-109.5168,23.1176,Baja California Sur,mixed
