cinfo.stock.i.,stock,yr,ct.raw,B,lcl.B,ucl.B,B.Bmsy,lcl.B.Bmsy,ucl.B.Bmsy,F.Fmsy,lcl.F.Fmsy,ucl.F.Fmsy
seriola,seriola,2001,1236.7302,3251.116526,2483.253538,4063.284434,0.837749427,0.639886086,1.047029284,1.345303527,1.076404716,1.761293586
seriola,seriola,2002,902.1762,3238.069663,2455.755479,4039.788922,0.834387505,0.632800372,1.040974948,0.985333001,0.789788021,1.29922418
seriola,seriola,2003,1371.3446,3280.186516,2515.959393,4041.641988,0.845240198,0.648313748,1.041452447,1.478515603,1.199959561,1.927617337
seriola,seriola,2004,1103.3693,3146.152986,2403.174939,3897.382908,0.810702367,0.61925139,1.004279691,1.240277626,1.001211133,1.623728299
seriola,seriola,2005,496.8036,3051.970354,2303.445646,3793.097966,0.786433336,0.593553093,0.977407492,0.575681501,0.463199973,0.762754214
seriola,seriola,2006,463.892,3075.548563,2312.778158,3816.978101,0.792508982,0.5959579,0.983560938,0.5334235,0.429808564,0.709350299
seriola,seriola,2007,408.7971,3428.483512,2613.581947,4115.801224,0.883453446,0.67346918,1.060561838,0.421680571,0.351262077,0.553158429
seriola,seriola,2008,596.4039,4032.542696,3163.918853,4635.40498,1.039107736,0.815280285,1.194453609,0.523045356,0.455020163,0.666642487
seriola,seriola,2009,524.836,4598.010638,3623.179159,5369.190913,1.184817815,0.933622723,1.383535957,0.403674667,0.34569462,0.512285021
seriola,seriola,2010,926.6911,5113.715936,4063.823863,5953.139366,1.317705029,1.047168284,1.534008103,0.640879298,0.550512003,0.806450966
seriola,seriola,2011,716.8817,5388.283659,4347.406989,6145.415688,1.388455785,1.120242134,1.583553967,0.470516539,0.412547614,0.583169827
seriola,seriola,2012,1243.0832,5561.774923,4579.331643,6253.771792,1.433161106,1.180004602,1.611475226,0.790432225,0.702968748,0.960010428
seriola,seriola,2013,881.8594,5476.700228,4578.802123,6110.853749,1.411239014,1.179868155,1.574648029,0.569453451,0.510358449,0.681122651
seriola,seriola,2014,1200.9571,5425.134503,4566.661944,6036.232893,1.39795153,1.176739867,1.555419687,0.782879344,0.703621914,0.930050394
seriola,seriola,2015,1233.5812,5226.054447,4402.847536,5853.358419,1.346652476,1.134528084,1.508296496,0.834779283,0.745316051,0.990859199
seriola,seriola,2016,979.90915,5074.916841,4227.938401,5737.33426,1.307707258,1.089457405,1.478399329,0.68286481,0.604023048,0.819662398
seriola,seriola,2017,933.0028,4933.960154,4038.646369,5614.393902,1.271385464,1.040680534,1.446719992,0.668752101,0.587703014,0.817005481
seriola,seriola,2018,967.0145,4881.69831,3980.096059,5602.837034,1.257918605,1.025593259,1.443742013,0.70055123,0.610383585,0.859245532
seriola,seriola,2019,1358.5286,4932.770228,3985.068163,5652.220781,1.271078843,1.026874474,1.456467243,0.973992808,0.850016818,1.205621216
seriola,seriola,2020,1012.5534,4843.012229,3890.856881,5583.179011,1.247949955,1.002598061,1.438676523,0.739401319,0.641378258,0.920344731
seriola,seriola,2021,1490.6776,4759.963469,3732.667054,5515.322947,1.226549906,0.961835622,1.421191336,1.107536266,0.955851946,1.412349961
seriola,seriola,2022,1584.7928,4503.94931,3424.554384,5264.917203,1.160580042,0.882440986,1.356666652,1.244390955,1.064532179,1.636614039
seriola,seriola,2023,1326.58,4198.402038,3015.569877,5005.915847,1.081846459,0.777053642,1.289927045,1.117447869,0.937190227,1.555757486
seriola,seriola,2024,4.4926,3820.357756,2432.552843,4617.182815,0.984431809,0.626821504,1.189758112,0.004158834,0.00344111,0.006531506
scomberomorus,scomberomorus,2000,4585.52282,18428.84728,16392.99779,24010.85544,0.66567215,0.592134816,0.867301005,1.045645172,0.802555129,1.175504043
scomberomorus,scomberomorus,2001,4321.95152,19112.25766,16562.27289,24849.54449,0.690357756,0.598249236,0.897595463,0.950301791,0.730895196,1.096613539
scomberomorus,scomberomorus,2002,3622.17245,20183.54504,17299.15598,25783.48919,0.729053946,0.62486634,0.93133067,0.754163177,0.590365653,0.879909197
scomberomorus,scomberomorus,2003,4170.28961,21670.58643,18364.75687,27016.12905,0.782767671,0.663357127,0.975855106,0.808703272,0.648689312,0.954277494
scomberomorus,scomberomorus,2004,3836.31502,23334.52808,19707.77485,28457.03137,0.842871247,0.711868554,1.027902232,0.690889971,0.566524007,0.818032049
scomberomorus,scomberomorus,2005,5052.00483,25261.75204,21309.25168,30096.76319,0.912484896,0.769715825,1.08713132,0.840415276,0.705403507,0.996297881
scomberomorus,scomberomorus,2006,4518.89277,26933.48369,22787.6843,31317.72984,0.972869856,0.823118591,1.131234105,0.70507149,0.606366795,0.833346259
scomberomorus,scomberomorus,2007,4709.88178,28398.48665,24165.90641,32287.40136,1.025787527,0.872901633,1.166259808,0.696960969,0.613014239,0.819031426
scomberomorus,scomberomorus,2008,5498.0515,29766.68559,25475.55203,32975.19351,1.075208519,0.920207609,1.191103688,0.776197021,0.700672543,0.90694061
scomberomorus,scomberomorus,2009,5632.93254,30896.25701,26647.37059,33339.7411,1.116009999,0.962535106,1.204271586,0.766165037,0.710012469,0.888328993
scomberomorus,scomberomorus,2010,7032.24682,31720.66928,27547.51445,33175.61627,1.145788763,0.995049386,1.1983432,0.931634176,0.890776507,1.072766824
scomberomorus,scomberomorus,2011,6972.82485,31837.63286,27680.22987,34102.59506,1.150013628,0.999843227,1.23182679,0.920368263,0.85924097,1.058602005
scomberomorus,scomberomorus,2012,6147.17475,31544.56002,27523.70468,34313.69614,1.139427484,0.994189349,1.239452015,0.818926139,0.752838302,0.938560599
scomberomorus,scomberomorus,2013,6067.7054,31203.13755,27051.90991,34489.5005,1.127094893,0.977147553,1.24580228,0.817184028,0.739317916,0.942584302
scomberomorus,scomberomorus,2014,5753.8312,31094.40147,26910.43703,34726.8788,1.123167216,0.972037383,1.25437667,0.777622044,0.696281753,0.898524688
scomberomorus,scomberomorus,2015,5317.1693,31390.56309,27045.9418,35376.71636,1.13386493,0.976931978,1.277849585,0.71182794,0.631621082,0.82617496
scomberomorus,scomberomorus,2016,6508.7026,31874.87023,27514.2054,36045.16389,1.151358687,0.993846223,1.301994714,0.858103456,0.758824024,0.994102352
scomberomorus,scomberomorus,2017,8832.9131,32211.98165,27990.44535,36737.80258,1.163535557,1.011048584,1.327013658,1.152338742,1.010379277,1.326135184
scomberomorus,scomberomorus,2018,7687.3261,31675.70632,27539.20853,36500.87939,1.144164646,0.994749366,1.318455707,1.0198649,0.885045555,1.173052632
scomberomorus,scomberomorus,2019,8466.679411,30531.52326,26413.49013,35603.19017,1.102835377,0.954087063,1.286030092,1.165355128,0.999350537,1.347041494
scomberomorus,scomberomorus,2020,7623.37151,28912.46929,25076.69191,34444.86744,1.044353198,0.905800301,1.24419008,1.108040281,0.930071241,1.277528181
scomberomorus,scomberomorus,2021,9207.27083,27617.44165,23764.88129,33628.27253,0.997575241,0.858416123,1.214693689,1.401009633,1.150588445,1.628129394
scomberomorus,scomberomorus,2022,10889.33789,25894.0406,22106.44143,32473.37965,0.93532392,0.798511278,1.172977567,1.767239043,1.40918377,2.070028308
scomberomorus,scomberomorus,2023,10903.077,23495.19805,19800.54191,30968.88666,0.848674839,0.715219411,1.118633469,1.950130243,1.479507377,2.314012238
scomberomorus,scomberomorus,2024,12159.32873,20037.04807,16760.31398,28146.10808,0.723762299,0.605402719,1.016671309,2.550172207,1.815452529,3.048744979
alopias,alopias,2000,0.051,7854.050924,7263.645175,9235.012921,0.63929923,0.591241744,0.751705929,0.000126336,0.000107444,0.000136605
alopias,alopias,2001,0.051,8360.91847,7738.477597,9713.08461,0.680556924,0.629891863,0.790619716,0.000118677,0.000102156,0.000128223
alopias,alopias,2002,20.372,8902.550817,8214.787401,10217.01106,0.724644382,0.668662237,0.831638013,0.044521434,0.03879357,0.048248885
alopias,alopias,2003,42.2544,9442.245328,8685.509241,10681.34356,0.768574106,0.706977765,0.869433466,0.087065601,0.076965483,0.094651302
alopias,alopias,2004,3.386,9991.118306,9144.541005,11169.89928,0.813250933,0.744341752,0.909200625,0.006593603,0.005897767,0.007204021
alopias,alopias,2005,20.506,10560.88775,9630.382086,11665.54971,0.859628677,0.783887947,0.949545275,0.037777261,0.034199967,0.041427371
alopias,alopias,2006,13.5365,11150.08726,10112.84263,12164.85915,0.907587978,0.823158975,0.990187759,0.0236199,0.021649568,0.026042524
alopias,alopias,2007,6.567,11755.97302,10614.46166,12670.83597,0.956905497,0.863989454,1.031372951,0.010868219,0.010083509,0.01203702
alopias,alopias,2008,3.589,12345.4695,11122.33434,13179.7072,1.00488897,0.905328963,1.07279374,0.005656083,0.005298069,0.006278089
alopias,alopias,2009,29.935,12942.13584,11643.67118,13692.73199,1.053456052,0.94776442,1.114552618,0.045001113,0.042534281,0.050019491
alopias,alopias,2010,87.116,13529.97632,12157.32319,14212.12059,1.101304731,0.989574352,1.156829493,0.125271083,0.119258402,0.139415129
alopias,alopias,2011,59.4658,14079.59547,12638.10764,14720.08081,1.146042294,1.02870895,1.198176128,0.0821726,0.078597189,0.091545111
alopias,alopias,2012,174.2654,14600.37907,13117.94267,15294.25153,1.188432719,1.067766268,1.244912125,0.232218587,0.221683251,0.258461215
alopias,alopias,2013,68.6451,15059.61939,13551.96284,15820.24388,1.225813682,1.103094376,1.287726529,0.088684044,0.084420187,0.098550148
alopias,alopias,2014,543.81445,15509.91656,13987.15073,16364.41288,1.262466695,1.138517534,1.332020463,0.682167813,0.646547232,0.756434678
alopias,alopias,2015,549.037318,15790.63176,14257.53456,16712.13507,1.285316179,1.160526071,1.360324141,0.676475856,0.639175132,0.749216569
alopias,alopias,2016,868.3839,15912.06132,14364.64687,16921.84586,1.295200228,1.169244734,1.377394052,1.061781762,0.998421605,1.176160936
alopias,alopias,2017,1710.15805,15767.0351,14199.6204,16889.87967,1.283395472,1.15581201,1.374792088,2.110260922,1.969970104,2.343200528
alopias,alopias,2018,1209.1684,15230.50438,13553.04618,16555.55925,1.239723274,1.103182558,1.347579278,1.544622814,1.420996065,1.735800514
alopias,alopias,2019,914.3039,14526.92676,12518.0457,16101.60336,1.182453893,1.018936222,1.310628455,1.224522494,1.104768773,1.421032405
alopias,alopias,2020,1189.93345,13850.27686,11398.35284,15659.64125,1.127376359,0.927796148,1.274653894,1.671529941,1.478396094,2.031096317
alopias,alopias,2021,1005.6231,13312.84749,10529.21227,15402.13309,1.083631012,0.857050376,1.253693402,1.469651039,1.270294188,1.858186505
alopias,alopias,2022,1003.1971,12899.67948,9657.573805,15192.57218,1.050000215,0.786101281,1.236635692,1.513063973,1.2847094,2.021008659
alopias,alopias,2023,1728.924,12436.03306,8749.068168,14973.51721,1.012260607,0.712151296,1.218805189,2.704854928,2.246477219,3.844714049
alopias,alopias,2024,913.88105,11802.84722,7555.357767,14637.11067,0.960720934,0.614986387,1.191422575,1.506443433,1.214742587,2.353339475
prionace,prionace,2000,88.3385,8506.253619,7448.091658,10611.12379,0.676627448,0.592456265,0.844058728,0.147823884,0.118500875,0.168825453
prionace,prionace,2001,88.3385,9088.754956,7992.009891,11165.68989,0.722962346,0.635722081,0.888171526,0.138349802,0.112615294,0.157335572
prionace,prionace,2002,52.40625,9700.34566,8528.63938,11748.83175,0.771611149,0.678408116,0.934557374,0.076900434,0.063492337,0.087465392
prionace,prionace,2003,221.09215,10380.52065,9082.553452,12350.79875,0.825715469,0.722469049,0.982440662,0.303170614,0.254806906,0.346496041
prionace,prionace,2004,175.18,11056.803,9631.623229,12898.29092,0.87951015,0.766144643,1.025990766,0.225521456,0.193323776,0.258891596
prionace,prionace,2005,15.62425,11717.69659,10175.92237,13450.63447,0.932080736,0.809440758,1.069926771,0.018979722,0.016534434,0.021855377
prionace,prionace,2006,29.71245,12394.62456,10732.04418,14031.21134,0.985926773,0.853677305,1.116108588,0.034122277,0.030142288,0.039408411
prionace,prionace,2007,383.35675,13133.42564,11354.58992,14653.42817,1.044694488,0.903197523,1.165602643,0.415487547,0.372388955,0.480578765
prionace,prionace,2008,938.584,13793.51818,11923.8028,15217.61376,1.097201355,0.948475394,1.21048062,0.968569996,0.877929224,1.120446896
prionace,prionace,2009,842.43965,14154.53872,12249.59634,15408.8129,1.125918628,0.974390546,1.225689499,0.847180586,0.778220261,0.978926167
prionace,prionace,2010,676.4724,14282.24806,12331.54734,15268.87912,1.13607723,0.980909314,1.214558509,0.674196396,0.630631764,0.780846061
prionace,prionace,2011,653.45235,14297.89078,12347.60531,15059.63163,1.137321526,0.982186641,1.197913978,0.650541288,0.617635844,0.753293295
prionace,prionace,2012,595.2159,14393.49143,12412.09412,15244.40417,1.144926051,0.987316384,1.212611656,0.588628502,0.555772413,0.682593864
prionace,prionace,2013,498.24875,14533.06194,12551.26171,15534.2939,1.156028147,0.998386429,1.235670849,0.488002458,0.456549232,0.565056336
prionace,prionace,2014,1392.77065,14727.3978,12693.52326,15854.17551,1.171486536,1.009702583,1.261115738,1.346128456,1.250457285,1.561817696
prionace,prionace,2015,1290.1452,14659.77469,12618.55525,15975.04585,1.166107475,1.003739274,1.270730334,1.252691735,1.149554045,1.455331313
prionace,prionace,2016,1040.40225,14382.17874,12315.98937,15936.15194,1.144026187,0.97967176,1.267636529,1.029697166,0.929288873,1.202444094
prionace,prionace,2017,1265.55275,13945.65109,11836.58406,15733.50274,1.109302723,0.941537605,1.251516858,1.291737813,1.144953234,1.521902328
prionace,prionace,2018,1096.43225,13577.6951,11378.47874,15629.04407,1.080033772,0.905097752,1.243207724,1.149446244,0.998578708,1.371609597
prionace,prionace,2019,1355.7335,13283.80844,10964.30429,15575.73383,1.056656644,0.872152367,1.238967176,1.452729112,1.238964113,1.760054695
prionace,prionace,2020,1021.2088,12896.19625,10409.3759,15437.47759,1.025824145,0.828010751,1.227969624,1.127160683,0.941610136,1.396441584
prionace,prionace,2021,964.9866,12601.36688,9907.299453,15398.55544,1.00237203,0.788073227,1.224873573,1.090025212,0.892019233,1.386433071
prionace,prionace,2022,1822.69785,12323.46551,9413.271024,15337.77314,0.980266447,0.748775881,1.220038663,2.105303651,1.691551746,2.756176559
prionace,prionace,2023,2079.833,11917.15656,8761.599792,15222.47271,0.947946721,0.696938884,1.210867124,2.484212464,1.944805514,3.378920466
prionace,prionace,2024,5146.0108,11158.1847,7667.110852,14890.4705,0.887574527,0.609878082,1.184458105,6.564627136,4.919208034,9.553705889
ariopsis,ariopsis,2000,5.208,9.15323534,7.158594326,12.05010289,0.758340284,0.593085423,0.998344094,1.109861996,0.843049071,1.419109336
ariopsis,ariopsis,2001,5.208,9.358336848,7.041294063,12.60722839,0.775332826,0.583367163,1.044501621,1.085537763,0.805793925,1.442750147
ariopsis,ariopsis,2002,5.208,9.829425696,6.735548752,13.00239274,0.814362266,0.55803634,1.077240761,1.033511861,0.781304506,1.508240593
ariopsis,ariopsis,2003,5.208,10.32656439,7.116388928,13.29298329,0.855549921,0.58958873,1.10131602,0.98375681,0.764224841,1.427525694
ariopsis,ariopsis,2004,5.208,10.87908155,7.384583018,14.23581509,0.90132565,0.611808456,1.179429093,0.93379464,0.713610565,1.37568066
ariopsis,ariopsis,2005,5.208,11.09474193,7.692362953,14.80950044,0.919192988,0.637307847,1.226958594,0.915643474,0.685966963,1.320638158
ariopsis,ariopsis,2006,3.738,11.81749687,8.693157487,14.8489349,0.979072819,0.720223098,1.230225717,0.617001805,0.491039724,0.838753573
ariopsis,ariopsis,2007,3.061,12.62207124,9.461828253,15.37294677,1.045731343,0.783907029,1.273639799,0.473048137,0.388399659,0.631045832
ariopsis,ariopsis,2008,10.462,14.17071475,11.41216821,15.80257278,1.174035567,0.945491572,1.309234066,1.440109759,1.291396337,1.788212742
ariopsis,ariopsis,2009,11.812,13.99763481,11.29732834,14.46080335,1.159695993,0.935977155,1.198069241,1.646043898,1.593322363,2.039484086
ariopsis,ariopsis,2010,9.0713,12.26525569,10.32861483,13.72132219,1.01616938,0.855719798,1.136803651,1.442665205,1.289573801,1.713168504
ariopsis,ariopsis,2011,4.202,9.390949432,7.72685207,10.99160999,0.778034759,0.64016525,0.910648566,0.872808927,0.745705544,1.060781859
ariopsis,ariopsis,2012,3.7828,7.44692093,6.031452925,9.255599958,0.616973116,0.499702406,0.766821133,0.990853098,0.797225972,1.223387592
ariopsis,ariopsis,2013,7.925,6.986712093,6.027538441,9.289580831,0.578845079,0.499378093,0.769636429,2.212580381,1.664086075,2.564672504
ariopsis,ariopsis,2014,3.2776,6.72229649,5.801752145,10.59319152,0.556938398,0.480671828,0.877639825,0.95106658,0.603534027,1.101969091
ariopsis,ariopsis,2015,6.177,6.666060791,5.457177209,11.30197539,0.552279303,0.452123993,0.936362161,1.807511067,1.066094929,2.207914127
ariopsis,ariopsis,2016,0.931,5.514728261,4.578832332,11.92374661,0.456892065,0.379353625,0.987875549,0.360374943,0.166673274,0.434034211
ariopsis,ariopsis,2017,1.794866667,5.713655995,4.552937271,14.72054815,0.473373113,0.377208234,1.219588948,0.647227787,0.25121598,0.812231029
ariopsis,ariopsis,2018,2.658733333,6.643556296,4.77968539,18.45865824,0.550414818,0.395994186,1.529289219,0.780632799,0.280961806,1.085045881
ariopsis,ariopsis,2019,3.5226,8.946721201,6.162441979,20.74304496,0.741230706,0.510554774,1.718549345,0.76801917,0.331255773,1.115021191
ariopsis,ariopsis,2020,7.8004,11.3854306,7.913315664,21.2151397,0.943276377,0.655613652,1.757662123,1.336411016,0.7172055,1.922786291
ariopsis,ariopsis,2021,10.7147,12.35434979,8.806622559,18.98005242,1.023550775,0.729623614,1.572486427,1.691736642,1.101172208,2.373248778
ariopsis,ariopsis,2022,8.059,10.83284828,7.774625923,15.05635119,0.89749525,0.644123286,1.247410037,1.451146065,1.044080665,2.021968043
ariopsis,ariopsis,2023,0.043,8.122498723,4.432278566,9.57828318,0.672944348,0.36721173,0.793555253,0.010326459,0.008756961,0.018924048
ariopsis,ariopsis,2024,0.043,7.057747892,0.904130795,9.92597374,0.584730354,0.074906716,0.822361216,0.011884337,0.008450219,0.092770485
larimus,larimus,2000,1.506,10.47448358,10.27559751,12.43441866,0.200219472,0.19641777,0.237683578,1.602165451,1.349629296,1.633175656
larimus,larimus,2001,1.506,10.63158845,10.16852845,12.62244685,0.203222527,0.194371148,0.241277732,1.55516434,1.309878143,1.625984263
larimus,larimus,2002,1.506,10.86873581,10.28276351,12.84699982,0.207755592,0.196554748,0.245570056,1.488039769,1.258901794,1.57283702
larimus,larimus,2003,1.506,11.12782226,10.3803524,13.19807966,0.212708023,0.198420157,0.252280938,1.419555061,1.196882941,1.52177458
larimus,larimus,2004,1.506,11.47425972,10.60052599,13.53772459,0.219330166,0.202628769,0.258773241,1.335129066,1.131624267,1.445175237
larimus,larimus,2005,1.506,11.90116038,10.79445334,14.16602244,0.22749036,0.206335685,0.270783138,1.241063455,1.042642371,1.368304141
larimus,larimus,2006,1.288,12.47870035,11.15950721,14.97643121,0.238530021,0.21331368,0.28627408,0.965438874,0.804425449,1.079565807
larimus,larimus,2007,1.07,13.27712361,11.77827921,16.2284075,0.25379186,0.22514149,0.310205573,0.708473176,0.579630868,0.798629898
larimus,larimus,2008,0.852,14.41548377,12.69439537,17.63258011,0.275551584,0.242653026,0.337046294,0.478551611,0.391238998,0.54343297
larimus,larimus,2009,0.634,16.20384503,14.15974756,19.68202239,0.309736062,0.270663194,0.376221328,0.281838765,0.232032643,0.322524935
larimus,larimus,2010,1.375,18.69373908,16.32112287,22.96205985,0.357330319,0.311977824,0.438919156,0.459259317,0.373889533,0.526022254
larimus,larimus,2011,3.048,22.29522115,19.52619934,27.45602672,0.426172552,0.373242775,0.524821212,0.715713196,0.581183291,0.817208905
larimus,larimus,2012,3.93,26.73207876,22.85156521,32.73699006,0.510982966,0.436807054,0.625766684,0.656011021,0.535679617,0.767410815
larimus,larimus,2013,11.574,32.33193138,26.91526894,38.36747827,0.618023998,0.514484641,0.733393315,1.597361258,1.346082071,1.918828108
larimus,larimus,2014,9.653,35.72921383,29.88307401,41.4944258,0.682962961,0.571214155,0.793164832,1.205563702,1.038063365,1.44141273
larimus,larimus,2015,11.573,37.35142763,31.86040088,43.77642935,0.713971534,0.609010705,0.836785269,1.382579346,1.179660222,1.620861977
larimus,larimus,2016,10.076,36.87489951,31.39604014,43.9468593,0.704862712,0.600134462,0.840043033,1.219294545,1.023084801,1.432071166
larimus,larimus,2017,23.881,36.85806319,31.46931418,44.31006633,0.704540886,0.601535094,0.846985725,2.891154602,2.404924384,3.386230739
larimus,larimus,2018,9.093,32.91366412,27.9449521,39.44067619,0.629143804,0.534167007,0.753907464,1.23277062,1.028760205,1.451961627
larimus,larimus,2019,12.77,29.15408922,24.110282,34.04518658,0.557279631,0.460867392,0.650772825,1.954531779,1.673734222,2.363414657
larimus,larimus,2020,4.015,23.81731794,18.66398191,28.78415847,0.455267391,0.356761512,0.550208414,0.826128248,0.683575973,1.05423158
larimus,larimus,2021,4.264,22.53749258,16.2202508,29.01894482,0.430803564,0.310049658,0.554696349,0.979836545,0.760987658,1.361449902
larimus,larimus,2022,3.409,21.75832753,13.32047509,30.73825106,0.415909845,0.254620523,0.587560842,0.840472702,0.594935616,1.372869976
larimus,larimus,2023,1.866,24.03084174,12.08964335,35.56501064,0.459348893,0.231093207,0.679824221,0.377156245,0.254839852,0.749681507
larimus,larimus,2024,2.592,28.20748875,10.99927598,41.49474056,0.539185388,0.210250864,0.793170849,0.410035908,0.278736127,1.051531327
isurus,isurus,2000,0.61625,3997.875447,3696.44863,4566.020211,0.639617954,0.591392839,0.730515131,0.002999008,0.002625845,0.003243562
isurus,isurus,2001,0.61625,4253.610965,3934.118878,4838.358424,0.680532943,0.629417575,0.774086376,0.002818702,0.002478043,0.00304761
isurus,isurus,2002,0.61625,4523.035691,4175.206996,5099.097409,0.72363806,0.667989134,0.815801867,0.002650799,0.00235133,0.002871633
isurus,isurus,2003,0.61625,4795.081371,4420.602176,5368.666559,0.767162503,0.707249777,0.858930091,0.002500408,0.002233266,0.002712223
isurus,isurus,2004,0.61625,5083.491458,4667.339139,5639.497742,0.813305079,0.746725092,0.902260227,0.002358548,0.002126016,0.002568843
isurus,isurus,2005,0.61625,5379.121569,4922.890609,5913.679732,0.860602782,0.787610635,0.946126457,0.002228925,0.002027445,0.002435492
isurus,isurus,2006,2.53625,5686.288329,5176.981962,6174.955848,0.909746228,0.828262574,0.987927883,0.00867787,0.007991129,0.00953159
isurus,isurus,2007,5.16085,5997.917385,5436.920257,6451.216302,0.959603594,0.869849963,1.032126645,0.016740588,0.015564299,0.01846793
isurus,isurus,2008,11.4868,6304.787405,5705.103588,6716.564852,1.008699564,0.912756471,1.074579617,0.035446924,0.033273753,0.039172877
isurus,isurus,2009,17.81275,6608.465761,5963.699724,6970.99907,1.057284902,0.954129128,1.115286412,0.052442124,0.049714822,0.05811191
isurus,isurus,2010,37.65745,6897.355597,6211.956617,7235.422862,1.103504232,0.993847616,1.157591433,0.106222919,0.101259769,0.117943072
isurus,isurus,2011,2.6925,7172.464681,6459.085862,7492.750858,1.147518787,1.033385691,1.198761201,0.007303604,0.006991403,0.008110257
isurus,isurus,2012,1.1605,7443.3477,6700.682554,7796.869485,1.190857216,1.072038617,1.247416978,0.00303338,0.002895842,0.003369582
isurus,isurus,2013,37.6874,7716.026423,6953.468927,8119.584765,1.234482939,1.112481774,1.299048023,0.09502818,0.090305104,0.105449518
isurus,isurus,2014,429.391,7981.719874,7211.028096,8434.571837,1.276991092,1.153688527,1.349442636,1.046661857,0.990466607,1.158525752
isurus,isurus,2015,420.2479,8091.983141,7334.588305,8586.672545,1.294632054,1.173456859,1.373777147,1.010416721,0.952205296,1.11475583
isurus,isurus,2016,484.2944,8064.025138,7301.253932,8587.39391,1.290159068,1.16812371,1.373892557,1.16844296,1.097230837,1.29051167
isurus,isurus,2017,321.0742,7876.089907,7091.802365,8488.494263,1.260091411,1.134613666,1.358069656,0.793130564,0.735909978,0.880843445
isurus,isurus,2018,253.34535,7742.722158,6889.296538,8439.809562,1.238753976,1.102214867,1.350280617,0.636603767,0.584023378,0.715464354
isurus,isurus,2019,634.7618,7675.468428,6723.73877,8421.76824,1.227994087,1.075727369,1.347394195,1.608999227,1.466416839,1.836749343
isurus,isurus,2020,647.1381,7568.062644,6498.44879,8398.23357,1.210810294,1.039683345,1.343628896,1.663650877,1.499197891,1.937479922
isurus,isurus,2021,796.511,7360.353751,6114.272134,8274.745834,1.177579059,0.978219128,1.323872159,2.105440788,1.872781269,2.534527195
isurus,isurus,2022,855.81385,6993.34562,5507.781054,8031.486958,1.118861624,0.881186944,1.284953302,2.380917024,2.073162259,3.023100498
isurus,isurus,2023,863.995,6541.879529,4756.683797,7751.725762,1.046631806,0.761019296,1.240194458,2.569559207,2.168516701,3.533921424
isurus,isurus,2024,1039.622925,6025.384125,3854.588321,7427.785973,0.963997983,0.616693523,1.188367504,3.356920458,2.72311767,5.247443709
nasolamia,nasolamia,2000,0.77525,399.2853844,368.8577214,468.7731638,0.640345019,0.591547334,0.751784494,0.037775333,0.032175772,0.040891481
nasolamia,nasolamia,2001,0.77525,424.901238,391.9047256,491.7394242,0.681425872,0.628508452,0.788616121,0.035497987,0.030673031,0.038486748
nasolamia,nasolamia,2002,0.77525,450.7190255,415.4297157,515.9100768,0.722830573,0.66623613,0.827379265,0.033464614,0.029235983,0.036307317
nasolamia,nasolamia,2003,0.77525,477.9536524,439.3347608,540.7275738,0.766507497,0.704573312,0.867179772,0.031557743,0.027894154,0.034331767
nasolamia,nasolamia,2004,0.77525,506.8026334,463.5153827,565.2642582,0.812773406,0.743352445,0.906529932,0.029761366,0.02668334,0.032540751
nasolamia,nasolamia,2005,0.77525,535.8037017,487.6564014,590.6246096,0.859283222,0.782068064,0.947201029,0.028150493,0.025537606,0.030929848
nasolamia,nasolamia,2006,0.77525,565.8295656,512.1434251,616.2539551,0.907436531,0.821338582,0.988303519,0.026656681,0.024475524,0.029451005
nasolamia,nasolamia,2007,0.77525,596.0136505,538.2105523,642.597388,0.955843583,0.863143155,1.030551212,0.0253067,0.023472144,0.028024606
nasolamia,nasolamia,2008,0.812625,625.8764575,563.424663,668.1527732,1.003735393,0.903579722,1.07153509,0.025261056,0.023662703,0.028061073
nasolamia,nasolamia,2009,0.85,655.8350856,589.7223175,693.8628826,1.051780874,0.945753998,1.112767104,0.025215885,0.023833905,0.028042795
nasolamia,nasolamia,2010,0.03875,685.1843813,615.4597139,719.9561008,1.098849151,0.987029773,1.15461352,0.001100308,0.001047166,0.00122496
nasolamia,nasolamia,2011,2.375,714.6368107,641.6373139,747.0716996,1.146082827,1.029011514,1.198099556,0.064658879,0.061851647,0.072015162
nasolamia,nasolamia,2012,3.4,743.3722312,667.002643,778.3555003,1.192166616,1.069690594,1.248270253,0.088986172,0.084986679,0.099174793
nasolamia,nasolamia,2013,29.42325,769.3391004,692.0447772,810.0604499,1.233810403,1.109851358,1.299116358,0.744085392,0.706680577,0.82719212
nasolamia,nasolamia,2014,32.92025,785.5717203,708.5295142,828.6930663,1.259843105,1.136288387,1.328998,0.815318366,0.772892978,0.903972296
nasolamia,nasolamia,2015,45.89965,791.0368955,714.1989196,837.3531584,1.268607757,1.145380569,1.34288643,1.128918462,1.066474936,1.250374554
nasolamia,nasolamia,2016,63.30115,781.254298,703.2171379,834.1292347,1.252919135,1.127768782,1.337716134,1.576409787,1.476482144,1.751346568
nasolamia,nasolamia,2017,69.1525,760.1456001,678.9165763,822.1807091,1.219066532,1.088797299,1.318553953,1.769950177,1.636404046,1.981715996
nasolamia,nasolamia,2018,68.31125,728.7191103,636.8611131,802.8009715,1.168667001,1.021351789,1.287474131,1.823820175,1.655519441,2.086879836
nasolamia,nasolamia,2019,68.93125,692.3285286,582.8594538,779.6205596,1.110306418,0.934747834,1.250299063,1.937108149,1.720215326,2.300923878
