year,eu_rnpa,Major_Functional_Group,total_catch_kg
2018,0305006074,Anchovy & Sardine (small pelagics),2538
2018,0305006074,Pelagic marine fish (excl. anchovy & sardine),1805
2018,0305006165,Molluscs excl. Cephalopods,2000
2018,0305006231,Demersal marine fishes,94050.6
2018,0305006231,Marine or freshwater fishes NEI,12320
2018,0305006231,Pelagic marine fish (excl. anchovy & sardine),32175
2018,0305006231,Sharks,7436
2018,0305006249,Demersal marine fishes,1828.2
2018,0305006249,Marine or freshwater fishes NEI,180
2018,0305006264,Demersal marine fishes,6807.5
2018,0305006264,Sharks,815
2018,0305006306,Demersal marine fishes,9749.7
2018,0305006306,Marine or freshwater fishes NEI,670
2018,0305006306,Molluscs excl. Cephalopods,2800
2018,0305006306,Pelagic marine fish (excl. anchovy & sardine),350
2018,0305006306,Sharks,320
2018,0305006314,Demersal marine fishes,6875
2018,0305006314,Sharks,67863
2018,0305006371,Demersal marine fishes,78581.3
2018,0305006371,Marine species NEI,332.8
2018,0305006371,Pelagic marine fish (excl. anchovy & sardine),4246
2018,0305006397,Demersal marine fishes,26905.5
2018,0305006397,Pelagic marine fish (excl. anchovy & sardine),580
2018,0305006405,Demersal marine fishes,50092.175
2018,0305006405,Marine or freshwater fishes NEI,510
2018,0305006405,Pelagic marine fish (excl. anchovy & sardine),3995
2018,0305006470,Demersal marine fishes,33275.2
2018,0305006470,Pelagic marine fish (excl. anchovy & sardine),328
2018,0305006470,Sharks,190
2018,0305006512,Demersal marine fishes,18190.3
2018,0305006512,Pelagic marine fish (excl. anchovy & sardine),91
2018,0305006546,Demersal marine fishes,41462.8
2018,0305006546,Pelagic marine fish (excl. anchovy & sardine),1202
2018,0305006546,Sharks,99
2018,0305006645,Demersal marine fishes,36555.2
2018,0305006645,Pelagic marine fish (excl. anchovy & sardine),5964
2018,0305006645,Sharks,2458
2018,0305006678,Cephalopods,40
2018,0305006678,Demersal marine fishes,381032.6
2018,0305006678,Marine or freshwater fishes NEI,5940
2018,0305006678,Pelagic marine fish (excl. anchovy & sardine),38065
2018,0305006678,Sharks,288221
2018,0305006728,Demersal marine fishes,15734.7
2018,0305006728,Pelagic marine fish (excl. anchovy & sardine),1731
2018,0305006736,Demersal marine fishes,1134
2018,0305006744,Demersal marine fishes,3570.3
2018,0305006744,Marine or freshwater fishes NEI,150
2018,0305006744,Pelagic marine fish (excl. anchovy & sardine),397
2018,0305006751,Molluscs excl. Cephalopods,4828
2018,0305006777,Demersal marine fishes,3900.8
2018,0305006777,Marine species NEI,47.3
2018,0305006777,Pelagic marine fish (excl. anchovy & sardine),358
2018,0305006785,Demersal marine fishes,2763.8
2018,0305006785,Pelagic marine fish (excl. anchovy & sardine),741
2018,0305006793,Demersal marine fishes,5995
2018,0305006793,Pelagic marine fish (excl. anchovy & sardine),400
2018,0305006819,Demersal marine fishes,15158
2018,0305006819,Pelagic marine fish (excl. anchovy & sardine),2390
2018,0305006827,Demersal marine fishes,5601.2
2018,0305006827,Pelagic marine fish (excl. anchovy & sardine),150
2018,0305006835,Demersal marine fishes,5236
2018,0305006835,Marine or freshwater fishes NEI,120
2018,0305006843,Demersal marine fishes,460
2018,0305006843,Marine or freshwater fishes NEI,110
2018,0305006868,Demersal marine fishes,14887
2018,0305006892,Demersal marine fishes,15552
2018,0305006892,Pelagic marine fish (excl. anchovy & sardine),385
2018,0305006934,Demersal marine fishes,8591
2018,0305006934,Marine species NEI,814
2018,0305006934,Pelagic marine fish (excl. anchovy & sardine),594
2018,0305006967,Demersal marine fishes,8347
2018,0305006967,Marine species NEI,3574
2018,0305006983,Demersal marine fishes,5670
2018,0305006983,Marine or freshwater fishes NEI,315
2018,0305006983,Pelagic marine fish (excl. anchovy & sardine),305
2018,0305006991,Demersal marine fishes,2748.7
2018,0305006991,Pelagic marine fish (excl. anchovy & sardine),147
2018,0305007007,Demersal marine fishes,43113
2018,0305007007,Pelagic marine fish (excl. anchovy & sardine),2999
2018,0305007056,Demersal marine fishes,6779.5
2018,0305007064,Demersal marine fishes,2449.7
2018,0305007064,Marine or freshwater fishes NEI,761
2018,0305007064,Pelagic marine fish (excl. anchovy & sardine),1173.7
2018,0305007098,Demersal marine fishes,3220
2018,0305007098,Pelagic marine fish (excl. anchovy & sardine),2000
2018,0305007122,Demersal marine fishes,9282.2
2018,0305007122,Pelagic marine fish (excl. anchovy & sardine),905
2018,0305007130,Pelagic marine fish (excl. anchovy & sardine),600
2018,0305007213,Molluscs excl. Cephalopods,34100
2018,0305007221,Demersal marine fishes,1416.8
2018,0305007221,Marine or freshwater fishes NEI,437
2018,0305007270,Demersal marine fishes,28376.4
2018,0305007270,Marine or freshwater fishes NEI,6300
2018,0305007270,Marine species NEI,9190.5
2018,0305007270,Pelagic marine fish (excl. anchovy & sardine),3979.8
2018,0305007288,Demersal marine fishes,7665.9
2018,0305007288,Pelagic marine fish (excl. anchovy & sardine),36.3
2018,0305007304,Demersal marine fishes,6130
2018,0305007312,Demersal marine fishes,1087
2018,0305007312,Marine species NEI,22
2018,0305007312,Pelagic marine fish (excl. anchovy & sardine),254
2018,0305007320,Demersal marine fishes,6045.8
2018,0305007320,Pelagic marine fish (excl. anchovy & sardine),611.6
2018,0305007338,Demersal marine fishes,6876.2
2018,0305007338,Pelagic marine fish (excl. anchovy & sardine),85.8
2018,0305007346,Demersal marine fishes,6018
2018,0305007346,Pelagic marine fish (excl. anchovy & sardine),800
2018,0305007361,Demersal marine fishes,17209.2
2018,0305007361,Pelagic marine fish (excl. anchovy & sardine),2486
2018,0305007403,Demersal marine fishes,2037.95
2018,0305007403,Marine or freshwater fishes NEI,63
2018,0305007403,Pelagic marine fish (excl. anchovy & sardine),297.2
2018,0305007411,Demersal marine fishes,22540
2018,0305007411,Marine or freshwater fishes NEI,3000
2018,0305007411,Marine species NEI,7040
2018,0305007411,Pelagic marine fish (excl. anchovy & sardine),7045
2018,0305007429,Demersal marine fishes,2855.8
2018,0305007429,Pelagic marine fish (excl. anchovy & sardine),665
2018,0305007437,Demersal marine fishes,3617.4
2018,0305007437,Pelagic marine fish (excl. anchovy & sardine),1130.2
2018,0305007445,Demersal marine fishes,5370
2018,0305007445,Pelagic marine fish (excl. anchovy & sardine),427
2018,0305007452,Crustaceans,6900
2018,0305007452,Demersal marine fishes,4122.4
2018,0305007452,Marine or freshwater fishes NEI,120
2018,0305007452,Pelagic marine fish (excl. anchovy & sardine),753
2018,0305007585,Demersal marine fishes,56804.1
2018,0305007585,Marine species NEI,64.9
2018,0305007585,Pelagic marine fish (excl. anchovy & sardine),2445
2018,0305007593,Demersal marine fishes,45843.4
2018,0305007593,Marine species NEI,243.4
2018,0305007593,Pelagic marine fish (excl. anchovy & sardine),2169
2018,0305007627,Demersal marine fishes,53187.85
2018,0305007627,Marine or freshwater fishes NEI,3370
2018,0305007627,Marine species NEI,4737.3
2018,0305007627,Pelagic marine fish (excl. anchovy & sardine),8133.2
2018,0305007643,Demersal marine fishes,2131.2
2018,0305007643,Pelagic marine fish (excl. anchovy & sardine),925
2018,0305007692,Demersal marine fishes,2539.9
2018,0305007692,Marine or freshwater fishes NEI,408
2018,0305007692,Pelagic marine fish (excl. anchovy & sardine),823
2018,0305007718,Demersal marine fishes,8072.3
2018,0305007718,Pelagic marine fish (excl. anchovy & sardine),172
2018,0305007734,Demersal marine fishes,2879
2018,0305007759,Demersal marine fishes,177119.33
2018,0305007759,Marine or freshwater fishes NEI,1170
2018,0305007759,Marine species NEI,629.5
2018,0305007759,Pelagic marine fish (excl. anchovy & sardine),21250.9
2018,0305007759,Sharks,71701.7
2018,0305007767,Demersal marine fishes,6033.7
2018,0305007767,Pelagic marine fish (excl. anchovy & sardine),1486
2018,0305007783,Demersal marine fishes,496.6
2018,0305007817,Demersal marine fishes,9935
2018,0305007817,Marine or freshwater fishes NEI,250
2018,0305007817,Pelagic marine fish (excl. anchovy & sardine),1810
2018,0305007841,Demersal marine fishes,5139.2
2018,0305007841,Marine or freshwater fishes NEI,772.5
2018,0305007841,Marine species NEI,9939.6
2018,0305007841,Pelagic marine fish (excl. anchovy & sardine),180
2018,0305007932,Demersal marine fishes,55
2018,0305007932,Marine or freshwater fishes NEI,35
2018,0305007999,Molluscs excl. Cephalopods,30380
2018,0305008013,Demersal marine fishes,26005.8
2018,0305008013,Marine species NEI,1682.5
2018,0305008013,Pelagic marine fish (excl. anchovy & sardine),2096
2018,0305008013,Sharks,446
2018,0305008047,Demersal marine fishes,13297
2018,0305008047,Pelagic marine fish (excl. anchovy & sardine),270
2018,0305008054,Demersal marine fishes,1738.5
2018,0305008054,Pelagic marine fish (excl. anchovy & sardine),3339.5
2018,0305008179,Demersal marine fishes,10345.9
2018,0305008179,Pelagic marine fish (excl. anchovy & sardine),30
2018,0305008195,Demersal marine fishes,7359
2018,0305008195,Marine or freshwater fishes NEI,176
2018,0305008195,Marine species NEI,352
2018,0305008195,Pelagic marine fish (excl. anchovy & sardine),494
2018,0305008328,Demersal marine fishes,8932
2018,0305008328,Pelagic marine fish (excl. anchovy & sardine),2479
2018,0305008328,Sharks,100
2018,0305008377,Demersal marine fishes,15339.2
2018,0305008377,Marine species NEI,700
2018,0305008377,Pelagic marine fish (excl. anchovy & sardine),1835
2018,0305008518,Demersal marine fishes,117237.2
2018,0305008518,Pelagic marine fish (excl. anchovy & sardine),2099.2
2018,0305008534,Demersal marine fishes,5720
2018,0305008567,Demersal marine fishes,22963.3
2018,0305008567,Pelagic marine fish (excl. anchovy & sardine),1827
2018,0305008609,Demersal marine fishes,15737
2018,0305008609,Sharks,12061
2018,0305008617,Molluscs excl. Cephalopods,36017.13
2018,0305008625,Anchovy & Sardine (small pelagics),2909.92
2018,0305008625,Pelagic marine fish (excl. anchovy & sardine),4596
2018,0305008641,Marine species NEI,800
2018,0305008641,Pelagic marine fish (excl. anchovy & sardine),3410
2018,0305008740,Demersal marine fishes,14238.4
2018,0306000076,Crustaceans,4225.1
2018,0306000076,Demersal marine fishes,72987.8
2018,0306000076,Marine or freshwater fishes NEI,4232
2018,0306000076,Molluscs excl. Cephalopods,15744
2018,0306000076,Pelagic marine fish (excl. anchovy & sardine),29856.2
2018,0306000076,Sharks,1342.8
2018,0306000118,Demersal marine fishes,2448.5
2018,0306000118,Marine species NEI,312
2018,0306000118,Molluscs excl. Cephalopods,751
2018,0306000118,Pelagic marine fish (excl. anchovy & sardine),1290
2018,0306000118,Sharks,7703
2018,0306000191,Demersal marine fishes,13138.2
2018,0306000191,Marine species NEI,1800
2018,0306000191,Pelagic marine fish (excl. anchovy & sardine),1260
2018,0306000274,Demersal marine fishes,34163.2
2018,0306000274,Marine species NEI,178
2018,0306000274,Pelagic marine fish (excl. anchovy & sardine),418
2018,0306000274,Sharks,9734
2018,0306000860,Anchovy & Sardine (small pelagics),1559
2018,0306000860,Molluscs excl. Cephalopods,11258
2018,0306000860,Pelagic marine fish (excl. anchovy & sardine),1858
2018,0306000951,Demersal marine fishes,129172.7
2018,0306000951,Marine species NEI,44
2018,0306000951,Pelagic marine fish (excl. anchovy & sardine),21093
2018,0306000951,Sharks,3957
2018,0306000993,Demersal marine fishes,6700.4
2018,0306000993,Pelagic marine fish (excl. anchovy & sardine),211
2018,0306001033,Demersal marine fishes,658.7
2018,0306001033,Pelagic marine fish (excl. anchovy & sardine),157
2018,0306001041,Anchovy & Sardine (small pelagics),403
2018,0306001041,Demersal marine fishes,7788.9
2018,0306001041,Marine species NEI,385
2018,0306001041,Molluscs excl. Cephalopods,4525
2018,0306001041,Pelagic marine fish (excl. anchovy & sardine),2053
2018,0306001082,Demersal marine fishes,2482.5
2018,0306001082,Marine species NEI,795
2018,0306001082,Pelagic marine fish (excl. anchovy & sardine),744
2018,0306001090,Demersal marine fishes,25217.6
2018,0306001090,Pelagic marine fish (excl. anchovy & sardine),4003
2018,0306001108,Demersal marine fishes,7604.1
2018,0306001108,Pelagic marine fish (excl. anchovy & sardine),773
2018,0306001108,Sharks,161
2018,0306001223,Demersal marine fishes,4903.3
2018,0306001223,Marine species NEI,589
2018,0306001223,Pelagic marine fish (excl. anchovy & sardine),472
2018,0306001280,Demersal marine fishes,1424.6
2018,0306001290,Cephalopods,6365.6
2018,0306001290,Demersal marine fishes,277709.2
2018,0306001290,Molluscs excl. Cephalopods,1801
2018,0306001290,Pelagic marine fish (excl. anchovy & sardine),1964
2018,0306001371,Demersal marine fishes,3270.4
2018,0306001371,Molluscs excl. Cephalopods,1070
2018,0306001702,Demersal marine fishes,35477.85
2018,0306001702,Marine species NEI,2017
2018,0306001702,Pelagic marine fish (excl. anchovy & sardine),956.4
2018,0306001702,Sharks,471
2018,0306001710,Marine species NEI,22098
2018,0306001710,Pelagic marine fish (excl. anchovy & sardine),17533
2018,0306001744,Demersal marine fishes,105030
2018,0306001744,Pelagic marine fish (excl. anchovy & sardine),2286.7
2018,0306001744,Sharks,218
2018,0306001769,Demersal marine fishes,11604.4
2018,0306001769,Pelagic marine fish (excl. anchovy & sardine),4867.3
2018,0306001777,Demersal marine fishes,4292.8
2018,0306001777,Molluscs excl. Cephalopods,292
2018,0306001777,Pelagic marine fish (excl. anchovy & sardine),733
2018,0306001785,Demersal marine fishes,127587.5
2018,0306001785,Pelagic marine fish (excl. anchovy & sardine),687
2018,0306001785,Sharks,155
2018,0306001793,Demersal marine fishes,149780.1
2018,0306001793,Pelagic marine fish (excl. anchovy & sardine),16931
2018,0306001793,Sharks,258
2018,0306001801,Demersal marine fishes,77630.3
2018,0306001801,Pelagic marine fish (excl. anchovy & sardine),13485
2018,0306001827,Demersal marine fishes,114351.8
2018,0306001827,Pelagic marine fish (excl. anchovy & sardine),9186
2018,0306001835,Demersal marine fishes,20414.7
2018,0306001835,Marine species NEI,4074
2018,0306001835,Molluscs excl. Cephalopods,536
2018,0306001835,Pelagic marine fish (excl. anchovy & sardine),6930
2018,0306001876,Demersal marine fishes,24045.5
2018,0306001876,Marine or freshwater fishes NEI,380
2018,0306001876,Pelagic marine fish (excl. anchovy & sardine),2257
2018,0306001876,Sharks,520
2018,0306001884,Demersal marine fishes,4650
2018,0306001884,Pelagic marine fish (excl. anchovy & sardine),150
2018,0306001892,Demersal marine fishes,5244.1
2018,0306001892,Marine species NEI,707
2018,0306001892,Pelagic marine fish (excl. anchovy & sardine),140
2018,0306001900,Demersal marine fishes,4910.5
2018,0306001900,Marine species NEI,386
2018,0306001900,Molluscs excl. Cephalopods,250
2018,0306001900,Pelagic marine fish (excl. anchovy & sardine),866
2018,0306001918,Demersal marine fishes,149775.45
2018,0306001918,Marine species NEI,2479
2018,0306001918,Molluscs excl. Cephalopods,7305
2018,0306001918,Pelagic marine fish (excl. anchovy & sardine),3936.1
2018,0306001918,Sharks,3078
2018,0306001926,Demersal marine fishes,50149.6
2018,0306001926,Pelagic marine fish (excl. anchovy & sardine),2604
2018,0306001934,Demersal marine fishes,81806.95
2018,0306001934,Molluscs excl. Cephalopods,849
2018,0306001934,Pelagic marine fish (excl. anchovy & sardine),1311
2018,0306001967,Demersal marine fishes,5193.9
2018,0306001967,Molluscs excl. Cephalopods,2038
2018,0306001967,Pelagic marine fish (excl. anchovy & sardine),1256
2018,0306002023,Molluscs excl. Cephalopods,8896
2018,0308000058,Molluscs excl. Cephalopods,8486
2018,0308000371,Crustaceans,10
2018,0308000371,Demersal marine fishes,9820
2018,0308000371,Pelagic marine fish (excl. anchovy & sardine),4200
2018,0308000371,"Shrimps, prawns",240
2018,0308000462,Demersal marine fishes,550
2018,0308000462,"Shrimps, prawns",480
2018,0311000293,Anchovy & Sardine (small pelagics),14819092.8
2018,0311000293,Pelagic marine fish (excl. anchovy & sardine),3221203.52
2018,0311000525,Demersal marine fishes,8671.5
2018,0311000525,Pelagic marine fish (excl. anchovy & sardine),822
2018,0311001200,Molluscs excl. Cephalopods,5000
2018,0311002579,Cephalopods,1100
2018,0311002579,Demersal marine fishes,10382
2018,0311002579,Pelagic marine fish (excl. anchovy & sardine),3917
2018,0311002579,Sharks,957
2018,0312000490,Cephalopods,238
2018,0312000490,Demersal marine fishes,307.3
2018,0312000490,Marine or freshwater fishes NEI,70
2018,0312000532,Crustaceans,500
2018,0312000532,Demersal marine fishes,925
2018,0312000532,Marine or freshwater fishes NEI,400
2018,0312000532,Molluscs excl. Cephalopods,20140
2018,0312000532,Pelagic marine fish (excl. anchovy & sardine),300
2018,0312000607,Demersal marine fishes,7274
2018,0312000607,Marine species NEI,46650
2018,0312000607,Pelagic marine fish (excl. anchovy & sardine),41200
2018,0312000607,Sharks,45600
2018,0312000672,Demersal marine fishes,187
2018,0312000672,Pelagic marine fish (excl. anchovy & sardine),1120
2018,0312000730,Cephalopods,37532
2018,0312000730,Demersal marine fishes,114355
2018,0312000730,Marine or freshwater fishes NEI,136
2018,0312000730,Molluscs excl. Cephalopods,12400
2018,0312000730,Pelagic marine fish (excl. anchovy & sardine),21069.1
2018,0312000839,Demersal marine fishes,1100
2018,0312000839,"Shrimps, prawns",800
2018,0312000938,Demersal marine fishes,10954.4
2018,0312000938,Marine or freshwater fishes NEI,136
2018,0312000938,Marine species NEI,18466.5
2018,0312000938,Pelagic marine fish (excl. anchovy & sardine),18022.3
2018,0312000938,Sharks,2335
2018,0312001100,Cephalopods,42025
2018,0312001100,Demersal marine fishes,154501.7
2018,0312001100,Marine fishes NEI,150
2018,0312001100,Marine or freshwater fishes NEI,10300
2018,0312001100,Pelagic marine fish (excl. anchovy & sardine),14369
2018,0312001100,Sharks,85120
2018,0312001233,Cephalopods,11770
2018,0312001233,Demersal marine fishes,18805.1
