"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"357","orthopristis","orthopristis",2006,22.996,121.955187588984,90.0553477898833,158.742610409461,0.213669884932934,0.157780215669955,0.278122775838417,1.64458763355662,1.26346664477534,2.22714140002968
"358","orthopristis","orthopristis",2007,29.559,122.563085592545,88.8998272929683,157.903898466209,0.214734944148863,0.155755702104812,0.276653322279701,2.09303091384189,1.62458514028356,2.88558858720457
"359","orthopristis","orthopristis",2008,14.832,122.290246025098,87.9829925965773,156.312195776474,0.214256919391292,0.154149374666404,0.273864601789112,1.05492444680176,0.82531608935848,1.46627167740025
"360","orthopristis","orthopristis",2009,4.771,122.086686156801,86.2950270842113,156.587959740031,0.21390027516405,0.151191998240454,0.274347750194086,0.340469397820992,0.265453235272853,0.481682223440332
"361","orthopristis","orthopristis",2010,6.908,127.83986154541,87.870816343298,166.552325007084,0.223980045837077,0.153952837826896,0.291805677340377,0.449598675426181,0.345096547976968,0.654103771984205
"362","orthopristis","orthopristis",2011,7.42675,143.637052224427,96.9898346712556,191.210306408426,0.251657293368564,0.169929686662574,0.335007349633809,0.382887435136675,0.287624781058245,0.567036975608978
"363","orthopristis","orthopristis",2012,18.632,167.497282929836,108.79820775624,226.838866086126,0.293461277685165,0.190618381979227,0.397429870538102,0.70639760799433,0.521602325248189,1.08751497333742
"364","orthopristis","orthopristis",2013,29.686,194.297585486261,121.611539927321,270.751012840805,0.340416373869334,0.213067801841787,0.474365534610485,0.836415655585243,0.600232444702522,1.33633323318037
"365","orthopristis","orthopristis",2014,52.4025,227.550716676455,134.926524287072,337.826586892864,0.398677058433361,0.236396134422604,0.591884358310022,1.07646736690697,0.72507887277735,1.81543934458236
"366","orthopristis","orthopristis",2015,26.8315,260.855991261563,143.80859505159,412.859075332756,0.457029100104958,0.251957842585581,0.723343982850272,0.419419480434106,0.265001039967131,0.760789605682464
"367","orthopristis","orthopristis",2016,19.492,307.083165371252,153.613161103767,506.651209233557,0.538020775556116,0.269135795746921,0.887671182491336,0.236580368953836,0.143392233629413,0.472940261374916
"368","orthopristis","orthopristis",2017,18.031,377.562559063936,172.182826838662,600.47979680132,0.661503213967936,0.301670519519315,1.05206225027101,0.177995573855486,0.111917944158856,0.390308752625504
"369","orthopristis","orthopristis",2018,50.717,470.246528935768,206.065441471384,740.516592426309,0.82388887028282,0.361034081766458,1.29741176429424,0.401981686985791,0.255268409829215,0.917332337004519
"370","orthopristis","orthopristis",2019,47.217,563.868018813561,256.837081166541,860.13375704272,0.987917095444148,0.449987824743608,1.50698534869747,0.312103930170556,0.204602392742105,0.685202557083581
"371","orthopristis","orthopristis",2020,103.2,658.478693937925,333.39405041862,925.591952090376,1.15367840881591,0.584118394621748,1.62167046607754,0.584139104660726,0.415564497775048,1.15371931272347
"372","orthopristis","orthopristis",2021,125.668,710.845157432261,409.749526662153,941.260700550813,1.24542634057991,0.717895941485436,1.64912267821194,0.658912891985151,0.497614569654548,1.14310086518666
"373","orthopristis","orthopristis",2022,71.723,747.913738929103,479.702505560966,914.085982348798,1.31037183162168,0.840456082202037,1.60151159231966,0.357425263704051,0.292448708903416,0.557268853645049
